upc,Department,Retail,GM %,Deal,Deal Unit Cost,Unit Cost
70491241008,Spirits,2.18,218,44,,0.12
70491240025,Spirits,4.41,441,38,,0.15
70491240001,Spirits,2.18,218,44,,0.12
70491910980,Spirits,6.52,652,38,,
70491353077,Spirits,5.42,542,64,,
70491212251,Spirits,3.76,376,44,,
70491021563,Spirits,3.76,376,44,,
70491105003,Spirits,3.76,376,44,,
70491350076,Spirits,2.76,276,32,,
70491351073,Spirits,2.76,276,32,,
70491212626,Spirits,3.76,376,44,,
70491213425,Spirits,3.76,376,44,,
70491212725,Spirits,2.18,218,44,,0.12
70491212770,Spirits,4.41,441,38,,0.15
70491522923,Spirits,1.43,142,16,,
70491225008,Spirits,3.76,376,44,,
70491213326,Spirits,3.76,376,44,,
70491212831,Spirits,6.52,652,38,,
70491212824,Spirits,3.76,376,44,,
70491352070,Spirits,2.76,276,32,,
70491213234,Spirits,4.41,441,38,,0.15
70491213227,Spirits,2.18,218,44,,0.12
70491212374,Spirits,6.52,652,38,,
70491212329,Spirits,3.76,376,44,,
695521117308,Spirits,10.42,1042,136.4,,0.07
695521117315,Spirits,20.48,2048,121.9,,
695521117506,Spirits,10.42,1042,136.4,,0.07
695521117513,Spirits,20.48,2048,121.9,,
695521117001,Spirits,23.82,2382,141.9,,
695521117605,Spirits,10.42,1042,136.4,,0.07
695521117612,Spirits,20.48,2048,121.9,,
695521117704,Spirits,10.42,1042,136.4,,0.07
695521117711,Spirits,20.48,2048,121.9,,
84279914756,Spirits,11.15,1115,76.78,,0.07
736040543763,Spirits,21.1,2110,252,,0.02
88100402733,Spirits,9.47,947,112.87,,
88100402719,Spirits,13.25,1325,78.71,,
88100133057,Spirits,8.15,815,96.97,,
96749003211,Spirits,4.02,402,95.74,,
813497007168,Spirits,26.08,2608,155.4,,
813497007991,Spirits,26.08,2608,155.4,,
860003208304,Spirits,14.0,1400,168,,
554348252016,Spirits,3.04,304,35.5,,
83103303230,Spirits,23.75,2375,285,,
86816800201,Spirits,3.76,376,44,,
86816800508,Spirits,3.76,376,44,,
86816800409,Spirits,3.76,376,44,,
86816800300,Spirits,3.76,376,44,,
86816801949,Spirits,3.76,376,44,,
86816801444,Spirits,3.76,376,44,,
860009555105,Spirits,15.18,1518,90,,
96749701100,Spirits,14.31,1431,170.91,,
5060508970323,Spirits,23.93,2393,142.76,,
5060508970330,Spirits,23.93,2393,142.76,,
5060508970415,Spirits,23.93,2393,142.76,,
665203200352,Spirits,,0,204,,
665203200604,Spirits,,0,204,,
665203200628,Spirits,,0,204,,
665203200307,Spirits,,0,204,,
87236210212,Spirits,18.4,1840,219.76,,
87236210229,Spirits,25.0,2500,299,,
87236210243,Spirits,16.21,1621,193.5,,
80660110523,Spirits,21.15,2115,253,,
86003272040,Spirits,6.07,607,72,,
86003272057,Spirits,6.07,607,72,,
86003272118,Spirits,6.74,674,95.01,,0.09
86003272064,Spirits,3.1,310,112,,0.43
86003272033,Spirits,13.27,1327,234,,0.04
86003272026,Spirits,18.13,1813,108,,0.36
86003272125,Spirits,9.4,940,102.99,,0.08
86003272071,Spirits,3.77,377,120,,0.09
86003272019,Spirits,16.22,1622,252,,0.04
86003272002,Spirits,7.53,753,120,,0.07
39383002288,Spirits,120.33,12033,360,,
39383009942,Spirits,87.0,8700,260,,
39383006507,Spirits,,0,193.5,,
39383002295,Spirits,98.67,9867,295,,
10039383009000,Spirits,626.0,62600,625,,
39383007184,Spirits,35.17,3517,210,,
39383009072,Spirits,,0,193.5,,
39383009850,Spirits,70.33,7033,210,,
3938300228,Spirits,157.87,15787,472.5,,
39383008990,Spirits,864.1,86410,863,,
10039383007976,Spirits,750.0,75000,749,,
39383005944,Spirits,,0,193.5,,
39383011464,Spirits,83.67,8367,250,,
39383010726,Spirits,70.33,7033,210,,
80432000557,Spirits,260.52,26052,780.75,,
80432000625,Spirits,372.94,37294,1118.01,,
80432534175,Spirits,260.52,26052,780.75,,
80432107560,Spirits,372.94,37294,1118.01,,
851767001140,Spirits,13.53,1352,80,,
851767001737,Spirits,2.15,215,102,,
851767001201,Spirits,13.53,1352,80,,
851767001195,Spirits,13.53,1352,80,,
851767001157,Spirits,13.53,1352,80,,
851767001294,Spirits,13.53,1352,80,,
851767001027,Spirits,13.53,1352,80,,
851767001355,Spirits,13.53,1352,80,,
851767001379,Spirits,13.53,1352,80,,
851767001164,Spirits,13.53,1352,80,,
850015676017,Spirits,13.53,1352,80,,
850015676451,Spirits,1.77,177,84,,
850015676468,Spirits,13.53,1352,80,,
850015676475,Spirits,1.77,177,84,,
850015676482,Spirits,13.53,1352,80,,
850015676499,Spirits,1.77,177,84,,
850015676505,Spirits,13.53,1352,80,,
88857003306,Spirits,18.82,1882,225,,
88857003344,Spirits,10.07,1007,120,,
88857003375,Spirits,22.63,2263,135,,
895412001055,Spirits,19.67,1967,234.5,,
895412001047,Spirits,28.75,2875,171,,
895412001024,Spirits,19.67,1967,234.5,,
895412001054,Spirits,28.75,2875,171,,
850015899034,Spirits,62.67,6267,373.5,,
850015899027,Spirits,111.86,11186,670,,
850015899003,Spirits,32.44,3244,193.5,,
850015899010,Spirits,47.44,4744,283.5,,
83664868902,Spirits,35.86,3586,214,,
83664868971,Spirits,23.82,2382,141.75,,
83664868919,Spirits,16.17,1617,106,,0.08
83664874064,Spirits,11.33,1133,135,,
83664868940,Spirits,17.83,1783,106,,
83664874071,Spirits,11.33,1133,135,,
83664874484,Spirits,36.19,3619,216,,
83664869008,Spirits,43.69,4369,261,,
892032404327,Spirits,80.25,8025,480,,
892032404020,Spirits,37.92,3792,226,,
892032404044,Spirits,44.25,4425,264,,
892032404051,Spirits,44.25,4425,264,,
892032404037,Spirits,48.25,4825,288,,
810108010197,Spirits,22.69,2269,135,,
860006561567,Spirits,11.5,1150,68,,
860006561505,Spirits,11.5,1150,68,,
860006561550,Spirits,11.5,1150,68,,
86867051669,Spirits,4.25,425,3.25,,
32085352064,Spirits,6.2,620,5.2,,
9016014650,Spirits,28.5,2850,170,,
813840007500,Spirits,25.69,2569,153,,
860000502870,Spirits,17.92,1792,212,,
891278002304,Spirits,1.99,199,22.73,,
891278002458,Spirits,1.99,199,22.73,,
891278002465,Spirits,7.77,777,45.46,,
891278002298,Spirits,1.99,199,22.73,,
891278002311,Spirits,7.77,777,45.46,,
891278003257,Spirits,11.65,1165,45.46,,
891278003332,Spirits,1.99,199,22.73,,
891278003271,Spirits,1.99,199,22.73,,
891278002335,Spirits,1.99,199,22.73,,
891278002717,Spirits,7.77,777,45.46,,
891278003585,Spirits,1.99,199,22.73,,
891278002519,Spirits,1.99,199,22.73,,
891278002526,Spirits,7.77,777,45.46,,
891278003219,Spirits,1.99,199,22.73,,
891278003226,Spirits,7.77,777,45.46,,
891278002373,Spirits,1.99,199,22.73,,
891278002380,Spirits,7.77,777,45.46,,
850047591258,Spirits,11.65,1165,45.46,,
891278002762,Spirits,1.99,199,22.73,,
891278002779,Spirits,7.77,777,45.46,,
891278002359,Spirits,1.99,199,22.73,,
891278003547,Spirits,7.77,777,45.46,,
891278003554,Spirits,1.99,199,22.73,,
80432112908,Spirits,69.13,6913,414,,
83089410359,Spirits,32.38,3238,193.5,,
83664872541,Spirits,22.69,2269,135,,
83664874224,Spirits,42.94,4294,256.5,,
80660577258,Spirits,16.61,1661,198.47,,
83664872978,Spirits,33.19,3319,198,,
898193001597,Spirits,33.93,3393,202.5,,
80660575810,Spirits,18.63,1863,111,,
80660575834,Spirits,9.23,923,110,,
80660576510,Spirits,18.63,1863,111,,
80660576534,Spirits,9.23,923,110,,
88076182868,Spirits,43.02,4302,257,,
876718039911,Spirits,12.0,1200,11,,
811751021721,Spirits,8.0,800,95,,
811751021738,Spirits,13.33,1333,79,,
87236950330,Spirits,14.08,1408,168,,
87236950132,Spirits,49.33,4933,295,,
87236950019,Spirits,33.83,3383,202,,
87236950033,Spirits,18.5,1850,221,,
80368937019,Spirits,20.83,2083,124,,
70655901304,Spirits,4.75,475,27.5,,
70655910016,Spirits,7.69,769,45,,
70655902301,Spirits,4.75,475,27.5,,
70655910030,Spirits,7.69,769,45,,
70655930304,Spirits,4.86,486,28,,
70655935309,Spirits,4.75,475,27.5,,
70655910078,Spirits,7.69,769,45,,
70655960301,Spirits,4.75,475,27.5,,
70655910115,Spirits,7.69,769,45,,
70655912300,Spirits,4.75,475,27.5,,
70655910054,Spirits,7.69,769,45,,
70655001622,Spirits,4.86,486,28,,
89000019076,Spirits,5.32,532,63,,
89000004720,Spirits,7.56,756,89.9,,
89000013135,Spirits,7.56,756,89.9,,
89000017003,Spirits,3.33,333,79.05,,
89000013159,Spirits,6.82,682,81,,
89000003211,Spirits,12.05,1205,71.51,,
89000013081,Spirits,7.19,719,85.51,,
89000016440,Spirits,2.16,216,102.75,,
89000016723,Spirits,3.82,382,91,,
89000016853,Spirits,7.02,702,83.5,,
89000018949,Spirits,5.32,532,63,,
89000018987,Spirits,5.32,532,63,,
89000512232,Spirits,5.32,532,63,,
89000512430,Spirits,5.32,532,63,,
89000070626,Spirits,5.32,532,63,,
89000018710,Spirits,5.32,532,63,,
857932007009,Spirits,21.18,2118,126,,
55434090816,Spirits,3.5,350,2.5,,
40232487828,Spirits,8.38,838,49.5,,
40232487835,Spirits,8.38,838,49.5,,
40232487842,Spirits,8.38,838,49.5,,
40232284465,Spirits,8.38,838,49.5,,
40232487859,Spirits,8.38,838,49.5,,
87000007123,Spirits,18.65,1865,223,,
87000700451,Spirits,22.69,2269,135,,
8771203,Spirits,18.38,1838,219.5,,
88004037987,Spirits,7.9,790,188.4,,
8771300,Spirits,15.23,1523,181.75,,
812066022021,Spirits,22.68,2268,134.95,,0.01
98709972551,Spirits,25.75,2575,154.5,,
5391533750100,Spirits,58.78,5878,351.67,,
5391533750025,Spirits,21.28,2128,126.67,,
5391533750292,Spirits,27.39,2739,163.33,,
5391533750032,Spirits,21.28,2128,126.67,,
5391533750300,Spirits,27.39,2739,163.33,,
86867881761,Spirits,4.25,425,3.25,,
85000024874,Spirits,9.09,909,108,,
85000025291,Spirits,10.59,1059,126,,
8565606,Spirits,0.68,68,80,,
85000024881,Spirits,14.47,1447,90,,0.18
85000021699,Spirits,14.47,1447,90,,0.18
85000021354,Spirits,9.42,942,112,,
85000021682,Spirits,10.59,1059,126,,
85000008898,Spirits,1.69,169,80,,
85000014318,Spirits,10.76,1076,128,,
85000014325,Spirits,5.38,538,128,,
85000014332,Spirits,4.05,405,96,,
85000016176,Spirits,12.09,1209,144,,
8540209,Spirits,0.68,68,80,,
85000014301,Spirits,17.06,1706,108,,0.12
85000023563,Spirits,9.09,909,108,,
85000023570,Spirits,10.59,1059,126,,
8563802,Spirits,0.68,68,80,,
85000023761,Spirits,14.47,1447,90,,0.18
85000026526,Spirits,9.09,909,108,,
85000026540,Spirits,14.47,1447,90,,0.18
85000026533,Spirits,10.59,1059,126,,
85000028285,Spirits,12.09,1209,144,,
8567206,Spirits,1.01,101,120,,
85000028308,Spirits,19.23,1923,121.5,,0.11
85000023181,Spirits,9.09,909,108,,
8563404,Spirits,0.68,68,80,,
85000023174,Spirits,4.71,471,112,,
85000023198,Spirits,10.59,1059,126,,
85000023204,Spirits,14.47,1447,90,,0.18
85000022399,Spirits,8.74,874,51.32,,0.35
85000006801,Spirits,0.68,68,80,,
85000034200,Spirits,14.47,1447,90,,0.18
85000020395,Spirits,4.71,471,112,,
85000005781,Spirits,0.68,68,80,,
85000020333,Spirits,9.09,909,108,,
85000020401,Spirits,4.05,405,96,,
85000021644,Spirits,10.59,1059,126,,
85000021651,Spirits,14.47,1447,90,,0.18
85000006214,Spirits,0.68,68,80,,
85000022337,Spirits,14.47,1447,90,,0.18
805000022337,Spirits,14.47,1447,90,,0.18
85000022313,Spirits,9.09,909,108,,
85000022306,Spirits,9.42,942,112,,
85000031360,Spirits,15.87,1587,104,,0.18
85000029626,Spirits,9.09,909,108,,
85000031353,Spirits,10.59,1059,126,,
85000032534,Spirits,4.05,405,96,,
85000032541,Spirits,4.71,471,112,,
85000036150,Spirits,9.09,909,108,,
8567507,Spirits,0.68,68,80,,
85000206751,Spirits,13.52,1352,80,,
85000022320,Spirits,10.59,1059,126,,
85000026137,Spirits,2.71,271,64,,
85000026144,Spirits,4.71,471,112,,
85000026168,Spirits,10.59,1059,126,,
85000026175,Spirits,14.47,1447,90,,0.18
85000006627,Spirits,0.68,68,80,,
85000026151,Spirits,9.09,909,108,,
85000005750,Spirits,0.68,68,80,,
85000020364,Spirits,4.71,471,112,,
85000021668,Spirits,10.59,1059,126,,
85000021675,Spirits,14.47,1447,90,,0.18
85000020326,Spirits,9.09,909,108,,
85000006818,Spirits,0.68,68,80,,
85000034804,Spirits,4.05,405,96,,
85000034811,Spirits,9.42,942,112,,
85000034828,Spirits,9.09,909,108,,
85000034835,Spirits,14.47,1447,90,,0.18
85000019474,Spirits,4.05,405,96,,
85000019498,Spirits,9.09,909,108,,
85000019504,Spirits,10.59,1059,126,,
85000031810,Spirits,4.71,471,112,,
8588005,Spirits,0.68,68,80,,
85000019511,Spirits,14.47,1447,90,,0.18
85000024294,Spirits,4.05,405,96,,
85000024300,Spirits,6.05,605,144,,
85000024317,Spirits,12.84,1284,153,,
85000024560,Spirits,21.93,2193,130.5,,
8564607,Spirits,1.34,134,160,,
85000030943,Spirits,14.47,1447,90,,0.18
85000030929,Spirits,9.09,909,108,,
856302005317,Spirits,45.18,4518,270,,
856302005140,Spirits,22.68,2268,135,,
856302005218,Spirits,41.85,4185,250,,
856302005225,Spirits,23.04,2304,137.16,,
856302005263,Spirits,3.51,351,336,,
856302005027,Spirits,11.34,1134,135,,
856302005294,Spirits,45.18,4518,270,,
856302005287,Spirits,50.18,5018,300,,
856302005409,Spirits,58.52,5852,350,,
856302005332,Spirits,39.93,3993,238.5,,
856302005232,Spirits,39.93,3993,238.5,,
856302005546,Spirits,52.68,5268,315,,
856302005553,Spirits,52.68,5268,315,,0.0
88004015183,Spirits,8.1,810,96,,
86867025264,Spirits,4.25,425,3.25,,
86867293168,Spirits,4.25,425,3.25,,
4904230033578,Spirits,50.0,5000,299,,
4904230049739,Spirits,49.33,4933,295,,
88004010430,Spirits,6.07,607,72.05000000000001,,
87229174033,Spirits,109.0,10900,108,,
680203030075,Spirits,44.43,4443,265.5,,
812066022076,Spirits,30.18,3018,179.95,,
613739980958,Spirits,25.42,2542,150,,
613739980965,Spirits,29.42,2942,174,,
80480002169,Spirits,5.03,503,59.6,,
80480002176,Spirits,9.17,917,109.29,,
80480002183,Spirits,5.83,583,69.14,,
80480217068,Spirits,5.03,503,59.6,,
80480217075,Spirits,9.17,917,109.29,,
80480217082,Spirits,5.83,583,69.14,,
897845002005,Spirits,33.25,3325,132,,
86891054001,Spirits,42.13,4213,252,,
852045007069,Spirits,22.47,2247,134,,
3600528530,Spirits,12.07,1207,144,,
22851300030,Spirits,26.25,2625,156,,
764575025027,Spirits,30.19,3018,179.96,,0.03
712038354191,Spirits,24.94,2494,148.5,,0.03
712038354115,Spirits,21.18,2118,125.96,,0.04
820103639316,Spirits,23.44,2344,139.5,,0.03
820103639422,Spirits,27.94,2794,166.5,,0.03
712038354023,Spirits,21.18,2118,125.96,,0.04
764575025386,Spirits,23.44,2344,139.5,,0.03
820103639378,Spirits,22.69,2268,134.96,,0.03
820103639392,Spirits,25.19,2519,150,,0.03
820103639309,Spirits,19.94,1994,118.5,,0.04
820103639446,Spirits,19.94,1994,118.5,,0.04
852360001001,Spirits,23.54,2354,139.75,,
852360001179,Spirits,22.04,2204,130.75,,
852360001018,Spirits,22.04,2204,130.75,,
810879023679,Spirits,12.5,1250,74,,
810735015305,Spirits,5.17,517,30,,
810735015268,Spirits,5.17,517,30,,
810735015664,Spirits,5.17,517,30,,
852384002015,Spirits,27.93,2793,166.5,,
852384002008,Spirits,24.93,2493,148.5,,
810735017712,Spirits,5.17,517,30,,
88110160050,Spirits,60.75,6075,728,,0.0
88076189928,Spirits,112.68,11268,675,,
88076171626,Spirits,81.85,8185,490,,
88076179806,Spirits,39.84,3984,477,,
855810007370,Spirits,30.33,3033,180.5,,
31200200006,Spirits,3.02,302,35.22,,
31200007360,Spirits,3.61,361,42.32,,
856695001002,Spirits,20.38,2038,121.5,,
856695001057,Spirits,9.44,944,112.5,,
856695001019,Spirits,3.07,307,36,,
801053400560,Spirits,37.62,3762,450,,
850056875035,Spirits,54.68,5468,655,,
680203010374,Spirits,15.09,1509,180,,
680203010671,Spirits,26.43,2643,157.5,,
80686507123,Spirits,17.0,1700,101,,
80686507222,Spirits,9.77,977,116.25,,
852045007014,Spirits,31.63,3163,188.96,,
852045007960,Spirits,83.63,8363,501,,
852045007403,Spirits,54.8,5480,328,,
852045007106,Spirits,54.12,5412,323.95,,
852045007267,Spirits,52.62,5262,314.95,,
852045007168,Spirits,54.8,5480,328,,
850030365019,Spirits,83.63,8363,501,,
96749002191,Spirits,73.67,7367,220,,
96749005239,Spirits,105.26,10526,314.98,,
96749003877,Spirits,80.33,8033,240,,
96749002603,Spirits,107.0,10700,320,,
96749004980,Spirits,66.67,6667,199,,
96749004829,Spirits,92.0,9200,275,,
81128000707,Spirits,29.38,2938,175.18,,
81128000981,Spirits,33.13,3313,197.68,,
81128001155,Spirits,43.55,4355,260.18,,
81128005085,Spirits,17.31,1731,206.66,,
81128001094,Spirits,36.88,3688,220.18,,
81128005009,Spirits,33.06,3306,197.24,,
81128000752,Spirits,23.09,2309,276,,
81128002275,Spirits,18.62,1862,222.3,,
81128000653,Spirits,35.46,3546,211.66,,
81128001735,Spirits,36.88,3688,220.18,,
80686408208,Spirits,19.67,1967,235,,
80686408406,Spirits,17.32,1732,207,,
80686409403,Spirits,23.38,2338,139.5,,
80686009313,Spirits,150.12,15012,899.94,,
80686407201,Spirits,14.32,1432,171,,
80686418078,Spirits,11.69,1169,139.5,,
89552585005,Spirits,6.71,671,79.5,,
80686441014,Spirits,18.82,1882,225,,
80686436409,Spirits,12.32,1232,161.5,,0.03
80686441069,Spirits,24.82,2482,297,,
80686436041,Spirits,12.28,1228,146.52999999999997,,
88076186910,Spirits,45.5,4550,545,,
88076174641,Spirits,20.92,2092,250,,
610854557003,Spirits,36.0,3600,215,,
89319123679,Spirits,105.27,10527,315,,
89319123730,Spirits,142.77,14277,427.5,,
88320004014,Spirits,9.58,958,124,,0.08
721059531757,Spirits,16.98,1698,111,,0.09
89000003235,Spirits,13.58,1358,80.45,,
89000016488,Spirits,7.23,722,85.7,,
856011004595,Spirits,16.94,1694,100.83,,
853915008742,Spirits,9.85,985,58.33,,
853915008728,Spirits,9.85,985,58.33,,
853915008780,Spirits,9.85,985,58.33,,
853915008766,Spirits,9.85,985,58.33,,
854628006155,Spirits,15.88,1588,94.5,,
854628006032,Spirits,16.94,1694,100.83,,
854628006148,Spirits,15.88,1588,94.5,,
853915008926,Spirits,15.88,1588,94.5,,
854628006957,Spirits,16.94,1694,100.83,,
856011004045,Spirits,16.94,1694,100.83,,
856011004007,Spirits,16.94,1694,100.83,,
856011004151,Spirits,2.02,202,96,,
856011004052,Spirits,16.94,1694,100.83,,
856011004175,Spirits,2.02,202,96,,
854628006728,Spirits,16.94,1694,100.83,,
853915008285,Spirits,2.02,202,96,,
856011004021,Spirits,16.94,1694,100.83,,
854628006254,Spirits,16.94,1694,100.83,,
856011004076,Spirits,16.94,1694,100.83,,
854628006056,Spirits,2.02,202,96,,
810088370434,Spirits,16.94,1694,100.83,,
856011004083,Spirits,16.94,1694,100.83,,
856011004038,Spirits,16.94,1694,100.83,,
856011004861,Spirits,16.94,1694,100.83,,
853915008247,Spirits,16.94,1694,100.83,,
856011004014,Spirits,16.94,1694,100.83,,
856011004182,Spirits,2.02,202,96,,
853915008131,Spirits,15.88,1588,94.5,,
853915008476,Spirits,15.88,1588,94.5,,
854628006346,Spirits,15.88,1588,94.5,,
854628006520,Spirits,15.88,1588,94.5,,
853915008568,Spirits,15.88,1588,94.5,,
854628006131,Spirits,15.88,1588,94.5,,
854628006704,Spirits,15.88,1588,94.5,,
854628006247,Spirits,15.88,1588,94.5,,
80432000212,Spirits,11.38,1138,67.46,,
80432000533,Spirits,11.38,1138,67.46,,
80432108611,Spirits,24.12,2346,143.94,,
80432106846,Spirits,19.17,1850,114.23,,
80432108253,Spirits,29.38,2871,175.45,,
80432106853,Spirits,19.17,1850,114.23,,
80432108291,Spirits,29.38,2871,175.45,,
855880008154,Spirits,3.67,327,109.41,,
855880008161,Spirits,5.32,482,126.84,,
855880008178,Spirits,8.67,767,103.19,,
80686008064,Spirits,8.67,767,103.19,,
80686012610,Spirits,15.2,1520,90.42,,
80686012559,Spirits,7.38,738,49.45,,
855880008031,Spirits,3.67,327,109.41,,
855880008048,Spirits,5.32,482,126.84,,
80686008088,Spirits,8.67,767,103.19,,
80686008101,Spirits,15.2,1520,90.42,,
855880008390,Spirits,8.67,767,103.19,,
855880008444,Spirits,3.66,346,218.82,,
855880008420,Spirits,8.67,767,103.19,,
80686004967,Spirits,15.2,1520,90.42,,
80686004950,Spirits,15.2,1520,90.42,,
80686008941,Spirits,15.2,1520,90.42,,
80686009498,Spirits,7.38,738,49.45,,
855880008123,Spirits,3.67,327,109.41,,
855880008130,Spirits,5.32,482,126.84,,
855880008147,Spirits,8.67,767,103.19,,
855880008369,Spirits,8.67,767,103.19,,
855880008093,Spirits,3.67,327,109.41,,
855880008109,Spirits,5.32,482,126.84,,
855880008116,Spirits,8.67,767,103.19,,
80686897170,Spirits,15.2,1520,90.42,,
855880008062,Spirits,3.67,327,109.41,,
855880008079,Spirits,5.32,482,126.84,,
855880008086,Spirits,8.67,767,103.19,,
80686004660,Spirits,5.32,482,126.84,,
80686004561,Spirits,8.67,767,103.19,,
80686009474,Spirits,7.38,738,49.45,,
80686009481,Spirits,7.38,738,49.45,,
855880008000,Spirits,3.67,327,109.41,,
855880008017,Spirits,5.32,482,126.84,,
855880008024,Spirits,8.67,767,103.19,,
80686897156,Spirits,15.2,1520,90.42,,
80686012535,Spirits,7.38,738,49.45,,
80686007265,Spirits,5.32,482,126.84,,
80686007241,Spirits,8.67,767,103.19,,
80686007289,Spirits,15.2,1520,90.42,,
855880008307,Spirits,5.32,482,126.84,,
80686012580,Spirits,14.75,1475,49.45,,
80686012511,Spirits,7.38,738,49.45,,
80686011361,Spirits,8.67,767,103.19,,
80686011378,Spirits,15.2,1520,90.42,,
89744764454,Spirits,26.0,2600,155,,
9024153040479,Spirits,17.42,1742,208,,
3760175130267,Spirits,22.04,2204,130.75,,
82000805878,Spirits,168.93,16893,1012.5,,
85316601110,Spirits,3.65,365,72,,
85316601196,Spirits,21.17,2117,126,,
721059087506,Spirits,12.75,1275,152,,
860008116024,Spirits,9.52,952,56,,
86014802225,Spirits,5.52,552,32,,
861965000203,Spirits,4.76,476,56,,
