REMOVE?,Supplier Supported Tasting Item,Distributor,Supplier,Item Number,Product UPC,Product Description,Department,Size,Units/Case,Deal Description,Buy Months (if appl.),Case 1 (Retail),Buy Month Invoice,Non-Buy Month Invoice,Free Case Value,Buy Qty,Free Qty,EO $,EO Cases,EO Period,EO Notes,Net Case,Net/Unit,Net Case EO,Net Cs EO/Unit,Retail,Club,GM%,Competitor Pricing,Distributor (1)
Disco, ,"Bourget Imports, LLC",,882634055,745163236100,Remo Farina Soave Classico,Wine,750 ml,12, ,All,152,136,,,,,1.75,,,,,137.75,11.479166666666666,137.75,11.479166666666666,18.99,17.960000000000004,0.36084818114328154,19.990000000000002
Disco, ,"Bourget Imports, LLC",,WS-TC Merlot,089832412076,Tortoise Creek Merlot,Wine,750 ml,12,,All,136,120,,,,,1.75,,,,,121.75,10.145833333333334,121.75,10.145833333333334,16.99,,0.4028350009809691,
Disco, ,Breakthru Beverage,MEIERS WINE CELLARS,9015421,085688504446,Meier's Cream Sherry 44,Wine,750 ml,6,,All,60,60,60,,,,1.15,,,,,61.15,10.191666666666666,61.15,10.191666666666666,14.99,,0.3201022904158328,12.990000000000002
Disco, ,Breakthru Beverage,MEIERS WINE CELLARS,9021415,085688501049,Meier's Marsala,Wine,750 ml,6, ,All,52,52,52,,,,1.15,, , ,,53.15,8.858333333333333,53.15,8.858333333333333,12.99,,0.3180651783423147,
Disco, ,Breakthru Beverage,MEIERS WINE CELLARS,9222207,086816800201,Meier's NA Cold Duck ,Wine,750 ml,12, ,All,44,44,44,,,,1.15,,,,,45.15,3.7624999999999997,45.15,3.7624999999999997,5.99,,0.37186978297161943,6.989999999999998
Disco, ,Breakthru Beverage,MEIERS WINE CELLARS,9222210,086816800409,Meier's NA Pink Catawba,Wine,750 ml,12, ,All,44,44,44,,,,1.15,,,,,45.15,3.7624999999999997,45.15,3.7624999999999997,5.99,,0.37186978297161943,6.989999999999998
Disco, ,Breakthru Beverage,MEIERS WINE CELLARS,9222204,086816800508,Meier's NA Sparkling Apple,Wine,750 ml,12, ,All,44,44,44,,,,1.15,,,,,45.15,3.7624999999999997,45.15,3.7624999999999997,5.99,,0.37186978297161943,6.989999999999998
Disco, ,Breakthru Beverage,MEIERS WINE CELLARS,9222211,086816800300,Meier's NA White Catawba,Wine,750 ml,12, ,All,44,44,44,,,,1.15,,,,,45.15,3.7624999999999997,45.15,3.7624999999999997,5.99,,0.37186978297161943,6.989999999999998
Disco, ,Breakthru Beverage,MEIERS WINE CELLARS,9222212,086816801949,Meier's NA Wild Berry,Wine,750 ml,12, ,All,44,44,44,,,,1.15,,,,,45.15,3.7624999999999997,45.15,3.7624999999999997,5.99,,0.37186978297161943,6.989999999999998
Disco, ,Breakthru Beverage,MEIERS WINE CELLARS,9603387,085688550245,Meier's Pink Catawba,Wine,750 ml,12, ,All,44,44,44,,,,1.15,,,,,45.15,3.7624999999999997,45.15,3.7624999999999997,5.99,,0.37186978297161943,6.989999999999998
Disco, ,Breakthru Beverage,MEIERS WINE CELLARS,9222196,085688500042,Meier's Ruby Port,Wine,750 ml,6, ,All,52,52,52,,,,1.15,, , ,,53.15,8.858333333333333,53.15,8.858333333333333,12.99,,0.3180651783423147,
Disco, ,Breakthru Beverage,MEIERS WINE CELLARS,9222200,085688500240,Meiers Tawny Port,Wine,1.5 L,6, ,All,72,72,72,,,,1.15,, , ,,73.15,12.191666666666668,73.15,12.191666666666668,17.99,,0.32230869001297,
Disco, ,Southern Wine & Spirits,BRONCO WINE CO,004521,098137002042,Black Opal Cab Sauv,Wine,750 ml,12, ,All,104,96,96,,,,0.8,,,,,96.8,8.066666666666666,96.8,8.066666666666666,12.99,,0.37900949448293564,
Disco, ,Southern Wine & Spirits,BRONCO WINE CO,004750,081054994729,Black Opal Shiraz,Wine,750 ml,12, ,All,104,96,96,,,,0.8,,,,,96.8,8.066666666666666,96.8,8.066666666666666,12.99,,0.37900949448293564,
Disco, ,Southern Wine & Spirits,BRONCO WINE CO,053149,098137002066,Black Opal Shiraz Cab,Wine,750 ml,12, ,All,104,96,96,,,,0.8,,,,,96.8,8.066666666666666,96.8,8.066666666666666,12.99,,0.37900949448293564,
Disco, ,Southern Wine & Spirits,BRONCO WINE CO,375653,657294907074,BLANC DE BLEU BRUT,Wine,750 ml,12, ,All,184,160,160,,,,0.8,,,,,160.8,13.4,160.8,13.4,22.99,,0.41713788603740753,22.990000000000006
Disco, ,Southern Wine & Spirits,STE MICHELLE WINE ESTATES,981855,088586009242,BORNE OF FIRE CABERNET SAUVIGNON18,Wine,750ML,12, ,ALL,196,160,160,,,,0.8,15,,7/24 - 12/24, ,160.8,13.4,145.8,12.15,24.99,17.960000000000004,0.32349665924276183,24.990000000000006
Disco, ,Southern Wine & Spirits,STE MICHELLE WINE ESTATES,972061,88586010309,BORNE OF FIRE CHARDONNAY 19,Wine,750ML,12, ,ALL,168,130.9,130.9,,,,0.8,15, ,7/24 - 12/24, ,131.70000000000002,10.975000000000001,116.7,9.725,20.99,,0.47713196760362064,
Disco,,Southern Wine & Spirits,DON SEBASTIANI & SONS,536412,833302005356,CUSTARD CHARDONNAY CALIF(SC),Wine,750ML,12,,All,199,134.07,151,,,,0.8,,,,,134.87,11.239166666666668,134.87,11.239166666666668,24.99,,0.5502534347072161,
Disco, ,Southern Wine & Spirits,STE MICHELLE WINE ESTATES,538618,088586003899,FEUILLATTE BRUT RSV EXCL,Wine,750ML,12, ,ALL,440,392,392,,,,0.8,15, ,7/24 - 12/24, ,392.8,32.733333333333334,377.8,31.483333333333334,54.99,39.96,0.2121287954621288,54.99
Disco,,Southern Wine & Spirits,FRESH GRAPES,515290,860002873343,FRESH VINE CABERNET SAUVIGNON,Wine,750ML,12,,ALL,210,168,168,,,,0.8,,,,,168.8,14.066666666666668,168.8,14.066666666666668,25.99,,0.4587661921251763,
Disco,,Southern Wine & Spirits,FRESH GRAPES,515291,860002873329,FRESH VINE CHARDONNAY(SC),Wine,750ML,12,,ALL,185,144,144,,,,0.8,,,,,144.8,12.066666666666668,144.8,12.066666666666668,22.99,,0.47513411628244157,
Disco,,Southern Wine & Spirits,FRESH GRAPES,515292,860002873336,FRESH VINE PINOT NOIR,Wine,750ML,12,,ALL,193,160,160,,,,0.8,,,,,160.8,13.4,160.8,13.4,23.99,,0.44143393080450183,
Disco,,Southern Wine & Spirits,FRESH GRAPES,546123,860002873398,FRESH VINE ROSE 21,Wine,750ML,12,,ALL,185,144,144,,,,0.8,,,,,144.8,12.066666666666668,144.8,12.066666666666668,22.99,,0.47513411628244157,
Disco, ,Southern Wine & Spirits,ROUST USA,910830,857853002411,Gancia Brut Rose,Wine,750 ml,12, ,ALL,138,126,126,,,,0.8,,,,,126.8,10.566666666666666,126.8,10.566666666666666,16.99,,0.37806552874239746,15.990000000000004
Disco, ,Southern Wine & Spirits,ROUST USA,340981,857853002176,Gancia Moscato D'Asti,Wine,750 ml,12, ,All,138,126,126,,,,0.8,,,,,126.8,10.566666666666666,126.8,10.566666666666666,16.99,,0.37806552874239746,
Disco, ,Southern Wine & Spirits,ROUST USA,340974,857853002206,Gancia Moscato Rose,Wine,750 ml,12, ,ALL,138,126,126,,,,0.8,,,,,126.8,10.566666666666666,126.8,10.566666666666666,16.99,,0.37806552874239746,15.990000000000004
Disco, ,Southern Wine & Spirits,ROUST USA,209416,857853002343,GANCIA PROSECCO,Wine,750ML,12, ,ALL,138,126,126,,,,0.8,,,,,126.8,10.566666666666666,126.8,10.566666666666666,16.99,14.96,0.29367201426024964,15.990000000000004
Disco,,Southern Wine & Spirits,KFI DBA RODNEY STRONG VYDS,986582,087512341913,KNOTTY VINES CAB SAUV(SC),Wine,750ML,12,,ALL,120,96,96,,,,0.8,,,,,96.8,8.066666666666666,96.8,8.066666666666666,14.99,,0.4618634645319102,14.990000000000004
Disco,,Southern Wine & Spirits,KFI DBA RODNEY STRONG VYDS,954249,087512341906,KNOTTY VINES CHARDONNAY,Wine,750ML,12,,ALL,120,96,96,,,,0.8,,,,,96.8,8.066666666666666,96.8,8.066666666666666,14.99,,0.4618634645319102,
Disco,,Southern Wine & Spirits,KFI DBA RODNEY STRONG VYDS,534262,087512341937,KNOTTY VINES PINOT NOIR(SC),Wine,750ML,12,,ALL,120,96,96,,,,0.8,,,,,96.8,8.066666666666666,96.8,8.066666666666666,14.99,,0.4618634645319102,14.990000000000004
Disco,,Southern Wine & Spirits,KFI DBA RODNEY STRONG VYDS,993699,087512341920,KNOTTY VINES RED BLEND(SC),Wine,750ML,12,,ALL,120,96,96,,,,0.8,,,,,96.8,8.066666666666666,96.8,8.066666666666666,14.99,,0.4618634645319102,14.990000000000004
Disco,,Southern Wine & Spirits,BRONCO WINE CO,177027,012354010352,Little Penguin Cabernet Merlot,Wine,1.5 L,6,,ALL,64,51,51,,,,0.8,,,,,51.8,8.633333333333333,51.8,8.633333333333333,15.99,,0.46007921617677716,15.990000000000004
Disco,,Southern Wine & Spirits,BRONCO WINE CO,071489,081054994859,Little Penguin Chardonnay,Wine,1.5L,6,,ALL,64,51,51,,,,0.8,,,,,51.8,8.633333333333333,51.8,8.633333333333333,15.99,12.960000000000006,0.33384773662551476,15.990000000000004
Disco,,Southern Wine & Spirits,BRONCO WINE CO,217431,012354010109,Little Penguin Shiraz,Wine,1.5 L,6,,ALL,64,51,51,,,,0.8,,,,,51.8,8.633333333333333,51.8,8.633333333333333,15.99,,0.46007921617677716,
Disco, ,Winebow (Grape Beginnings),Winebow,30300340,3466520075107,Brochard Aujourd'Hui Comme Autrefois ,Wine,750 ml,12, ,All,324,315, ,,,,0,0, , , ,315,26.25,315,26.25,40.99,,0.35959990241522327,40.99
moving distributors, ,Breakthru Beverage,BROWN FORMAN SPIRITS & WINES,9013529,084704092882,Korbel Blanc De Noirs,Wine,750 ml,12,7cs pulse to $112,March|July|October|November|December,136,112,128,,,,1.15,,,,,113.15,9.429166666666667,113.15,9.429166666666667,16.99,,0,
moving distributors, ,Breakthru Beverage,BROWN FOREMAN,1011022,084704091236,Korbel Brut,Wine,1.5 L,6,10cs QP $115.55 Pulse 15cs $115.55,March|July|October|November|December,119.55,115.55,115.55,,,,1.15,, , ,,116.7,19.45,116.7,19.45,29.99,,0.35145048349449814,
moving distributors, ,Breakthru Beverage,BROWN FOREMAN,9013532,084704091328,Korbel Brut 750ml,Wine,750 ml,12,7cs pulse to $112,March|July|October|November|December,136,112,128,,,,1.15,,,,,113.15,9.429166666666667,113.15,9.429166666666667,16.99,,0,
moving distributors, ,Breakthru Beverage,BROWN FORMAN SPIRITS & WINES,9002247,084704091878,Korbel Brut Rose',Wine,750 ml,12,7cs pulse to $112,March|July|October|November|December,136,112,128,,,,1.15,,,,,113.15,9.429166666666667,113.15,9.429166666666667,16.99,,0,
moving distributors, ,Breakthru Beverage,BROWN FORMAN SPIRITS & WINES,9002217,084704091472,Korbel Extra Dry,Wine,750 ml,12,7cs pulse to $112,March|July|October|November|December,136,112,128,,,,1.15,,,,,113.15,9.429166666666667,113.15,9.429166666666667,16.99,,0,
moving distributors, ,Breakthru Beverage,BROWN FORMAN SPIRITS & WINES,9118162,084704098044,Korbel Sweet Cuvee,Wine,750 ml,12,7cs pulse to $112,March|July|October|November|December,136,112,128,,,,1.15,,,,,113.15,9.429166666666667,113.15,9.429166666666667,16.99,,0,
moving distributors, ,Breakthru Beverage,BROWN FORMAN SPIRITS & WINES,9083076,084704097979,Korbel Sweet Rose,Wine,750 ml,12,7cs pulse to $112,March|July|October|November|December,136,112,128,,,,1.15,,,,,113.15,9.429166666666667,113.15,9.429166666666667,16.99,,0,
disco, ,"Bourget Imports, LLC",,Bevan-Ontogeny Red Wine,400000020280,Bevan Cellars Ontogeny 2019,Wine,750 ml,12,,All,1120,1104,,,,,1.75,,,,,1105.75,92.14583333333333,1105.75,92.14583333333333,139.99,116.75933333333336,0.2108054174113135,143.59000000000003
disco,,"Bourget Imports, LLC",,Bevan-Bennett Chardonnay,400000023793,Bevan Cellars Ritchie Vineyard Chardonnay 2021 750ml,Wine,750 ml,12,,All,728,656,,,,,1.75,,,,,657.75,54.8125,657.75,54.8125,90.99,,0.3975986372128805,89.99
disco, ,"Bourget Imports, LLC",,4118588093,400000020297,Bevan Cellars Sugarloaf Red Blend 2019,Wine,750 ml,12,,All,2032,2016,,,,,1.75,,,,,2017.75,168.14583333333334,2017.75,168.14583333333334,253.99,246.626,0.31821530036032963,284.9899999999999
disco, ,"Bourget Imports, LLC",,2422361308,089832922001,Carlos Serres Leco Punk,Wine,750 ml,12,,All,152,136,,,,,1.75,,,,,137.75,11.479166666666666,137.75,11.479166666666666,18.99,16.960000000000004,0.32316234276729583,18.990000000000002
disco, ,"Bourget Imports, LLC",,HPS_Carrel_Sous_la_M,097871015653,Jeff Carrel Fitou,Wine,750 ml,12,,All,160,144,,,,,1.75,,,,,145.75,12.145833333333334,145.75,12.145833333333334,19.99,,0.3924045356011338,
disco, ,"Bourget Imports, LLC",,MHW-J.L.Chave Blanche,400000022000,JL Chave Hermitage Blanche 2015,Wine,750 ml,12,,All,612,596,,,,,1.75,,,,,597.75,49.8125,597.75,49.8125,76.99,74.96000000000001,0.33547892209178237,79.99
disco, ,"Bourget Imports, LLC",,758730009069,089832920625,José Zuccardi Malbec Valle de Uco ,Wine,750 ml,6,,All,232,216,,,,,1.75,,,,,217.75,36.291666666666664,217.75,36.291666666666664,57.99,,0.37417370811059386,54.99
disco, ,"Bourget Imports, LLC",,DNA_La_Rioja_Alta_Ar,890841002031,La Rioja Alta Vina Ardanza 2015,Wine,750 ml,12,,All,404,388,,,,,1.75,,,,,389.75,32.479166666666664,389.75,32.479166666666664,50.99,,0.3630286984376022,45.32333333333334
disco, ,"Bourget Imports, LLC",,3745244029,3700092712801,Le Mesnil Prestige 2007,Wine,750 ml,12,,All,728,600,,,,,1.75,,,,,601.75,50.145833333333336,601.75,50.145833333333336,90.99,72.42533333333334,0.3076202617868518,92.78999999999999
disco, ,"Bourget Imports, LLC",,1310911804,3700092713464,Le Mesnil Sublime Grand Cru Brut 2015,Wine,750 ml,12,,All,528,512,,,,,1.75,,,,,513.75,42.8125,513.75,42.8125,65.99,,0.35122745870586447,64.99
disco, ,"Bourget Imports, LLC",,DNA-Marguet Sha,400000006482,Marguet Shaman 16 Rose Champagne,Wine,750 ml,6,,All,348,332,,,,,1.75,,,,,333.75,55.625,333.75,55.625,86.99,,0.36055868490631104,
disco, ,"Bourget Imports, LLC",,DNA-Tissot Brut,55125100412,Tissot Cremant du Jura,Wine,750 ml,12,,All,256,240,,,,,1.75,,,,,241.75,20.145833333333332,241.75,20.145833333333332,31.99,,0.37024591018026465,
disco,Y,Wine Merchants,Folio,1195279,852530002050,Luke Cabernet Sauvignon,Wine,750 ml,12,3 free cases of Red Blend on 11,all,204,192,,150.86,11,3,1.1,,,,,151.95636363636362,12.663030303030302,151.95636363636362,12.663030303030302,25.99,,0.5127729779518929,24.990000000000006
disco,Y,Wine Merchants,Folio,1724329,852530002111,Luke Red Blend,Wine,750 ml,12,3 free cases of Red Blend on 11,all,204,192,,192,11,3,1.1,,,,,151.95714285714286,12.663095238095238,151.95714285714286,12.663095238095238,25.99,,0.5127704794884479,24.990000000000006
disco,Y,Wine Merchants,Folio,1947829,852530002104,Luke Syrah,Wine,750 ml,12,3 free cases of Red Blend on 11,all,204,192,,150.86,11,3,1.1,,,,,151.95636363636362,12.663030303030302,151.95636363636362,12.663030303030302,25.99,19.96,0.3655796441367584,24.990000000000006
moving distributors?,,Wine Merchants,Sokol Blosser,1958995,088473712187,Sokol Blosser Bluebird Sparkling,Wine,750 ml,6,,all,144,144,,,,,1.1,,,,,145.1,24.183333333333334,145.1,24.183333333333334,35.99,,0.3280540890988238,25.990000000000006
moving distributors?,Y,Wine Merchants,Sokol Blosser,26522,088473104135,Sokol Blosser Evolution Pinot Noir,Wine,750 ml,12,1 free case of Evolution PN on 5 PN,All,168,140, ,140,5,1,1.1,,,,,117.76666666666667,9.813888888888888,117.76666666666667,9.813888888888888,20.99,,0.5324493144883807,19.290000000000003
moving distributors?,Y,Wine Merchants,Sokol Blosser,19442,088473316514,Sokol Blosser Evolution Red,Wine,750 ml,12, ,All,144,120,,,,,1.1,,,,,121.1,10.091666666666667,121.1,10.091666666666667,17.99,,0.43904020752269773,16.990000000000002
moving distributors?,Y,Wine Merchants,Sokol Blosser,1828446,088473823142,Sokol Blosser Evolution Riesling,Wine,750 ml,12, ,All,128,120,,,,,1.1,,,,,121.1,10.091666666666667,121.1,10.091666666666667,15.99,,0.368876381071503,17.990000000000002
moving distributors?,Y,Wine Merchants,Sokol Blosser,35840,088473881661,Sokol Blosser Evolution White,Wine,750 ml,12, ,All,144,120,,,,,1.1,,,,,121.1,10.091666666666667,121.1,10.091666666666667,17.99,,0.43904020752269773,17.623333333333335
moving distributors?,,Wine Merchants,Sokol Blosser,1790798,088473620215,Sokol Blosser Kalita Vyd Pinot Noir 750ml,Wine,750 ml,12,,all,360,360,,,,,1.1,,,,,361.1,30.09166666666667,361.1,30.09166666666667,44.99,,0.33114766244350596,44.99
moving distributors?,,Wine Merchants,Sokol Blosser,35931,088473881234,Sokol Blosser Pinot Gris,Wine,750 ml,12,,all,172,172,,,,,1.1,,,,,173.1,14.424999999999999,173.1,14.424999999999999,21.99,,0.3440200090950432,21.990000000000006
moving distributors?,,Wine Merchants,Sokol Blosser,35857,088473980500,Sokol Blosser Pinot Noir Dundee,Wine,750 ml,12,,all,360,360,,,,,1.1,,,,,361.1,30.09166666666667,361.1,30.09166666666667,44.99,,0.33114766244350596,50.52333333333333
moving distributors?,,Wine Merchants,Sokol Blosser,26088,088473034562,Sokol Blosser Pinot Noir Rose,Wine,750 ml,12,,all,172,172,,,,,1.1,,,,,173.1,14.424999999999999,173.1,14.424999999999999,21.99,,0.3440200090950432,21.990000000000006
moving distributors?, ,Maverick Wine Company,Hendry,IW-HPI-SER-SR-21,855380003048,Serena Sweet Red,Wine,750 ml,12, ,All,135.96,108,,,,,1.5,,,,,109.5,9.125,109.5,9.125,16.99,,0.4629193643319599,
disco,Yes,Vinocopia,Boisset,69342,011699016401,Bonpas Chateauneuf Du Pape,Wine,750 ml,12, ,All,440,440, ,,,,1.5,, , , ,441.5,36.791666666666664,441.5,36.791666666666664,54.99,,0.3309389585985331,
disco,Yes,Vinocopia,Boisset,69352,011699016395,Bonpas Cotes-du-Rhone Rouge,Wine,750 ml,12, ,All,128,128, ,,,,1.5,,,,,129.5,10.791666666666666,129.5,10.791666666666666,15.99,,0.3250990202209715,
disco,Yes,Vinocopia,Boisset,69372,011699016425,Bonpas Luberon Blanc,Wine,750 ml,12, ,All,136,128, ,,,,1.5,, , , ,129.5,10.791666666666666,129.5,10.791666666666666,16.99,,0.3648224445752403,
disco,Yes,Vinocopia,Boisset,69362,011699016418,Bonpas Ventoux Rouge,Wine,750 ml,12, ,All,128,112, ,,,,1.5,, , , ,113.5,9.458333333333334,113.5,9.458333333333334,15.99,,0.4084844694600792,
disco,,Vinocopia,Boisset,66252,085203008169,Fortant Altitude Cabernet,Wine,750ml,12,Buyer's Select,All,144,97.78,,,,,1.5,,,,,99.28,8.273333333333333,99.28,8.273333333333333,17.99,,0,
disco,,Vinocopia,Boisset,66262,085203008152,Fortant Altitude Chardonnay,Wine,750ml,12,Buyer's Select,All,144,97.78,,,,,1.5,,,,,99.28,8.273333333333333,99.28,8.273333333333333,17.99,,0,
disco,Yes,Vinocopia,Boisset,67762,085203008121,Fortant Altitude Malbec,Wine,750 ml,12,Buyer's Select,All,144,104.84,,,,,1.5,,,,,106.34,8.861666666666666,106.34,8.861666666666666,17.99,,0,
disco,Yes,Vinocopia,Boisset,67772,085203008183,Fortant Altitude Viognier,Wine,750 ml,12,Buyer's Select,All,144,91.94, ,,,,1.5,, , , ,93.44,7.786666666666666,93.44,7.786666666666666,17.99,,0,
disco,Yes,Vinocopia,Boisset,67752,085203005007,Fortant Carignan,Wine,750 ml,12,Net Down Pricing,All,144,104.84,,,,,1.5,,,,,106.34,8.861666666666666,106.34,8.861666666666666,17.99,,0.5074115249212525,
disco,,Vinocopia,Palm Bay,18674,86785101156,Yobo Hunni Grape Ginger Soju,Liquor,4pk 12oz can,6,Net Down Pricing,All,82,76,,,,,1.5,,,,,77.5,12.916666666666666,77.5,12.916666666666666,20.99,,0.38462760044465616,
disco,,Vinocopia,Palm Bay,19724,86785101170,Yobo Hunni Peach Chilli Soju,Liquor,4pk 12oz can,6,Net Down Pricing,All,82,76,,,,,1.5,,,,,77.5,12.916666666666666,77.5,12.916666666666666,20.99,,0.38462760044465616,
disco,,Vinocopia,Palm Bay,18664,86785101132,Yobo Hunni Pear Parilla Lime Soju,Liquor,4pk 12oz can,6,Net Down Pricing,All,82,76,,,,,1.5,,,,,77.5,12.916666666666666,77.5,12.916666666666666,20.99,,0.38462760044465616,
disco,,Vinocopia,Palm Bay,19734,86785101231,Yobo Hunni Variety Pack Soju,Liquor,4pk 12oz can,6,Net Down Pricing,All,82,76,,,,,1.5,,,,,77.5,12.916666666666666,77.5,12.916666666666666,20.99,,0.38462760044465616,
disco,,Vinocopia,Palm Bay,18654,86785101118,Yobo Hunni Yuzu Elderflower Soju,Liquor,4pk 12oz can,6,Net Down Pricing,All,82,76,,,,,1.5,,,,,77.5,12.916666666666666,77.5,12.916666666666666,20.99,,0.38462760044465616,
disco,Yes,Libation Project,Libation Project,82603,6009808940291,Arendsig Cabernet,Wine,750 ml,12,Case 1,All,260,240,240,,,,2,,,,,242,20.166666666666668,242,20.166666666666668,32.99,,0.3887036475699707,
disco,Requires Dale's approval,Libation Project,Libation Project,390001,860003252147,BloodRoot Napa Cabernet Sauvignon,Wine,750 ml,12,Case 1,All,300,280,280,,,,2,,,,,282,23.5,282,23.5,37.99,,0.3814161621479337,39.99
disco,Requires Dale's approval,Libation Project,Libation Project,20802,400000007151,Caduceus Nagual de La Naga,Wine,750 ml,12,Case 1,All,440,440,440,,,,2,,,,,442,36.833333333333336,442,36.833333333333336,54.99,,0.3301812450748621,
disco,Requires Dale's approval,Libation Project,Libation Project,70540,7798136980701,"Chacra Cincuenta y Cinco Pinot Noir
",Wine,750 ml,12,Case 1,All,540,540,540,,,,2,,,,,542,45.166666666666664,542,45.166666666666664,67.99,,0.33568662058145804,58.92333333333333
disco,Requires Dale's approval,Libation Project,Libation Project,70518,400000016955,"Fattoria di Sammontana Chianti
",Wine,750 ml,12,Case 1,All,152,152,152,,,,2,,,,,154,12.833333333333334,154,12.833333333333334,18.99,,0.3242057223099876,29.990000000000006
disco,Requires Dale's approval,Libation Project,Libation Project,46013,400000005133,LATTA Kinder Stranger GSM,Wine,750 ml,12,Case 1,All,160,152,152,,,,2,,,,,154,12.833333333333334,154,12.833333333333334,19.99,17.960000000000004,0.28544914625092815,19.990000000000002
disco,Requires Dale's approval,Libation Project,Libation Project,71401,400000014753,"Monte Rio Petite Sirah Lodi 2019 
",Wine,750 ml,12,Case 1,All,192,192,192,,,,2,,,,,194,16.166666666666668,194,16.166666666666668,23.99,,0.3261081005974711,29.990000000000006
disco,Yes,Libation Project,Libation Project,42005,810029015370,"Montefresco Prosecco
",Wine,750 ml,12,Case 1,All,136,128,128,,,,2,,,,,130,10.833333333333334,130,10.833333333333334,16.99,14.960000000000006,0.2758467023172908,17.023333333333337
disco,Requires Dale's approval,Libation Project,Libation Project,70516,400000013756,Monteraponi Chianti Classico,Wine,750 ml,12,Case 1,All,288,288,288,,,,2,,,,,290,24.166666666666668,290,24.166666666666668,35.99,,0.3285171806983421,39.99
