Updated in Wine Tab?,Category,REVIEW,Notes,Reorder Point,Effective Date,REMOVE?,Supplier Supported Tasting Item,Distributor,Supplier,Item Number,Product UPC,Product Description,Department,Size,Units/Case,Deal Description,Buy Months (if appl.),Case 1 (Retail),Buy Month Invoice,Non-Buy Month Invoice,Free Case Value,Buy Qty,Free Qty,Freight,EO $,EO Cases,EO Period,Net Case,Net/Unit,Net Case EO,Net Cs EO/Unit,Retail Calc,Retail Override,Club Override,GM%,Avg Retail,Avg Club,Avg Sale,Distributor (1),Item Number (1),Product Description (1),Deal Description (1),Buy Months,Case 1,Buy Month Invoice (1),Net Case (1),Net Case EO (1),Diff b/w Case 1,Diff b/w Net Case,Diff b/w Net Case EO,Diff Item Number,Pnumber,Vendor,Vendor code,buy month,Reorder Points,Item Classfication,Retail Price,Rank
,Disco,,,,,DISCO/Remove, ,Oxford Street Merchants,Albert Bichot,1536461,087113115258,C'est La Vie Rose 2020,Wine,750 ml,12,Buyer's Select,all,108,108, ,,,,1.1,,,,109.1,9.091666666666667,109.1,9.091666666666667,13.99,,,0.35013104598522754,19.990000000000002,16.960000000000004,0,Oxford Street Merchants,1536461,C'est La Vie Rose 2020,Buyer's Select,all,108,108,109.1,109.1,0,0,0, ,P3193,Oxford Street Merchants,1536461,,0,,,0
,Disco,,,,,DISCO/Remove, ,Oxford Street Merchants,Albert Bichot,26001,87113112158,C'est La Vie White Blend,Wine,750 ml,12, ,all,108,108,,,,,1.1,,,,109.1,9.091666666666667,109.1,9.091666666666667,13.99,,,0.35013104598522754,,,,Oxford Street Merchants,000026001,C'est La Vie White Blend, ,all,108,108,109.1,109.1,0,0,0,000026001,,,,,,,,0
,Disco,,,,,DISCO/Remove, ,Oxford Street Merchants,Albert Bichot, 25996,087113111885,Domaine Long Depaquit Chablis 750ml,Wine,750ml,12, ,all,320,320, ,,,,1.1,,,,321.1,26.758333333333336,321.1,26.758333333333336,39.99,,,0.33087438526298235,39.99,32.959999999999994,0,Oxford Street Merchants, 25996,Domaine Long Depaquit Chablis 750ml, ,all,320,320,321.1,321.1,0,0,0, ,P19271,Oxford Street Merchants,25996,,2,,,0
,Disco,,,,,DISCO/REMOVE, ,Oxford Street Merchants,Miller Family Wines,1316989,818013012800,Smashberry Red Blend,Wine,750 ml,12,Deepest pricing as Case 1,All,96,80, ,,,,1.1,,,,81.1,6.758333333333333,81.1,6.758333333333333,11.99,,,0.43633583541840426,14.536250000000004,1.62,0,Oxford Street Merchants,1316989,Smashberry Red Blend,Deepest pricing as Case 1,All,96,80,81.1,81.1,0,0,0,1316989,P18566,,,,0,,,0
,Price Change,review,,,2026-06-01 00:00:00,, ,Oxford Street Merchants,Gil Family Estates CRU,001444072,819451000053,Can Blau Montsant,Wine,750 ml,12,Deep Net,All,152,136,,,,,1.1,,,,137.1,11.424999999999999,137.1,11.424999999999999,18.99,20.99,17.96,0.3638641425389756,19.990000000000002,16.960000000000004,0,Oxford Street Merchants,001444072,Can Blau Montsant,Deep Net,All,148,128,129.1,129.1,4,8,8, ,P10842,Oxford Street Merchants,001444072,,0,,20.99,0
,Price Change,,upc change,,2026-06-01 00:00:00,, ,Oxford Street Merchants,MMD CRU,1621781,08027185219111,Castiglion del Bosco Brunello,Wine,750 ml,12,Case 1,ALL,672,672, ,,,,1.1,,,,673.1,56.09166666666667,673.1,56.09166666666667,83.99,,,0.3321625590348057,,,,,,,,,,,,,,,,,,,,,,,,
,Price Change,,upc change,,2026-06-01 00:00:00,, ,Oxford Street Merchants,MMD CRU,1783380,0734599404566,"Champagne L Roederer Collection 245
",Wine,750 ml,6,Case 1,ALL,320,270,,0,1,0,1.1,,,,271.1,45.18333333333334,271.1,45.18333333333334,79.99,,,0.43513772554902685,,,,,,,,,,,,,,,,,,,,,,,,
,Price Change,,upc change,,2026-06-01 00:00:00,,,Oxford Street Merchants,MMD CRU,1475491,03760302820917,Chateau Loudenne Medoc 2019,Wine,750ml,12,Deep Pricing,ALL,318,300, ,,,,1.1,,,,301.1,25.09166666666667,301.1,25.09166666666667,39.99,,,0.3725514712011336,,,,,,,,,,,,,,,,,,,,,,,,
,Price Change,,upc change,,2026-06-01 00:00:00,, ,Oxford Street Merchants,MMD CRU,1646842,03760302820474,Chateau Loudenne Medoc 2018,Wine,750 ml,12,Deep Pricing,ALL,318,300, ,,,,1.1,,,,301.1,25.09166666666667,301.1,25.09166666666667,39.99,,,0.3725514712011336,,,,,,,,,,,,,,,,,,,,,,,,
,Price Change,,,,2026-06-01 00:00:00,, ,Oxford Street Merchants,MMD CRU,1048066,636595108755,Dominus Napa Valley,Wine,750 ml,6,Case 1,ALL,1374,1374, ,,,,1.1,,,,1375.1,229.1833333333333,1375.1,229.1833333333333,343.99,,,0.3337500121127553,,,,Oxford Street Merchants,1048066,Dominus Napa Valley,Case 1,ALL,1674,1674,1675.1,1675.1,-300,-300,-300, ,,,,,,,,0
,Price Change,review,,,2026-06-01 00:00:00, , ,Oxford Street Merchants,Amass,001575156,812949023053,Folly of the Beast Pinot Noir,Wine,750 ml,12,Net Pricing,all,120,116, ,,,,1.1,,,,117.1,9.758333333333333,117.1,9.758333333333333,14.99,17.99,14.96,0.3477049910873441,19.990000000000002,15.957500000000003,0,Oxford Street Merchants,001575156,Folly of the Beast Pinot Noir,Net Pricing,all,156,130,131.1,131.1,-36,-14,-14, ,P3177,Oxford Street Merchants,001575156,,7,,17.49,0
,Price Change,review,,,2026-06-01 00:00:00,,,Oxford Street Merchants,Gil Family Estates CRU,001622071,851115002461,Honoro Vera Blanco Rueda,Wine,750 ml,12,1 free on 10,All,87,75, ,68.18,10,1,1.1,,,,69.282,5.773499999999999,69.282,5.773499999999999,10.99,10.99,8.96,0.35563616071428583,10.99,8.960000000000004,0,Oxford Street Merchants,001622071,Honoro Vera Blanco Rueda,1 free on 10,All,84,72,66.55499999999999,66.55499999999999,3,2.727000000000004,2.727000000000004, ,P3836,Oxford Street Merchants,001622071,,0,Honoro Vera 750ml,9.99,0
,Price Change,review,,,2026-06-01 00:00:00,, ,Oxford Street Merchants,Gil Family Estates CRU,001471110,0851115002621,Honoro Vera Cabernet,Wine,750 ml,12,1 free on 10,All,87,75, ,68.18,10,1,1.1,,,,69.282,5.773499999999999,69.282,5.773499999999999,10.99,10.99,8.96,0.35563616071428583,10.99,8.960000000000004,0,Oxford Street Merchants,001471110,Honoro Vera Cabernet,1 free on 10,All,84,72,66.55499999999999,66.55499999999999,3,2.727000000000004,2.727000000000004, ,P3775,Oxford Street Merchants,001471110,,0,Honoro Vera 750ml,9.99,0
,Price Change,review,,,2026-06-01 00:00:00,, ,Oxford Street Merchants,Gil Family Estates CRU,001130469,851115002218,Honoro Vera Garnacha,Wine,750 ml,12,1 free on 10,All,87,75, ,68.18,10,1,1.1,,,,69.282,5.773499999999999,69.282,5.773499999999999,10.99,10.99,8.96,0.35563616071428583,10.99,8.960000000000004,0,Oxford Street Merchants,001130469,Honoro Vera Garnacha,1 free on 10,All,84,72,66.55499999999999,66.55499999999999,3,2.727000000000004,2.727000000000004, ,P11026,Oxford Street Merchants,001130469,,1,Honoro Vera 750ml,9.99,0
,Price Change,review,,,2026-06-01 00:00:00,, ,Oxford Street Merchants,Gil Family Estates CRU,Honoro,400000002187,Honoro Vera Monastrell,Wine,750 ml,12,1 free on 10,All,87,75, ,68.18,10,1,1.1,,,,69.282,5.773499999999999,69.282,5.773499999999999,10.99,10.99,8.96,0.35563616071428583,10.99,8.960000000000004,0,Oxford Street Merchants,Honoro,Honoro Vera Monastrell,1 free on 10,All,84,72,66.55499999999999,66.55499999999999,3,2.727000000000004,2.727000000000004, ,P11027,Oxford Street Merchants,Honoro,,0,Honoro Vera 750ml,9.99,0
,Price Change,review,,,2026-06-01 00:00:00,, ,Oxford Street Merchants,Gil Family Estates CRU,001961479,851115002256,Honoro Vera Monastrell Organic,Wine,750 ml,12,1 free on 10,All,87,75, ,68.18,10,1,1.1,,,,69.282,5.773499999999999,69.282,5.773499999999999,10.99,10.99,8.96,0.35563616071428583,10.99,8.960000000000004,0,Oxford Street Merchants,001961479,Honoro Vera Monastrell Organic,1 free on 10,All,84,72,66.55499999999999,66.55499999999999,3,2.727000000000004,2.727000000000004, ,P11028,Oxford Street Merchants,001961479,,3,Honoro Vera 750ml,9.99,0
,Price Change,review,,,2026-06-01 00:00:00,, ,Oxford Street Merchants,Gil Family Estates CRU,001326118,851115002775,Honoro Vera Rioja,Wine,750 ml,12,1 free on 10,All,87,75, ,68.18,10,1,1.1,,,,69.282,5.773499999999999,69.282,5.773499999999999,10.99,10.99,8.96,0.35563616071428583,10.99,8.960000000000004,0,Oxford Street Merchants,001326118,Honoro Vera Rioja,1 free on 10,All,84,72,66.55499999999999,66.55499999999999,3,2.727000000000004,2.727000000000004, ,P11029,Oxford Street Merchants,001326118,,0,Honoro Vera 750ml,9.99,0
,Price Change,review,,,2026-06-01 00:00:00,, ,Oxford Street Merchants,Gil Family Estates CRU,001039357,851115002539,Honoro Vera Rose,Wine,750 ml,12,1 free on 10,All,87,75, ,68.18,10,1,1.1,,,,69.282,5.773499999999999,69.282,5.773499999999999,10.99,10.99,8.96,0.35563616071428583,10.99,8.960000000000004,0,Oxford Street Merchants,001039357,Honoro Vera Rose,1 free on 10,All,84,72,66.55499999999999,66.55499999999999,3,2.727000000000004,2.727000000000004, ,P3939,Oxford Street Merchants,001039357,,0,Honoro Vera 750ml,9.99,0
,Price Change,review,,,2026-06-01 00:00:00,, ,Oxford Street Merchants,Gil Family Estates CRU,001173405,851115002188,Juan Gil Blue Label Red Wine,Wine,750 ml,6,Case 1,All,156,147,,,,,1.1,,,,148.1,24.683333333333334,148.1,24.683333333333334,38.99,37.99,31.96,0.22768043387567793,36.99,30.959999999999994,0,Oxford Street Merchants,001173405,Juan Gil Blue Label Red Wine,Case 1,All,152,138,139.1,139.1,4,9,9, ,P11044,Oxford Street Merchants,001173405,,0,,37.99,0
,Price Change,review,,,2026-06-01 00:00:00,, ,Oxford Street Merchants,Gil Family Estates CRU,001959676,819451005003,Juan Gil Silver Monastrell,Wine,750 ml,12,Case 1,All,152,136,,,,,1.1,,,,137.1,11.424999999999999,137.1,11.424999999999999,18.99,20.99,17.96,0.3638641425389756,19.990000000000002,16.960000000000004,0,Oxford Street Merchants,001959676,Juan Gil Silver Monastrell,Case 1,All,148,128,129.1,129.1,4,8,8, ,P11043,Oxford Street Merchants,001959676,,2,,20.99,0
,Price Change,review,,,2026-06-01 00:00:00,, ,Oxford Street Merchants,Gil Family Estates CRU,001895518,851115002287,Kentia Albarino,Wine,750 ml,12,Deepest pricing as Case 1,ALL,144,132,,,,,1.1,,,,133.1,11.091666666666667,133.1,11.091666666666667,17.99,19.99,16.96,0.3460102201257862,19.990000000000002,16.960000000000004,0,Oxford Street Merchants,001895518,Kentia Albarino,Deepest pricing as Case 1,ALL,148,128,129.1,129.1,-4,4,4, ,P12814,Oxford Street Merchants,001895518,,0,,19.99,0
,Price Change,,,,2026-06-01 00:00:00, , ,Oxford Street Merchants,Ethica,1410738,673087131259,Lamura Bianco - Grillo,Wine,750 ml,12,M/M 5 cases get 1 free,all,104,104,,104,5,1,1.1,,,,87.76666666666667,7.313888888888889,87.76666666666667,7.313888888888889,12.99,,,0.4369600547429647,,,,Oxford Street Merchants,1410738,Lamura Bianco, ,all,108,104,105.1,105.1,-4,-17.33333333333333,-17.33333333333333, ,,,,,,,,0
,Price Change,,,,2026-06-01 00:00:00,, ,Oxford Street Merchants,Ethica,16475,673087131242,Lamura Rosso Organic - Nero D' Avola,Wine,750ml,12,M/M 5 cases get 1 free,All,104,104, ,104,5,1,1.1,,,,87.76666666666667,7.313888888888889,87.76666666666667,7.313888888888889,12.99,,,0.4369600547429647,,,,Oxford Street Merchants,16475,Lamura Rosso Organic, ,All,104,104,105.1,105.1,0,-17.33333333333333,-17.33333333333333, ,,,,,,,,0
,Price Change,review,,,2026-06-01 00:00:00,,Y,Oxford Street Merchants,Resurrection,1667072,670580004172,McManis Cabernet Sauvignon,Wine,750 ml,12,1 cab Free on 8 cases,All,120,104, ,104,8,1,1.1,,,,93.54444444444444,7.79537037037037,93.54444444444444,7.79537037037037,14.99,13.99,11.96,0.34821317973491894,13.789999999999994,11.960000000000004,0,Oxford Street Merchants,1667072,McManis Cabernet Sauvignon,2 cab free on 10-mix and match ,All,112,96,81.1,81.1,8,12.444444444444443,12.444444444444443, ,P2676,Oxford Street Merchants,001667072,,10,McManis 750ml,13.79,215
,Price Change,review,,,2026-06-01 00:00:00,,Y,Oxford Street Merchants,Resurrection,1840550,670580001171,McManis Chardonnay,Wine,750 ml,12,1 cab Free on 8 cases,All,120,104, ,104,8,1,1.1,,,,93.54444444444444,7.79537037037037,93.54444444444444,7.79537037037037,14.99,13.99,11.96,0.34821317973491894,13.939999999999996,11.960000000000004,0,Oxford Street Merchants,1840550,McManis Chardonnay,2 cab free on 10-mix and match ,All,112,96,81.1,81.1,8,12.444444444444443,12.444444444444443, ,P2993,Oxford Street Merchants,001840550,,3,McManis 750ml,13.79,0
,Price Change,review,,,2026-06-01 00:00:00,,Y,Oxford Street Merchants,Resurrection,1686553,670580002178,McManis Merlot,Wine,750 ml,12,1 cab Free on 8 cases,All,120,104, ,104,8,1,1.1,,,,93.54444444444444,7.79537037037037,93.54444444444444,7.79537037037037,14.99,13.99,11.96,0.34821317973491894,13.939999999999996,11.960000000000004,0,Oxford Street Merchants,1686553,McManis Merlot,2 cab free on 10-mix and match ,All,112,96,81.1,81.1,8,12.444444444444443,12.444444444444443, ,P3123,Oxford Street Merchants,001686553,,2,McManis 750ml,13.79,0
,Price Change,review,,,2026-06-01 00:00:00,,Y,Oxford Street Merchants,Resurrection,1756287,670580008170,McManis Petite Sirah,Wine,750 ml,12,1 cab Free on 8 cases,All,120,104, ,104,8,1,1.1,,,,93.54444444444444,7.79537037037037,93.54444444444444,7.79537037037037,14.99,13.99,11.96,0.34821317973491894,13.789999999999994,11.960000000000004,0,Oxford Street Merchants,1756287,McManis Petite Sirah,2 cab free on 10-mix and match ,All,112,96,81.1,81.1,8,12.444444444444443,12.444444444444443, ,P3020,Oxford Street Merchants,001756287,,3,McManis 750ml,13.79,0
,Price Change,review,,,2026-06-01 00:00:00,,Y,Oxford Street Merchants,Resurrection,1739172,670580006176,McManis Pinot Grigio,Wine,750 ml,12,1 cab Free on 8 cases,All,120,104, ,104,8,1,1.1,,,,93.54444444444444,7.79537037037037,93.54444444444444,7.79537037037037,14.99,13.99,11.96,0.34821317973491894,13.864999999999995,11.080625000000001,0,Oxford Street Merchants,1739172,McManis Pinot Grigio,2 cab free on 10-mix and match ,All,112,96,81.1,81.1,8,12.444444444444443,12.444444444444443, ,P3152,Oxford Street Merchants,001739172,,1,McManis 750ml,13.79,0
,Price Change,review,,,2026-06-01 00:00:00,,Y,Oxford Street Merchants,Resurrection,1472633,670580003175,McManis Pinot Noir,Wine,750 ml,12,1 cab Free on 8 cases,All,120,104, ,104,8,1,1.1,,,,93.54444444444444,7.79537037037037,93.54444444444444,7.79537037037037,14.99,13.99,11.96,0.34821317973491894,13.864999999999995,11.960000000000004,0,Oxford Street Merchants,1472633,McManis Pinot Noir,2 cab free on 10-mix and match ,All,112,96,81.1,81.1,8,12.444444444444443,12.444444444444443, ,P2923,Oxford Street Merchants,001472633,,1,McManis 750ml,13.79,0
,Price Change,review,,,2026-06-01 00:00:00,,Y,Oxford Street Merchants,Resurrection,1700717,670580067177,McManis Viognier,Wine,750 ml,12,1 cab Free on 8 cases,All,120,104, ,104,8,1,1.1,,,,93.54444444444444,7.79537037037037,93.54444444444444,7.79537037037037,14.99,13.99,11.96,0.34821317973491894,14.765000000000002,11.960000000000004,0,Oxford Street Merchants,1700717,McManis Viognier,2 cab free on 10-mix and match ,All,112,96,81.1,81.1,8,12.444444444444443,12.444444444444443, ,P4054,Oxford Street Merchants,001700717,,0,McManis 750ml,13.79,0
,Price Change,review,,,2026-06-01 00:00:00,,Y,Oxford Street Merchants,Resurrection,1432009,670580009177,McManis Zinfandel,Wine,750 ml,12,1 cab Free on 8 cases,All,120,104, ,104,8,1,1.1,,,,93.54444444444444,7.79537037037037,93.54444444444444,7.79537037037037,14.99,13.99,11.96,0.34821317973491894,14.315,11.708750000000002,0,Oxford Street Merchants,1432009,McManis Zinfandel,2 cab free on 10-mix and match ,All,112,96,81.1,81.1,8,12.444444444444443,12.444444444444443, ,P3329,Oxford Street Merchants,001432009,,1,McManis 750ml,13.79,0
,Price Change,review,,,2026-06-01 00:00:00,,,Oxford Street Merchants,MMD CRU,15424972,860003017524,"Merry Edwards SC Pinot Noir 750ml
",Wine,750 ml,12,Case 1,ALL,567,567,,,,,1.1,,,,568.1,47.34166666666667,568.1,47.34166666666667,70.99,69.99,58.96,0.197054500226142,69.3025,57.20687500000001,0,Oxford Street Merchants,1684339,"Merry Edwards SC Pinot Noir 750ml
",Case 1,ALL,580,540,541.1,541.1,-13,27,27,1684339,P14945,Oxford Street Merchants,1684339,,0,,70.99,0
,Price Change,review,,,2026-06-01 00:00:00,, ,Oxford Street Merchants,Bronco,1728268,182442000487,Portlandia Cabernet 750ml,Wine,750 ml,12,1 free case of Pinot Gris or SB on 10,all,160,144, ,128,10,1,1.1,,,,132.29999999999998,11.024999999999999,132.29999999999998,11.024999999999999,19.99,19.99,16.96,0.34994103773584917,18.990000000000002,15.960000000000006,0,Oxford Street Merchants,1728268,Portlandia Cabernet 750ml,1 free case of Pinot Gris on 10,all,160,133.33,123.521,123.521,0,8.778999999999982,8.778999999999982, ,P19828,Oxford Street Merchants,1728268,,16,Portlandia 750ml,19.99,508
,Price Change,review,,,2026-06-01 00:00:00,, ,Oxford Street Merchants,Bronco,1856924,182442000418,Portlandia Pinot Gris 750ml,Wine,750 ml,12,1 free case of Pinot Gris on 10,all,144,128, ,128,10,1,1.1,,,,117.46363636363635,9.788636363636362,117.46363636363635,9.788636363636362,17.99,17.99,14.96,0.34567938745746246,15.990000000000004,13.960000000000006,0,Oxford Street Merchants,1856924,Portlandia Pinot Gris 750ml,1 free case of Pinot Gris on 10,all,144,120,110.19090909090909,110.19090909090909,0,7.272727272727266,7.272727272727266, ,P17142,Oxford Street Merchants,1856924,,15,Portlandia 750ml,17.49,0
,Price Change,review,,,2026-06-01 00:00:00,, ,Oxford Street Merchants,Bronco,1109966,182442000401,Portlandia Pinot Noir 750ml,Wine,750 ml,12,1 free case of Pinot Gris on 10,all,160,144, ,128,10,1,1.1,,,,132.29999999999998,11.024999999999999,132.29999999999998,11.024999999999999,19.99,19.99,16.96,0.34994103773584917,18.990000000000002,15.960000000000006,0,Oxford Street Merchants,1109966,Portlandia Pinot Noir 750ml,1 free case of Pinot Gris on 10,all,160,133.33,123.521,123.521,0,8.778999999999982,8.778999999999982, ,P17141,Oxford Street Merchants,1109966,,15,Portlandia 750ml,19.99,416
,Price Change,,,,2026-06-01 00:00:00,, ,Oxford Street Merchants,MMD CRU,000061242,769692005020,Ramos Pinto Collector,Wine,750 ml,6,Case 1,ALL,102,96,,,,,1.1,,,,97.1,16.183333333333334,97.1,16.183333333333334,25.99,,,0.377324612030268,,,,Oxford Street Merchants,000061242,Ramos Pinto Collector,Case 1,ALL,102,90,91.1,91.1,0,6,6, ,,,,,,,,0
,Price Change,review,,,2026-06-01 00:00:00, , ,Oxford Street Merchants,MMD CRU,63677,097546102008,Roederer Estate Brut,Wine,750 ml,12,M/M 6 cases of Roederer Estate Rose & Brut and Scharffenberger Brut & Rose and receive 1 cs Scharf Brut NC,ALL,286,240,,186,6,1,1.1,,,,210.1,17.508333333333333,210.1,17.508333333333333,35.99,27.99,23.96,0.2692682248191431,34.99,28.959999999999994,0,Oxford Street Merchants,63677,Roederer Estate Brut,Case 1,ALL,286,240,241.1,241.1,0,-31,-31, ,P2746,Oxford Street Merchants,63677,,3,,27.99,590
,Price Change,review,,,2026-06-01 00:00:00,, ,Oxford Street Merchants,MMD CRU,12179,097546182000,Roederer Estate Rose,Wine,750 ml,12,M/M 6 cases of Roederer Estate Rose & Brut and Scharffenberger Brut & Rose and receive 1 cs Scharf Brut NC,ALL,330,306,,186,6,1,1.1,,,,276.1,23.008333333333336,276.1,23.008333333333336,40.99,36.99,30.96,0.25683677863910415,43.99,36.96,0,Oxford Street Merchants,12179,Roederer Estate Rose,Case 1,ALL,330,306,307.1,307.1,0,-31,-31, ,P4089,Oxford Street Merchants,12179,,0,,36.99,0
,Price Change,review,,,2026-06-01 00:00:00,, ,Oxford Street Merchants,Rombauer,1752747,097921970109,Rombauer Chardonnay,Wine,750 ml,12,1 free Romb  Sauv blanc on 25 cases M/M. 1 on 10 if needed,All,384,384, ,276,5,1,1.1,,,,329.90000000000003,27.49166666666667,329.90000000000003,27.49166666666667,47.99,41.99,35.96,0.23549314052651085,46.74,37.96,0,Oxford Street Merchants,1752747,Rombauer Chardonnay,2 free Romb  Sauv blanc on 25 cases M/M,NOV/DEC 2025  ,384,384,329.90000000000003,329.90000000000003,0,0,0, ,P2789,Oxford Street Merchants,1752747,,16,Rombauer 750ml,42.99,0
,Price Change,review,,,2026-06-01 00:00:00,,Y,Oxford Street Merchants,Rombaur,1630555,097921176105,Rombauer Pinot Noir 750ml,Wine,750ml,6,1 free Romb  Sauv blanc on 25 cases M/M. 1 on 10 if needed,all,248,248,,236,25,2,1.1,,,,230.22,38.37,230.22,38.37,61.99,58.99,49.96,0.2319855884707767,74.99,61.960000000000015,0,Oxford Street Merchants,1630555,Rombauer Pinot Noir 750ml,Case 1 - No Further Discounts,ALL,248,248,193.9,193.9,0,36.31999999999999,36.31999999999999, ,0,Oxford Street Merchants,1630555,,3,Rombauer 750ml,59.99,0
,Price Change,review,,,2026-06-01 00:00:00,,,Oxford Street Merchants,Rombauer,27503,097921877101,Rombauer Sauvignon Blanc,Wine,750 ml,12,1 free Romb  Sauv blanc on 25 cases M/M. 1 on 10 if needed,All,248,248,,248,5,1,1.1,,,,207.76666666666665,17.313888888888886,207.76666666666665,17.313888888888886,30.99,26.99,22.96,0.24591076267905548,29.990000000000006,24.959999999999997,0,Oxford Street Merchants,27503,Rombauer Sauvignon Blanc,2 free Romb  Sauv blanc on 25 cases M/M,NOV/DEC 2025  ,248,248,207.76666666666665,207.76666666666665,0,0,0, ,P3513,Oxford Street Merchants,27503,,8,Rombauer 750ml,26.99,0
,Price Change,review,,,2026-06-01 00:00:00,, ,Oxford Street Merchants,Rombauer,41327,097921978105,Rombauer Zinfandel,Wine,750 ml,12,2 free Romb  Sauv blanc on 25 cases M/M. 1 on 10 if needed,All,356,344, ,236,25,2,1.1,,,,326.22,27.185000000000002,326.22,27.185000000000002,44.99,40.99,34.96,0.22239702517162466,41.99,34.959999999999994,0,Oxford Street Merchants,41327,Rombauer Zinfandel,2 free Romb  Sauv blanc on 25 cases M/M,NOV/DEC 2025  ,356,356,338.22,338.22,0,-12,-12, ,P3122,Oxford Street Merchants,41327,,14,Rombauer 750ml,41.99,0
,Price Change,review,,,2026-06-01 00:00:00,, ,Oxford Street Merchants,MMD CRU,1824313,097546002001,Scharffenberger Brut,Wine,750 ml,12,M/M 6 cases of Roederer Estate Rose & Brut and Scharffenberger Brut & Rose and receive 1 cs Scharf Brut NC,ALL,200,186,,186,6,1,1.1,,,,160.5285714285714,13.377380952380951,160.5285714285714,13.377380952380951,24.99,23.99,19.96,0.32979053344784814,28.990000000000006,23.959999999999997,0,Oxford Street Merchants,10321,Scharffenberger Brut,Case 1,ALL,200,186,187.1,187.1,0,-26.571428571428584,-26.571428571428584,10321,P12566,Oxford Street Merchants,10321,,1,,23.99,0
,Price Change,review,,,2026-06-01 00:00:00,, ,Oxford Street Merchants,MMD CRU,1177843,097546082003,Scharffenberger Rose,Wine,750 ml,12,M/M 6 cases of Roederer Estate Rose & Brut and Scharffenberger Brut & Rose and receive 1 cs Scharf Brut NC,ALL,240,240,,186,6,1,1.1,,,,210.1,17.508333333333333,210.1,17.508333333333333,29.99,30.99,25.96,0.32556497175141247,33.99,27.959999999999994,0,Oxford Street Merchants,17220,Scharffenberger Rose,Case 1,ALL,240,228,229.1,229.1,0,-19,-19,17220,P12565,Oxford Street Merchants,17220,,0,,30.49,0
