Retail Price,Club Price (Anchor),20% Off Retail,$ Savings,Savings,0.95,REG PRICE
1249.99,1041.96,999.9920000000001,41.96799999999996,0.04027793773273442,1041.95,1249.99
1251.99,1042.96,1001.5920000000001,41.36799999999994,0.039664033136457715,1042.95,1251.99
1252.99,1043.96,1002.392,41.567999999999984,0.03981761753323881,1043.95,1252.99
1253.99,1044.96,1003.192,41.76800000000003,0.03997090797733887,1044.95,1253.99
1254.99,1045.96,1003.9920000000001,41.96799999999996,0.04012390531186657,1045.95,1254.99
1255.99,1046.96,1004.792,42.168000000000006,0.040276610376709716,1046.95,1255.99
1257.99,1047.96,1006.392,41.567999999999984,0.039665636092980634,1047.95,1257.99
1258.99,1048.96,1007.192,41.76800000000003,0.0398184868822453,1048.95,1258.99
1259.99,1049.96,1007.9920000000001,41.96799999999996,0.039971046516057714,1049.95,1259.99
1260.99,1050.96,1008.792,42.168000000000006,0.04012331582553095,1050.95,1260.99
1261.99,1051.96,1009.5920000000001,42.36799999999994,0.04027529563861738,1051.95,1261.99
1263.99,1052.96,1011.192,41.76800000000003,0.03966722382616626,1052.95,1263.99
1264.99,1053.96,1011.9920000000001,41.96799999999996,0.03981934798284561,1053.95,1264.99
1265.99,1054.96,1012.792,42.168000000000006,0.039971183741563665,1054.95,1265.99
1266.99,1055.96,1013.5920000000001,42.36799999999994,0.040122731921663636,1055.95,1266.99
1267.99,1056.96,1014.392,42.567999999999984,0.04027399333938842,1056.95,1267.99
1269.99,1057.96,1015.9920000000001,41.96799999999996,0.03966879655185447,1057.95,1269.99
1270.99,1058.96,1016.792,42.168000000000006,0.03982020095187732,1058.95,1270.99
1271.99,1059.96,1017.5920000000001,42.36799999999994,0.03997131967244041,1059.95,1271.99
1272.99,1060.96,1018.392,42.567999999999984,0.040122153521339146,1060.95,1272.99
1273.99,1061.96,1019.192,42.76800000000003,0.040272703303325955,1061.95,1273.99
1275.99,1062.96,1020.792,42.168000000000006,0.03967035448182434,1062.95,1275.99
1276.99,1063.96,1021.5920000000001,42.36799999999994,0.03982104590398129,1063.95,1276.99
1277.99,1064.96,1022.392,42.567999999999984,0.03997145432692306,1064.95,1277.99
1278.99,1065.96,1023.192,42.76800000000003,0.04012158054711249,1065.95,1278.99
1279.99,1066.96,1023.9920000000001,42.96799999999996,0.040271425358026504,1066.95,1279.99
1281.99,1067.96,1025.592,42.36799999999994,0.039671897823888476,1067.95,1281.99
1282.99,1068.96,1026.392,42.567999999999984,0.039821882951653925,1068.95,1282.99
1283.99,1069.96,1027.192,42.76800000000003,0.03997158772290556,1069.95,1283.99
1284.99,1070.96,1027.992,42.968000000000075,0.040121012922985054,1070.95,1284.99
1285.99,1071.96,1028.7920000000001,43.16799999999989,0.04027015933430342,1071.95,1285.99
1287.99,1072.96,1030.392,42.567999999999984,0.039673426781986265,1072.95,1287.99
1288.99,1073.96,1031.192,42.76800000000003,0.03982271220529631,1073.95,1288.99
1289.99,1074.96,1031.992,42.968000000000075,0.039971719877949015,1074.95,1289.99
1290.99,1075.96,1032.7920000000001,43.16799999999989,0.04012045057437069,1075.95,1290.99
1291.99,1076.96,1033.592,43.36799999999994,0.04026890506611196,1076.95,1291.99
1293.99,1077.96,1035.192,42.76800000000003,0.039674941556272984,1077.95,1293.99
1294.99,1078.96,1035.992,42.968000000000075,0.03982353377326321,1078.95,1294.99
1295.99,1079.96,1036.7920000000001,43.16799999999989,0.03997185080928913,1079.95,1295.99
1296.99,1080.96,1037.592,43.36799999999994,0.04011989342806389,1080.95,1296.99
1297.99,1081.96,1038.392,43.567999999999984,0.04026766239047653,1081.95,1297.99
1299.99,1082.96,1039.992,42.968000000000075,0.03967644234320757,1082.95,1299.99
1300.99,1083.96,1040.7920000000001,43.16799999999989,0.039824347761909934,1083.95,1300.99
1301.99,1084.96,1041.592,43.36799999999994,0.03997198053384451,1084.95,1301.99
1302.99,1085.96,1042.392,43.567999999999984,0.040119341412206695,1085.95,1302.99
1303.99,1086.96,1043.192,43.76800000000003,0.04026643114742035,1086.95,1303.99
1305.99,1087.96,1044.7920000000001,43.16799999999989,0.03967792933563724,1087.95,1305.99
1306.99,1088.96,1045.592,43.36799999999994,0.03982515427563908,1088.95,1306.99
1307.99,1089.96,1046.392,43.567999999999984,0.03997210906822267,1089.95,1307.99
1308.99,1090.96,1047.192,43.76800000000003,0.04011879445625873,1090.95,1308.99
1309.99,1091.96,1047.992,43.968000000000075,0.040265211179896766,1091.95,1309.99
1311.99,1092.96,1049.592,43.36799999999994,0.039679402722880924,1092.95,1311.99
1312.99,1093.96,1050.392,43.567999999999984,0.03982595341694393,1093.95,1312.99
1313.99,1094.96,1051.192,43.76800000000003,0.03997223642872801,1094.95,1313.99
1314.99,1095.96,1051.992,43.968000000000075,0.04011825249096689,1095.95,1314.99
1315.99,1096.96,1052.7920000000001,44.16799999999989,0.04026400233372219,1096.95,1315.99
1317.99,1097.96,1054.392,43.567999999999984,0.039680862690808394,1097.95,1317.99
1318.99,1098.96,1055.192,43.76800000000003,0.03982674528645267,1098.95,1318.99
1319.99,1099.96,1055.992,43.968000000000075,0.03997236263136848,1099.95,1319.99
1320.99,1100.96,1056.7920000000001,44.16799999999989,0.0401177154483359,1100.95,1320.99
1321.99,1101.96,1057.592,44.36799999999994,0.040262804457512014,1101.95,1321.99
1323.99,1102.96,1059.192,43.76800000000003,0.03968230942191923,1102.95,1323.99
1324.99,1103.96,1059.992,43.968000000000075,0.03982752998297046,1103.95,1324.99
1325.99,1104.96,1060.7920000000001,44.16799999999989,0.03997248769186205,1104.95,1325.99
1326.99,1105.96,1061.592,44.36799999999994,0.04011718326160072,1105.95,1326.99
1327.99,1106.96,1062.392,44.567999999999984,0.040261617402616155,1106.95,1327.99
1329.99,1107.96,1063.992,43.968000000000075,0.03968374309541867,1107.95,1329.99
1330.99,1108.96,1064.7920000000001,44.16799999999989,0.03982830760352032,1108.95,1330.99
1331.99,1109.96,1065.592,44.36799999999994,0.03997261162564411,1109.95,1331.99
1332.99,1110.96,1066.392,44.567999999999984,0.04011665586519765,1110.95,1332.99
1333.99,1111.96,1067.192,44.76800000000003,0.04026044102305841,1111.95,1333.99
1335.99,1112.96,1068.7920000000001,44.16799999999989,0.03968516388729145,1112.95,1335.99
1336.99,1113.96,1069.592,44.36799999999994,0.03982907824338391,1113.95,1336.99
1337.99,1114.96,1070.392,44.567999999999984,0.039972734447872554,1114.95,1337.99
1338.99,1115.96,1071.192,44.76800000000003,0.04011613319473819,1115.95,1338.99
1339.99,1116.96,1071.992,44.968000000000075,0.04025927517547636,1116.95,1339.99
1341.99,1117.96,1073.592,44.36799999999994,0.039686571970374555,1117.95,1341.99
1342.99,1118.96,1074.392,44.567999999999984,0.03982984199613926,1118.95,1342.99
1343.99,1119.96,1075.192,44.76800000000003,0.03997285617343479,1119.95,1343.99
1344.99,1120.96,1075.992,44.968000000000075,0.04011561518698265,1120.95,1344.99
1345.99,1121.96,1076.7920000000001,45.16799999999989,0.04025811971906297,1121.95,1345.99
1347.99,1122.96,1078.392,44.567999999999984,0.039687967514426145,1122.95,1347.99
1348.99,1123.96,1079.192,44.76800000000003,0.03983059895369945,1123.95,1348.99
1349.99,1124.96,1079.992,44.968000000000075,0.039972976816953554,1124.95,1349.99
1350.99,1125.96,1080.7920000000001,45.16799999999989,0.04011510177981446,1125.95,1350.99
1351.99,1126.96,1081.592,45.36799999999994,0.0402569745155107,1126.95,1351.99
1353.99,1127.96,1083.192,44.76800000000003,0.03968935068619457,1127.95,1353.99
1354.99,1128.96,1083.992,44.968000000000075,0.03983134920634927,1128.95,1354.99
1355.99,1129.96,1084.7920000000001,45.16799999999989,0.03997309639279257,1129.95,1355.99
1356.99,1130.96,1085.592,45.36799999999994,0.04011459291221611,1130.95,1356.99
1357.99,1131.96,1086.392,45.567999999999984,0.040255839428955074,1131.95,1357.99
1359.99,1132.96,1087.992,44.968000000000075,0.0396907216494846,1132.95,1359.99
1360.99,1133.96,1088.7920000000001,45.16799999999989,0.039832092842780956,1133.95,1360.99
1361.99,1134.96,1089.592,45.36799999999994,0.03997321491506303,1134.95,1361.99
1362.99,1135.96,1090.392,45.567999999999984,0.04011408852424379,1135.95,1362.99
1363.99,1136.96,1091.192,45.76800000000003,0.04025471432592178,1136.95,1363.99
1365.99,1137.96,1092.7920000000001,45.16799999999989,0.03969208056522188,1137.95,1365.99
1366.99,1138.96,1093.592,45.36799999999994,0.039832829950129885,1138.95,1366.99
1367.99,1139.96,1094.392,45.567999999999984,0.03997333239762797,1139.95,1367.99
1368.99,1140.96,1095.192,45.76800000000003,0.04011358855700465,1140.95,1368.99
1369.99,1141.96,1095.992,45.968000000000075,0.040253599075274156,1141.95,1369.99
1371.99,1142.96,1097.592,45.36799999999994,0.03969342759151671,1142.95,1371.99
1372.99,1143.96,1098.392,45.567999999999984,0.03983356061400747,1143.95,1372.99
1373.99,1144.96,1099.192,45.76800000000003,0.039973448854108466,1144.95,1373.99
1374.99,1145.96,1099.992,45.968000000000075,0.04011309295263366,1145.95,1374.99
1375.99,1146.96,1100.7920000000001,46.16799999999989,0.040252493548162,1146.95,1375.99
1377.99,1147.96,1102.392,45.567999999999984,0.03969476288372416,1147.95,1377.99
1378.99,1148.96,1103.192,45.76800000000003,0.039834284918535044,1148.95,1378.99
1379.99,1149.96,1103.992,45.968000000000075,0.03997356429788869,1149.95,1379.99
1380.99,1150.96,1104.7920000000001,46.16799999999989,0.04011260165427112,1150.95,1380.99
1381.99,1151.96,1105.592,46.36799999999994,0.04025139761797279,1151.95,1381.99
1383.99,1152.96,1107.192,45.76800000000003,0.039696086594504604,1152.95,1383.99
1384.99,1153.96,1107.992,45.968000000000075,0.03983500294637602,1153.95,1384.99
1385.99,1154.96,1108.7920000000001,46.16799999999989,0.03997367874212084,1154.95,1385.99
1386.99,1155.96,1109.592,46.36799999999994,0.04011211460604168,1155.95,1386.99
1387.99,1156.96,1110.392,46.567999999999984,0.040250311160282104,1156.95,1387.99
1389.99,1157.96,1111.992,45.968000000000075,0.03969739887388172,1157.95,1389.99
1390.99,1158.96,1112.7920000000001,46.16799999999989,0.03983571477876708,1158.95,1390.99
1391.99,1159.96,1113.592,46.36799999999994,0.03997379219973097,1159.95,1391.99
1392.99,1160.96,1114.392,46.567999999999984,0.04011163175303196,1160.95,1392.99
1393.99,1161.96,1115.192,46.76800000000003,0.04024923405280735,1161.95,1393.99
1395.99,1162.96,1116.7920000000001,46.16799999999989,0.039698699869298935,1162.95,1395.99
1396.99,1163.96,1117.592,46.36799999999994,0.03983642049554962,1163.95,1396.99
1397.99,1164.96,1118.392,46.567999999999984,0.039973904683422594,1164.95,1397.99
1398.99,1165.96,1119.192,46.76800000000003,0.04011115304127073,1165.95,1398.99
1399.99,1166.96,1119.992,46.968000000000075,0.040248166175361685,1166.95,1399.99
1401.99,1167.96,1121.592,46.36799999999994,0.03969998972567548,1167.95,1401.99
1402.99,1168.96,1122.392,46.567999999999984,0.03983712017519845,1168.95,1402.99
1403.99,1169.96,1123.192,46.76800000000003,0.03997401620568227,1169.95,1403.99
1404.99,1170.96,1123.992,46.968000000000075,0.04011067841770861,1170.95,1404.99
1405.99,1171.96,1124.7920000000001,47.16799999999989,0.040247107409809114,1171.95,1405.99
1407.99,1172.96,1126.392,46.567999999999984,0.03970126858545899,1172.95,1407.99
1408.99,1173.96,1127.192,46.76800000000003,0.03983781389485164,1173.95,1408.99
1409.99,1174.96,1127.992,46.968000000000075,0.03997412677878402,1174.95,1409.99
1410.99,1175.96,1128.7920000000001,47.16799999999989,0.04011020783019821,1175.95,1410.99
1411.99,1176.96,1129.592,47.36799999999994,0.0402460576400217,1176.95,1411.99
1413.99,1177.96,1131.192,46.76800000000003,0.039702536588678755,1177.95,1413.99
1414.99,1178.96,1131.992,46.968000000000075,0.03983850173033866,1178.95,1414.99
1415.99,1179.96,1132.7920000000001,47.16799999999989,0.039974236414793626,1179.95,1415.99
1416.99,1180.96,1133.592,47.36799999999994,0.0401097412274759,1180.95,1416.99
1417.99,1181.96,1134.392,47.567999999999984,0.04024501675183592,1181.95,1417.99
1419.99,1182.96,1135.992,46.968000000000075,0.039703793872996614,1182.95,1419.99
1420.99,1183.96,1136.7920000000001,47.16799999999989,0.03983918375620789,1183.95,1420.99
1421.99,1184.96,1137.592,47.36799999999994,0.0399743451255738,1184.95,1421.99
1422.99,1185.96,1138.392,47.567999999999984,0.040109278559141946,1185.95,1422.99
1423.99,1186.96,1139.192,47.76800000000003,0.04024398463301209,1186.95,1423.99
1425.99,1187.96,1140.7920000000001,47.16799999999989,0.0397050405737566,1187.95,1425.99
1426.99,1188.96,1141.592,47.36799999999994,0.03983986004575422,1188.95,1426.99
1427.99,1189.96,1142.392,47.567999999999984,0.039974452922787305,1189.95,1427.99
1428.99,1190.96,1143.192,47.76800000000003,0.0401088197756432,1190.95,1428.99
1429.99,1191.96,1143.992,47.968000000000075,0.04024296117319379,1191.95,1429.99
1431.99,1192.96,1145.592,47.36799999999994,0.039706276824034284,1192.95,1431.99
1432.99,1193.96,1146.392,47.567999999999984,0.03984053067104424,1193.95,1432.99
1433.99,1194.96,1147.192,47.76800000000003,0.03997455981790188,1194.95,1433.99
1434.99,1195.96,1147.992,47.968000000000075,0.04010836482825519,1195.95,1434.99
1435.99,1196.96,1148.7920000000001,48.16799999999989,0.04024194626386838,1196.95,1435.99
1437.99,1197.96,1150.392,47.567999999999984,0.03970750275468295,1197.95,1437.99
1438.99,1198.96,1151.192,47.76800000000003,0.039841195702942575,1198.95,1438.99
1439.99,1199.96,1151.992,47.968000000000075,0.03997466582219413,1199.95,1439.99
1440.99,1200.96,1152.7920000000001,48.16799999999989,0.04010791366906466,1200.95,1440.99
1441.99,1201.96,1153.592,48.36799999999994,0.040240939798329343,1201.95,1441.99
1443.99,1202.96,1155.192,47.76800000000003,0.039708718494380554,1202.95,1443.99
1444.99,1203.96,1155.992,47.968000000000075,0.039841855211136645,1203.95,1444.99
1445.99,1204.96,1156.7920000000001,48.16799999999989,0.03997477094675333,1204.95,1445.99
1446.99,1205.96,1157.592,48.36799999999994,0.040107466250953544,1205.95,1446.99
1447.99,1206.96,1158.392,48.567999999999984,0.040239941671637816,1206.95,1447.99
1449.99,1207.96,1159.992,47.968000000000075,0.03970992416967455,1207.95,1449.99
1450.99,1208.96,1160.7920000000001,48.16799999999989,0.039842509264160844,1208.95,1450.99
1451.99,1209.96,1161.592,48.36799999999994,0.03997487520248598,1209.95,1451.99
1452.99,1210.96,1162.392,48.567999999999984,0.04010702252758141,1210.95,1452.99
1453.99,1211.96,1163.192,48.76800000000003,0.04023895178058684,1211.95,1453.99
1455.99,1212.96,1164.7920000000001,48.16799999999989,0.039711119905025634,1212.95,1455.99
1456.99,1213.96,1165.592,48.36799999999994,0.039843157929421016,1213.95,1456.99
1457.99,1214.96,1166.392,48.567999999999984,0.039974978600118505,1214.95,1457.99
1458.99,1215.96,1167.192,48.76800000000003,0.0401065824533702,1215.95,1458.99
1459.99,1216.96,1167.992,48.968000000000075,0.04023797002366559,1216.95,1459.99
1461.99,1217.96,1169.592,48.36799999999994,0.039712305822851277,1217.95,1461.99
1462.99,1218.96,1170.392,48.567999999999984,0.039843801273216496,1218.95,1462.99
1463.99,1219.96,1171.192,48.76800000000003,0.039975081150201666,1219.95,1463.99
1464.99,1220.96,1171.992,48.968000000000075,0.04010614598348846,1220.95,1464.99
1465.99,1221.96,1172.7920000000001,49.16799999999989,0.040236996301024494,1221.95,1465.99
1467.99,1222.96,1174.392,48.567999999999984,0.039713482043566416,1222.95,1467.99
1468.99,1223.96,1175.192,48.76800000000003,0.03984443936076345,1223.95,1468.99
1469.99,1224.96,1175.992,48.968000000000075,0.03997518286311396,1224.95,1469.99
1470.99,1225.96,1176.7920000000001,49.16799999999989,0.040105713073835925,1225.95,1470.99
1471.99,1226.96,1177.592,49.36799999999994,0.04023603051444215,1226.95,1471.99
1473.99,1227.96,1179.192,48.76800000000003,0.039714648685624965,1227.95,1473.99
1474.99,1228.96,1179.992,48.968000000000075,0.039845072256216696,1228.95,1474.99
1475.99,1229.96,1180.7920000000001,49.16799999999989,0.03997528374906492,1229.95,1475.99
1476.99,1230.96,1181.592,49.36799999999994,0.04010528368102939,1230.95,1476.99
1477.99,1231.96,1182.392,49.567999999999984,0.040235072567291134,1231.95,1477.99
1479.99,1232.96,1183.992,48.968000000000075,0.03971580586555937,1232.95,1479.99
1480.99,1233.96,1184.7920000000001,49.16799999999989,0.03984570002269108,1233.95,1480.99
1481.99,1234.96,1185.592,49.36799999999994,0.03997538381809932,1234.95,1481.99
1482.99,1235.96,1186.392,49.567999999999984,0.04010485776238712,1235.95,1482.99
1483.99,1236.96,1187.192,49.76800000000003,0.040234122364506554,1236.95,1483.99
1485.99,1237.96,1188.7920000000001,49.16799999999989,0.03971695369801923,1237.95,1485.99
1486.99,1238.96,1189.592,49.36799999999994,0.03984632272228315,1238.95,1486.99
1487.99,1239.96,1190.392,49.567999999999984,0.03997548308009934,1239.95,1487.99
1488.99,1240.96,1191.192,49.76800000000003,0.040104435275915444,1240.95,1488.99
1489.99,1241.96,1191.992,49.968000000000075,0.04023317981255441,1241.95,1489.99
1491.99,1242.96,1193.592,49.36799999999994,0.03971809229580995,1242.95,1491.99
1492.99,1243.96,1194.392,49.567999999999984,0.039846940416090534,1243.95,1492.99
1493.99,1244.96,1195.192,49.76800000000003,0.03997558154478861,1244.95,1493.99
1494.99,1245.96,1195.992,49.968000000000075,0.04010401618029477,1245.95,1494.99
1495.99,1246.96,1196.7920000000001,50.16799999999989,0.040232244819400693,1246.95,1495.99
1497.99,1247.96,1198.392,49.567999999999984,0.03971922176992851,1247.95,1497.99
1498.99,1248.96,1199.192,49.76800000000003,0.03984755316423266,1248.95,1498.99
1499.99,1249.96,1199.992,49.968000000000075,0.03997567922173515,1249.95,1499.99
1500.99,1250.96,1200.7920000000001,50.16799999999989,0.04010360043486594,1250.95,1500.99
1501.99,1251.96,1201.592,50.36799999999994,0.0402313172944822,1251.95,1501.99
1503.99,1252.96,1203.192,49.76800000000003,0.03972034222960033,1252.95,1503.99
1504.99,1253.96,1203.992,49.968000000000075,0.039848161025870105,1253.95,1504.99
1505.99,1254.96,1204.7920000000001,50.16799999999989,0.03997577612035435,1254.95,1505.99
1506.99,1255.96,1205.592,50.36799999999994,0.04010318799961777,1255.95,1506.99
1507.99,1256.96,1206.392,50.567999999999984,0.040230397148676156,1256.95,1507.99
1509.99,1257.96,1207.992,49.968000000000075,0.03972145378231428,1257.95,1509.99
1510.99,1258.96,1208.7920000000001,50.16799999999989,0.0398487640592234,1258.95,1510.99
1511.99,1259.96,1209.592,50.36799999999994,0.03997587224991265,1259.95,1511.99
1512.99,1260.96,1210.392,50.567999999999984,0.040102778835173186,1260.95,1512.99
1513.99,1261.96,1211.192,50.76800000000003,0.04022948429427242,1261.95,1513.99
1515.99,1262.96,1212.7920000000001,50.16799999999989,0.03972255653385688,1262.95,1515.99
1516.99,1263.96,1213.592,50.36799999999994,0.039849362321592405,1263.95,1516.99
1517.99,1264.96,1214.392,50.567999999999984,0.03997596761952946,1264.95,1517.99
1518.99,1265.96,1215.192,50.76800000000003,0.040102372902777364,1265.95,1518.99
1519.99,1266.96,1215.992,50.968000000000075,0.04022857864494544,1266.95,1519.99
1521.99,1267.96,1217.592,50.36799999999994,0.039723650588346586,1267.95,1521.99
1522.99,1268.96,1218.392,50.567999999999984,0.03984995586937333,1268.95,1522.99
1523.99,1269.96,1219.192,50.76800000000003,0.03997606223818075,1269.95,1523.99
1524.99,1270.96,1219.992,50.968000000000075,0.04010197016428532,1270.95,1524.99
1525.99,1271.96,1220.7920000000001,51.16799999999989,0.040227680115726826,1271.95,1525.99
1527.99,1272.96,1222.392,50.567999999999984,0.039724736048265444,1272.95,1527.99
1528.99,1273.96,1223.192,50.76800000000003,0.0398505447580772,1273.95,1528.99
1529.99,1274.96,1223.992,50.968000000000075,0.0399761561147017,1274.95,1529.99
1530.99,1275.96,1224.7920000000001,51.16799999999989,0.040101570582149824,1275.95,1530.99
1531.99,1276.96,1225.592,51.36799999999994,0.04022678862297953,1276.95,1531.99
1533.99,1277.96,1227.192,50.76800000000003,0.039725813014491865,1277.95,1533.99
1534.99,1278.96,1227.9920000000002,50.96799999999985,0.039851129042346785,1278.95,1534.99
1535.99,1279.96,1228.7920000000001,51.16799999999989,0.03997624925778922,1279.95,1535.99
1536.99,1280.96,1229.592,51.36799999999994,0.040101174119410395,1280.95,1536.99
1537.99,1281.96,1230.392,51.567999999999984,0.040225904084370795,1281.95,1537.99
1539.99,1282.96,1231.9920000000002,50.96799999999985,0.03972688158633149,1282.95,1539.99
1540.99,1283.96,1232.7920000000001,51.16799999999989,0.03985170877597424,1283.95,1540.99
1541.99,1284.96,1233.592,51.36799999999994,0.03997634167600543,1284.95,1541.99
1542.99,1285.96,1234.392,51.567999999999984,0.04010078073968085,1285.95,1542.99
1543.99,1286.96,1235.192,51.76800000000003,0.04022502641884754,1286.95,1543.99
1545.99,1287.96,1236.7920000000001,51.16799999999989,0.03972794186154841,1287.95,1545.99
1546.99,1288.96,1237.592,51.36799999999994,0.03985228401191653,1288.95,1546.99
1547.99,1289.96,1238.392,51.567999999999984,0.03997643337777914,1289.95,1547.99
1548.99,1290.96,1239.192,51.76800000000003,0.04010039040713889,1290.95,1548.99
1549.99,1291.96,1239.9920000000002,51.96799999999985,0.04022415554661123,1291.95,1549.99
1551.99,1292.96,1241.592,51.36799999999994,0.03972899393639396,1292.95,1551.99
1552.99,1293.96,1242.392,51.567999999999984,0.039852854802312265,1293.95,1552.99
1553.99,1294.96,1243.192,51.76800000000003,0.039976524371409174,1294.95,1553.99
1554.99,1295.96,1243.9920000000002,51.96799999999985,0.040100003086514895,1295.95,1554.99
1555.99,1296.96,1244.7920000000001,52.16799999999989,0.04022329138909441,1296.95,1555.99
1557.99,1297.96,1246.392,51.567999999999984,0.03973003790563653,1297.95,1557.99
1558.99,1298.96,1247.192,51.76800000000003,0.03985342119849728,1298.95,1558.99
1559.99,1299.96,1247.9920000000002,51.96799999999985,0.039976614665066496,1299.95,1559.99
1560.99,1300.96,1248.7920000000001,52.16799999999989,0.04009961874308195,1300.95,1560.99
1561.99,1301.96,1249.592,52.36799999999994,0.040222433868936015,1301.95,1561.99
1563.99,1302.96,1251.192,51.76800000000003,0.03973107386258982,1302.95,1563.99
1564.99,1303.96,1251.9920000000002,51.96799999999985,0.03985398325101985,1303.95,1564.99
1565.99,1304.96,1252.7920000000001,52.16799999999989,0.039976704266797364,1304.95,1565.99
1566.99,1305.96,1253.592,52.36799999999994,0.04009923734264444,1305.95,1566.99
1567.99,1306.96,1254.392,52.567999999999984,0.040221582909958975,1306.95,1567.99
1569.99,1307.96,1255.9920000000002,51.96799999999985,0.03973210189914053,1307.95,1569.99
1570.99,1308.96,1256.7920000000001,52.16799999999989,0.039854541009656436,1308.95,1570.99
1571.99,1309.96,1257.592,52.36799999999994,0.03997679318452467,1309.95,1571.99
1572.99,1310.96,1258.392,52.567999999999984,0.04009885885152864,1310.95,1572.99
1573.99,1311.96,1259.192,52.76800000000003,0.0402207384371475,1311.95,1573.99
1575.99,1312.96,1260.7920000000001,52.16799999999989,0.039733122105776175,1312.95,1575.99
1576.99,1313.96,1261.592,52.36799999999994,0.039855094523425325,1313.95,1576.99
1577.99,1314.96,1262.392,52.567999999999984,0.03997688142605097,1314.95,1577.99
1578.99,1315.96,1263.192,52.76800000000003,0.040098483236572564,1315.95,1578.99
1579.99,1316.96,1263.9920000000002,52.96799999999985,0.04021990037662484,1316.95,1579.99
1581.99,1317.96,1265.592,52.36799999999994,0.039734134571610624,1317.95,1581.99
1582.99,1318.96,1266.392,52.567999999999984,0.039855643840601675,1318.95,1582.99
1583.99,1319.96,1267.192,52.76800000000003,0.0399769689990606,1319.95,1583.99
1584.99,1320.96,1267.9920000000002,52.96799999999985,0.04009811046511616,1320.95,1584.99
1585.99,1321.96,1268.7920000000001,53.16799999999989,0.04021906865563246,1321.95,1585.99
1587.99,1322.96,1270.392,52.567999999999984,0.0397351393844107,1322.95,1587.99
1588.99,1323.96,1271.192,52.76800000000003,0.039856189008731405,1323.95,1588.99
1589.99,1324.96,1271.9920000000002,52.96799999999985,0.03997705591112173,1324.95,1589.99
1590.99,1325.96,1272.7920000000001,53.16799999999989,0.04009774050499253,1325.95,1590.99
1591.99,1326.96,1273.592,53.36799999999994,0.04021824320250794,1326.95,1591.99
1593.99,1327.96,1275.192,52.76800000000003,0.03973613663062143,1327.95,1593.99
1594.99,1328.96,1275.9920000000002,52.96799999999985,0.03985673007464472,1328.95,1594.99
1595.99,1329.96,1276.7920000000001,53.16799999999989,0.039977142169689235,1329.95,1595.99
1596.99,1330.96,1277.592,53.36799999999994,0.04009737332451759,1330.95,1596.99
1597.99,1331.96,1278.392,53.567999999999984,0.040217423946665054,1331.95,1597.99
1599.99,1332.96,1279.9920000000002,52.96799999999985,0.03973712639539059,1332.95,1599.99
1600.99,1333.96,1280.7920000000001,53.16799999999989,0.03985726708447022,1333.95,1600.99
1601.99,1334.96,1281.592,53.36799999999994,0.03997722778210578,1334.95,1601.99
1602.99,1335.96,1282.392,53.567999999999984,0.0400970088924818,1335.95,1602.99
1603.99,1336.96,1283.192,53.76800000000003,0.0402166108185735,1336.95,1603.99
1605.99,1337.96,1284.7920000000001,53.16799999999989,0.03973810876259372,1337.95,1605.99
1606.99,1338.96,1285.592,53.36799999999994,0.03985780008364696,1338.95,1606.99
1607.99,1339.96,1286.392,53.567999999999984,0.03997731275560463,1339.95,1607.99
1608.99,1340.96,1287.192,53.76800000000003,0.04009664717814106,1340.95,1608.99
1609.99,1341.96,1287.9920000000002,53.96799999999985,0.04021580374973907,1341.95,1609.99
1611.99,1342.96,1289.592,53.36799999999994,0.03973908381485669,1342.95,1611.99
1612.99,1343.96,1290.392,53.567999999999984,0.03985832911693799,1343.95,1612.99
1613.99,1344.96,1291.192,53.76800000000003,0.03997739709731146,1344.95,1613.99
1614.99,1345.96,1291.9920000000002,53.96799999999985,0.04009628815120794,1345.95,1614.99
1615.99,1346.96,1292.7920000000001,54.16799999999989,0.040215002672685074,1346.95,1615.99
1617.99,1347.96,1294.392,53.567999999999984,0.03974005163357962,1347.95,1617.99
1618.99,1348.96,1295.192,53.76800000000003,0.039858854228442674,1348.95,1618.99
1619.99,1349.96,1295.9920000000002,53.96799999999985,0.039977480814246236,1349.95,1619.99
1620.99,1350.96,1296.7920000000001,54.16799999999989,0.04009593178184394,1350.95,1620.99
1621.99,1351.96,1297.592,54.36799999999994,0.04021420752093253,1351.95,1621.99
1623.99,1352.96,1299.192,53.76800000000003,0.03974101229895934,1352.95,1623.99
1624.99,1353.96,1299.9920000000002,53.96799999999985,0.039859375461608795,1353.95,1624.99
1625.99,1354.96,1300.7920000000001,54.16799999999989,0.03997756391332578,1354.95,1625.99
1626.99,1355.96,1301.592,54.36799999999994,0.04009557804065012,1355.95,1626.99
1627.99,1356.96,1302.392,54.567999999999984,0.04021341822898242,1356.95,1627.99
1629.99,1357.96,1303.9920000000002,53.96799999999985,0.039741965890011374,1357.95,1629.99
1630.99,1358.96,1304.7920000000001,54.16799999999989,0.039859892859245225,1358.95,1630.99
1631.99,1359.96,1305.592,54.36799999999994,0.0399776464013647,1359.95,1631.99
1632.99,1360.96,1306.392,54.567999999999984,0.040095226898659755,1360.95,1632.99
1633.99,1361.96,1307.192,54.76800000000003,0.040212634732297595,1361.95,1633.99
1635.99,1362.96,1308.7920000000001,54.16799999999989,0.03974291248459228,1362.95,1635.99
1636.99,1363.96,1309.592,54.36799999999994,0.03986040646353261,1363.95,1636.99
