upc,Item,Department
80686938378,Effen Vodka,Spirits
759380117562,El Charro Anejo,Spirits
759380117593,El Charro Silver,Spirits
744607068208,El Jimador Blanco Tequila,Spirits
88352133164,El Mayor Single Estate Tequila,Spirits
80686762409,El Tesoro Reposado Tequila,Spirits
80686761044,EL TESORO TEQ EX ANEJO 80,Spirits
802365185008,El Ultimo Agave Anejo Tequila,Spirits
802365184001,El Ultimo Agave Blanco Tequila,Spirits
802365183363,El Ultimo Agave Reposado Tequi,Spirits
96749010189,Elijah Craig 18yr Single Barrel,Spirits
96749010226,Elijah Craig 23year Single Brl,Spirits
80244007737,Elmer T Lee Bourbon,Spirits
723961003100,English Harbour 5 Year Rum,Spirits
400000019901,Erdinger Hefe-Weizen NA,Spirits
96749021277,Evan Williams 100 Proof,Spirits
96749141128,Evan Williams 1783,Spirits
96749083763,Evan Williams Apple Orchard,Spirits
96749021864,EVAN WILLIAMS CHERRY LIQ 8/15P,Spirits
96749021291,Evan Williams Cinnamon,Spirits
96749021871,Evan Williams Honey Reserve,Spirits
96749025336,Evan Williams Original Egg Nog,Spirits
96749000913,Evan Williams Peach,Spirits
96749040513,Evan Williams Peppermint Choco,Spirits
96749750016,Evan Williams Single BBL,Spirits
88004021955,Evangeline's Praline Liqueur,Spirits
88004022822,Evangeline's Pralines & Cream,Spirits
88352124391,Everclear Purple Passion,Spirits
699733000014,Exclusiv Vodca,Spirits
88352135427,Ezra Brooks 99 Bourbon,Spirits
88352110912,EZRA BROOKS BBN BLACK 90,Spirits
88352131696,EZRA BROOKS BBN BLACK 90 PET TRAV,Spirits
88352131474,EZRA BROOKS BBN CREAM LIQ 25,Spirits
88352110905,Ezra Brooks Bourbon,Spirits
88352131603,Ezra Brooks Rye Whiskey,Spirits
780993773401,Famous Daves Devils Spit Blood,Spirits
780993277640,Famous Daves Rich & Sassy Bloody Mary,Spirits
87236400392,Famous Grouse 18 yr,Spirits
812066022731,Famous Grouse Bourbon Cask,Spirits
87236400071,Famous Grouse Gold Reserve,Spirits
87236400040,Famous Grouse Scotch,Spirits
87236400033,Famous Grouse Scotch,Spirits
851702005189,Far North Aged Rum,Spirits
851702005011,Far North Alander Spiced Rum,Spirits
851702005219,Far North Bodalen Bourbon,Spirits
851702005059,Far North Gustaf Navy St Gin,Spirits
851702005202,Far North Roknar 100% Rye,Spirits
851702005196,Far North Roknar MD Style,Spirits
851702005103,Far North Roknar Rye Whiskey,Spirits
851702005028,Far North Roknar Rye Whiskey,Spirits
851702005004,Far North Solveig Gin,Spirits
39383007337,Faretti Biscotti Famosi,Spirits
39383008570,Farmers Gin,Spirits
748252008190,Fast Mary's Hot Bloody Mary,Spirits
696859299186,Fast Mary's Mild Bloody Mary Enhancer,Spirits
84105307509,Fernet-Branca,Spirits
898195001847,Fever Tree Aromatic Tonic Water,Spirits
898195001045,Fever Tree Bitter Lemon,Spirits
812136030185,Fever Tree Cucumber Tonic,Spirits
898195001656,Fever Tree Elderflower Tonic,Spirits
898195001762,Fever Tree Light Tonic,Spirits
812136030277,Fever Tree Pink Sparkling Grapefruit,Spirits
898195001564,Fever Tree Sparkling Lemon,Spirits
898195001007,FEVER TREE TONIC WATER 6/4PK,Spirits
88320560503,Fifty Pounds Gin,Spirits
81128074357,Finlandia Cranberry Vodka,Spirits
81128074272,Finlandia Lime Vodka,Spirits
81128034160,Finlandia Tangerine Vodka,Spirits
88004040727,Fireball 50ml Trick or Treat Bags,Spirits
88004035891,Fireball Candy Cane,Spirits
88004022723,Fireball Whisky,Spirits
88004029227,Fireball Whisky 6pk,Spirits
88004029234,Fireball Whisky Cold Pack,Spirits
897291000662,Firefly Apple Pie Moonshine,Spirits
897291000129,Firefly Skinny Tea Vodka,Spirits
897291000334,Firefly Sweet Tea Vodka,Spirits
897291000099,Firefly Sweet Tea Vodka,Spirits
897291000617,Firefly White Lightning,Spirits
4840408004240,Firestarter Vodka,Spirits
83664873906,Fistful of Bourbon,Spirits
1848485002050,Five O'Clock Gin,Spirits
82928210273,Fleischmanns Gin,Spirits
82928210259,Fleischmanns Gin,Spirits
82928210266,Fleischmann's Gin,Spirits
82928214370,Fleischmanns Vodka,Spirits
82928214363,Fleischmanns Vodka,Spirits
26964500233,Flor de Cana 18,Spirits
88320152517,Flor de Cana 4yr Extra Dry Rum,Spirits
26964823967,Flor De Cana Centenario,Spirits
26964904291,Flor de Cana Extra Dry Lt Rum,Spirits
26964177190,Flor De Cana Gold,Spirits
26964852745,Flor De Cana Resv 7 Yr,Spirits
891156001047,Forty Creek Canadian Whiskey,Spirits
891156001023,Forty Creek Canadian Whisky,Spirits
724803018139,Foursquare Rum 2005 Single Blend,Spirits
721059983754,Frangelico Liqueur,Spirits
721059987509,Frangelico Liqueur,Spirits
854439008263,Frankly Organic Apple Vodka,Spirits
854439008102,FRANKLY ORGANIC VOD GRAPEFRUIT 60,Spirits
854439008348,FRANKLY ORGANIC VOD POMEGRANATE 60,Spirits
854439008188,FRANKLY ORGANIC VOD STRAWBERRY 60,Spirits
854439008027,FRANKLY ORGANIC VODKA 80,Spirits
854439008003,FRANKLY ORGANIC VODKA 80 LSE,Spirits
88004019594,French Kiss,Spirits
88004026141,Fris Vodka,Spirits
80432105542,Fris Vodka,Spirits
96749003709,Fulton's Harvest Apple Pie,Spirits
850183002007,Fuzzy's Vodka,Spirits
850183002045,Fuzzy's Vodka,Spirits
80915112111,Galliano,Spirits
80915112128,Galliano,Spirits
80915122899,Galliano L'Aperitivo,Spirits
80915111688,Galliano Ristretto,Spirits
80915111695,Galliano Ristretto,Spirits
810735014193,Gas Monkey Cinnamon Tequila,Spirits
700381690103,George Remus Straight Bourbon Whiskey,Spirits
88004027841,George T Stagg Bourbon,Spirits
96749011551,Georgia Moon Corn Whisky,Spirits
96749011469,Georgia Moon Peach,Spirits
25907100097,Germain Robin XO,Spirits
83664872558,Gibson's Canadian Whisky 750ml,Spirits
852322824075,Giffard Liqueur Creme de La Passion,Spirits
80686122609,Gilbeys Gin,Spirits
80686122432,Gilbeys Gin,Spirits
855153005026,Gin Mare,Spirits
721059002349,Glen Grant 12 Yr,Spirits
84279981505,Glen Moray 12yr,Spirits
84279994611,Glen Moray Port Finish,Spirits
84279001517,Glen Moray Sherry Cask,Spirits
88004033743,Glenfarclas 21 Yr Single Malt,Spirits
83664872596,Glenfiddich - Cask of Dreams,Spirits
83664990412,Glenfiddich 18 Yr Ancient Res,Spirits
83664871315,Glenfiddich 45 Yr Trio Pack,Spirits
83664873982,Glenfiddich Fire & Cane,Spirits
83664873692,Glenfiddich IPA Cask,Spirits
83664873296,Glenfiddich Original 1963,Spirits
83664873708,Glenfiddich Project XX,Spirits
83664871865,Glenfiddich Snow Phoenix,Spirits
83664873456,Glenfiddich Tri Pack Sampler,Spirits
5060193841649,Glenglassaugh Evolution,Spirits
5060193840994,Glenglassaugh Revival,Spirits
5060193841946,Glenglassaugh Torfa,Spirits
5010493002806,Glengoyne 10yr Scotch,Spirits
80432108024,Glenlivet 3 pk Tasting Kit,Spirits
80432113660,Glenlivet Code Single Malt,Spirits
80432114711,Glenlivet Enigma,Spirits
80432103159,Glenlivet Nadurra 16 Yr,Spirits
80432109762,Glenlivet Nadurra First Fill,Spirits
80432108710,Glenlivet Nadurra Oloroso,Spirits
80432400722,Glenlivet Scotch 12 Yr,Spirits
80432101513,Glenlivet Scotch 21 Yr,Spirits
80432103685,Glenlivet XXV,Spirits
81753810870,Glenmorangie Quinta Ruban,Spirits
721059067683,Glenrothes 1995,Spirits
87229176983,Glenrothes 1998,Spirits
87229176150,Glenrothes Peated Cask,Spirits
87229176013,Glenrothes Reserve,Spirits
5010493038324,Glenrothes Sherry Cask Reserve,Spirits
87229176143,Glenrothes Triple Pack,Spirits
87229176051,Glenrothes Vintage Reserve,Spirits
8755506,Godiva White Chocoalte Liqueur,Spirits
88004036737,Goldschlager,Spirits
86767500090,Goldschlager,Spirits
8860139,Gordons Gin,Spirits
7500326365607,Gracias A Dios Mezcal,Spirits
86024000783,Gran Gala,Spirits
88110935016,Grand Marnier Cuvee du Centenaire,Spirits
88110931018,Grand Marnier Liqueur,Spirits
649188900377,Grand Marnier Liqueur,Spirits
649188900360,Grand Marnier Liqueur,Spirits
649188900483,Grand Marnier Liqueur,Spirits
96749906871,Grande Canadian Whiskey,Spirits
88004023591,Granny's gingerbread cream,Spirits
4620006990820,Green Mark Vodka,Spirits
80480007034,Grey Goose 50ml Variety Pack,Spirits
80480002862,Grey Goose Cherry Noir Vodka,Spirits
80480002831,Grey Goose Cherry Noir Vodka,Spirits
80480984182,Grey Goose La Vanille,Spirits
80480004897,Grey Goose Le Melon Vodka,Spirits
80480985714,Grey Goose Strawberry & Lemongrass Vodka,Spirits
80480006129,Grey Goose Vodka Ducasse,Spirits
80480983642,Grey Goose Vodka w/ Perrier,Spirits
80480004521,Grey Goose VX,Spirits
80480985738,Grey Goose Watermelon & Basil Vodka,Spirits
860321002608,Hairless Dog N/A Black Ale,Spirits
860321002639,Hairless Dog N/A IPA,Spirits
860321002622,Hairless Dog NA Citra Lager,Spirits
852622002234,Hammer & Sickle Ginger Beer,Spirits
852622002258,Hammer & Sickle Honey Lemon,Spirits
852622002005,Hammer & Sickle Vodka,Spirits
80244006938,Hancock's Reserve,Spirits
632070100078,Hankey Bannister Blended Scotc,Spirits
89000582594,Hartley Brandy,Spirits
80660582511,Hartley VSOP Brandy,Spirits
810735013349,Hatfield & McCoy Whiskey,Spirits
80480006907,Havana Club Anejo Blanco,Spirits
80480006921,Havana Club Anejo Classico,Spirits
96749003914,Heaven Hill Heritage 17yr,Spirits
736040542506,Heaven's Door 10 yr,Spirits
816136022645,Heaven's Door Double Barrel Whiskey,Spirits
816136022638,Heaven's Door Straight Rye Whiskey,Spirits
816136027961,Heaven's Door Top Ten Single Barrel,Spirits
72890006547,Heineken 0.0% NA,Spirits
72890006219,Heineken N/A,Spirits
83664868780,Hendrick's Gin,Spirits
83664874088,Hendrick's Lunar Gin,Spirits
83664874811,Hendrick's Neptunia Gin,Spirits
88110150556,Hennessy VS Cognac,Spirits
665991040703,Henry DuYore's Bourbon,Spirits
87116001695,Her Vodka,Spirits
88004140144,Herbsaint Liqueur de Anis,Spirits
721059737500,Hibiki 12yr,Spirits
80686934059,HIBIKI WHISKY HARMONY 86,Spirits
85000036617,High Noon El Prez Variety Pack,Spirits
85000036792,High Noon Snowbird Variety,Spirits
854396005152,High West Barreled Boulevardie 750ml,Spirits
854396005015,High West Double Rye,Spirits
86003267121,High West Manhattan,Spirits
854396005190,High West Midwinter Night's Dram,Spirits
94922868176,High West Rendezvous Rye,Spirits
854396005220,HIGH WEST WSKY BBN AMER PRAIRIE 92,Spirits
854396005251,HIGH WEST WSKY BBN AMER PRAIRIE 92,Spirits
812066022038,Highland Park 12 Yr Single,Spirits
87236400415,Highland Park 15 Yr Scotch,Spirits
812066020850,Highland Park 16yr Odin,Spirits
87236400118,Highland Park 18 Yr Single,Spirits
83960540335,Highland Park 25 Yr Single,Spirits
812066023721,Highland Park Cask Strength No.1,Spirits
812066020829,Highland Park Dark Origins,Spirits
812066021642,Highland Park Fire Edition,Spirits
87236400835,Highland Park Freya,Spirits
812066021796,Highland Park Full Volume,Spirits
87236400620,Highland Park Loki,Spirits
812066021956,Highland Park Magnus,Spirits
812066022298,Highland Park Magnus,Spirits
812066020294,Highland Park Single Malt 15yr,Spirits
812066022953,Highland Park Twisted Tattoo,Spirits
812066022670,Highland Park Valknut,Spirits
812066021789,Highland Park Valkyrie,Spirits
89540126449,Hiram Walker Amaretto,Spirits
89540125466,Hiram Walker Apricot Brandy,Spirits
89540383125,Hiram Walker Black Raspberry,Spirits
89540125497,Hiram Walker Blackberry Brandy,Spirits
89540499604,Hiram Walker Pumpkin Spice,Spirits
87229150235,Hirsch Small Batch Reserve,Spirits
898804009042,Hochstadter's Rock & Rye 8yr,Spirits
898804009059,Hochstadter's Straight Rye 16y,Spirits
80686835806,Hornitos Cristalino,Spirits
80686374404,Hot Damn 100 Proof,Spirits
96749003112,Hpnotiq Harmonie Liqueur,Spirits
96749003143,Hpnotiq Harmonie Liqueur,Spirits
736040012870,Hpnotiq Liqueur,Spirits
736040012887,Hpnotiq Liqueur,Spirits
96749000340,Hpnotiq Sparkle,Spirits
813715020931,Hudson Baby Bourbon,Spirits
850831002014,Hudson Baby Bourbon Whiskey,Spirits
813715020948,Hudson Bourbon Manhattan Rye,Spirits
813715021358,Hudson Four Grain Bourbon Whiskey,Spirits
813715021310,Hudson Maple Rye Cask,Spirits
813715021365,Hudson Single Malt Top Ten,Spirits
850831002250,Hudson Whiskey,Spirits
85592161056,Hussong's Anejo,Spirits
85592151453,Hussong's Platinum Anejo,Spirits
85592161155,Hussong's Silver,Spirits
80686117025,Ice Surge Berry Blizzard,Spirits
80686117063,Ice Surge Tropical Freeze,Spirits
89744757340,Ilegal Mezcal Anejo,Spirits
89744757357,Ilegal Mezcal Joven,Spirits
89744757333,Ilegal Mezcal Reposado,Spirits
87236700010,Imperia Vodka,Spirits
84279004846,Indoggo Gin,Spirits
810845030014,Irish Mist Honey Liqueur,Spirits
721059503754,Irish Mist Liqueur,Spirits
96749356409,J Bavet Brandy,Spirits
748252169174,J Rieger and Co.,Spirits
748252169280,J Rieger Dry Gin,Spirits
88110985028,J&B Rare Scotch Whisky,Spirits
748252169372,J. Rieger Caffe Amaro,Spirits
48415520188,J.P. Wisers Rye,Spirits
48415520195,J.P. Wisers Vanilla,Spirits
82184005231,Jack Daniels 10 Yr,Spirits
82184002797,Jack Daniel's 150th Anniv,Spirits
82184002803,Jack Daniels 150th Anniversary,Spirits
82184202135,Jack Daniels Distiller Series,Spirits
82184090053,Jack Daniels Green,Spirits
82184090084,Jack Daniels Green,Spirits
82184090398,Jack Daniels Green,Spirits
82184000571,Jack Daniels Holiday Select,Spirits
82184204771,Jack Daniel's Honey & Lemonade,Spirits
82184004036,Jack Daniels Legacy Edition No 2,Spirits
82184003633,Jack Daniels Limited Edition Legacy,Spirits
82184065518,Jack Daniel's Master Distiller,Spirits
82184003282,Jack Daniels Red Dog Saloon,Spirits
82184001196,Jack Daniels Rested Rye,Spirits
82184003473,Jack Daniels Rye,Spirits
82184055670,Jack Daniels Rye,Spirits
82184005040,Jack Daniel's SB Rye Spec Res B Proof,Spirits
82184003596,Jack Daniels SB Special,Spirits
82184005927,Jack Daniels Single Barrel Coy Hill,Spirits
82184004814,Jack Daniels Single Barrel Eric Church,Spirits
82184090428,Jack Daniels Whiskey,Spirits
82184204764,Jack Daniel's Whiskey & Cola,Spirits
82184204788,Jack Daniel's Whiskey Seltzer,Spirits
859975003017,Jack Rudy Cocktail Grenadine,Spirits
855400005052,Jackson Morgan Bread Pudding,Spirits
855400005045,Jackson Morgan Peaches & Cream,Spirits
83089000062,Jagermeister Charakter Scharf,Spirits
83089000130,JAGERMEISTER COLD BREW COFF LIQ 66,Spirits
8308955434,Jagermeister Shotmeister Unit,Spirits
83089662109,Jagermeister Spice,Spirits
83089662000,Jagermeister Spice,Spirits
80432113097,Jameson Bow Street 18yr Cask Strength,Spirits
80432114308,Jameson Caskmates IPA Edition,Spirits
80432114292,Jameson Caskmates Stout Edition,Spirits
80432115886,Jameson Cold Brew,Spirits
80432110645,Jameson Cooper's Croze,Spirits
80432110669,Jameson Distillers Safe,Spirits
80432104439,Jameson Gold Reserve,Spirits
80432109922,JAMESON IRISH CASKMATE STOUT ED 80,Spirits
80432501177,Jameson Irish Whiskey 12 Yr,Spirits
80432111222,Jameson Irish Whiskey 12 Yr,Spirits
80432104446,Jameson Rarest Vintage Reserve,Spirits
80432110652,Jameson The Blender's Dog,Spirits
80432109984,Jameson Whiskey Trilogy,Spirits
814794010806,Jefferson Ocean Cask Strength,Spirits
814794010530,Jefferson's Chef Collaboration,Spirits
814794011094,Jefferson's Grand Selection,Spirits
814794010974,Jefferson's Pritchard Hill,Spirits
814794010202,Jefferson's Rye,Spirits
24400633897,Jero Cherry Bar Mix,Spirits
24400633859,Jero Grenadine,Spirits
24400633835,Jero Pina Colada,Spirits
24400626141,Jero Sweet & Sour,Spirits
24400633873,Jero Sweet & Sour,Spirits
24400633866,Jero Triple Sec,Spirits
89105530308,Jesse James Bourbon,Spirits
80686307679,Jim Beam & Cola,Spirits
80686306016,Jim Beam & Cola Cocktail,Spirits
80686307662,Jim Beam & Ginger Ale,Spirits
80686307013,Jim Beam & Ginger Ale Cocktail,Spirits
8068600572,Jim Beam Apple,Spirits
80686008026,Jim Beam Bonded 100,Spirits
80686008033,Jim Beam Bonded 100,Spirits
80686001614,JIM BEAM BOURBON 80 PET,Spirits
80686019176,Jim Beam Citrus Highball,Spirits
80686005056,Jim Beam Devil's Cut,Spirits
80686005032,Jim Beam Devil's Cut,Spirits
80686023074,Jim Beam Distillers Cut,Spirits
80686006091,Jim Beam Honey,Spirits
80686121039,Jim Beam Jacobs Ghost,Spirits
80686121015,Jim Beam Jacob's Ghost,Spirits
80686121046,Jim Beam Jacob's Ghost,Spirits
80686006466,Jim Beam Kentucky Fire,Spirits
80686006374,Jim Beam Kentucky Fire,Spirits
80686006398,Jim Beam Kentucky Fire,Spirits
80686006169,Jim Beam Maple,Spirits
80686006183,Jim Beam Maple,Spirits
80686006190,Jim Beam Maple,Spirits
80686951018,Jim Beam Masterpiece,Spirits
80686001041,Jim Beam Red Stag Black Cherry,Spirits
80686001010,Jim Beam Red Stag Black Cherry,Spirits
80686006145,Jim Beam Red Stag Hard Cider,Spirits
80686006114,Jim Beam Red Stag Hard Cider,Spirits
80686001720,Jim Beam Red Stag Honey Tea,Spirits
80686001638,Jim Beam Red Stag Spiced,Spirits
80686004035,Jim Beam Repeal Batch,Spirits
80686010203,Jim Beam Rye,Spirits
80686106036,Jim Beam Signature,Spirits
80686106029,Jim Beam Signature 12yr,Spirits
80686106111,Jim Beam Signature Barley,Spirits
80686106067,Jim Beam Signature Brown Rice,Spirits
80686106104,Jim Beam SIgnature High Rye,Spirits
80686106050,Jim Beam Signature Quarter Cas,Spirits
80686106074,Jim Beam Signature Red Wheat,Spirits
80686106098,Jim Beam SIgnature Rolled Oat,Spirits
80686106081,Jim Beam SIgnature Triticale,Spirits
80686006916,Jim Beam Vanilla,Spirits
80686006886,Jim Beam Vanilla,Spirits
88110011406,Johnnie Walker Black,Spirits
88110070052,Johnnie Walker Blue,Spirits
88110021306,Johnnie Walker Red,Spirits
88110021405,Johnnie Walker Red,Spirits
811538017978,Jose Cuervo Auth Berry Punch,Spirits
811538019446,Jose Cuervo Auth Red Sangria Marg,Spirits
83960725862,Jose Cuervo Black Medallion,Spirits
811538019026,Jose Cuervo Cherry Limeade Margarita,Spirits
818844021514,Jose Cuervo Playa Mar Black Cherry,Spirits
818844020920,Jose Cuervo Playa Mar Grapefruit,Spirits
818844020937,Jose Cuervo Playa Mar Lime,Spirits
818844021538,Jose Cuervo Playa Mar Mango,Spirits
811538010856,Jose Cuervo Silver Tequila,Spirits
48415000208,JP WISERS CANADIAN DELUXE 80,Spirits
88352100265,Juarez Gold Tequilla,Spirits
88352100227,JUAREZ LIQ DSS SILVER 80,Spirits
88352100210,Juarez Silver Tequila,Spirits
89540122717,KAHLUA 40,Spirits
89540409955,Kahlua B-52,Spirits
89540437392,Kahlua Banana Mudslide,Spirits
89540521299,Kahlua Chili Chocolate,Spirits
89540504698,Kahlua Cinnamon Spice,Spirits
89540447063,Kahlua Especial,Spirits
835229009066,Kahlua Espresso Martini,Spirits
89540493398,Kahlua French Vanilla,Spirits
89540493381,Kahlua French Vanilla,Spirits
89540504858,Kahlua Gingerbread,Spirits
89540493435,Kahlua Hazelnut,Spirits
89540493428,Kahlua Hazelnut,Spirits
89540504735,Kahlua Iced Cinnamon Spice,Spirits
89540504728,Kahlua Iced Cinnamon Spice,Spirits
89540504759,Kahlua Iced Espresso,Spirits
89540504742,Kahlua Iced Espresso,Spirits
89540504797,Kahlua Iced Mocha,Spirits
89540504780,Kahlua Iced Mocha,Spirits
89540504865,Kahlua Midnight,Spirits
89540504872,Kahlua Midnight,Spirits
89540540085,KAHLUA MINT MOCHA 40,Spirits
89540504582,Kahlua Mocha,Spirits
89540504575,Kahlua Mocha,Spirits
835229009097,Kahlua Nitro Cold Brew,Spirits
835229009080,Kahlua Nitro Cold Brew,Spirits
89540504629,Kahlua Peppermint Mocha,Spirits
89540502038,Kahlua Raspberry Wht Russian,Spirits
89540480480,Kahlua RTD Chocolate Latte,Spirits
89540386386,Kahlua RTD Mudslide,Spirits
89540409962,Kahlua RTD White Russian,Spirits
89540504674,Kahlua Variety Pack,Spirits
736040019138,Kai Coconut,Spirits
736040019022,Kai Lemongrass,Spirits
736040019411,Kai Lemongrass Ginger Soju,Spirits
