Item,Category,Supplier,Chain OH,Wk Velocity,WOS,Cost,Retail,Club Price,Margin %,Deal,30D Units,90D Units,By Store OH
Lange Rose of Pinot Noir 750ml,Rose,Oxford Street Merchants,9,0.5,17.5,13.42,23.99,19.96,44,,3,3,St. Louis Park:9
Coeur de Terre Heritage Pinot Noir 750ml,Pinot Noir,Phillips Wine & Spirits - St. Paul,9,0.5,16.5,20.76,35.49,29.96,42,,3,4,St. Louis Park:9
7 Deadly Cabernet Sauvignon 750ml,Cabernet,Southern Glazer's Wine & Spirits of MN,104,0.4,247.6,8.73,17.49,14.96,50,,1,9,Andover:3;Roseville:3;Stillwater:4;St. Louis Park:5;Minneapolis:6;Plymouth:6;Ramsey:6;Chanhassen:9;Cottage Grove:9;Rosemount:9;Blaine:10;Osseo:11;Woodbury:11;Vadnais Heights:12
Layer Cake Chardonnay 750ml,Chardonnay,"Vinocopia, Inc",1,0.4,2.5,7.46,14.99,,50,,2,4,Rosemount:1
Field Recordings Cabernet Franc 750ml,Cabernet,"Tradition Wine & Spirits, LLC",23,0.4,52.8,15.83,29.99,24.96,47,,2,5,Osseo:3;Blaine:5;Ramsey:5;St. Louis Park:10
Barefoot Malbec 1.5L,Malbec,Johnson Brothers - St. Paul,4,0.4,10.7,7.56,12.99,10.96,42,,2,3,Blaine:1;Vadnais Heights:1;Rosemount:2
Sutter Home White Merlot 187ml,Merlot,Phillips Wine & Spirits - St. Paul,3,0.4,8.0,4.0,8.49,,53,,2,3,Ramsey:3
Lafage Miraflors Rose,Rose,"Grape Beginnings, Inc.",6,0.4,16.1,12.0,19.99,16.96,40,,2,3,Blaine:2;Plymouth:2;Vadnais Heights:2
La Gioiosa Prosecco DOC 750ml,Sparkling,Oxford Street Merchants,39,0.4,104.5,9.54,15.99,13.96,40,,0,12,Stillwater:1;Blaine:5;Chanhassen:9;Ramsey:12;Roseville:12
La Posta Tinto Red Blend 750ml,Red Blends,"New France Wine Co, Inc",10,0.4,24.7,10.13,23.99,19.96,58,,2,4,Vadnais Heights:1;Woodbury:2;Rosemount:3;Minnetonka:4
Keush Vayots Dzor Origins Brut 750ml,Sparkling,"New France Wine Co, Inc",2,0.4,4.8,18.21,30.99,27.96,41,,1,9,Minnetonka:2
Cooks Sparkling Sweet Rose 750ml,Sparkling,Southern Glazer's Wine & Spirits of MN,33,0.4,88.4,6.07,11.49,9.96,47,,0,12,Andover:16;Cottage Grove:17
AVA Grace Rose 750ml,Rose,Southern Glazer's Wine & Spirits of MN,18,0.4,42.9,6.4,11.49,9.96,44,,1,9,St. Louis Park:7;Andover:11
Tisdale Chardonnay 750ml,Chardonnay,Johnson Brothers - St. Paul,46,0.4,118.3,3.76,5.99,3.95,37,,1,8,Vadnais Heights:1;Blaine:7;Stillwater:7;Minnetonka:9;Cottage Grove:22
Toad Hollow RRV Merlot 750ml,Merlot,The Wine Company,10,0.4,25.7,9.19,15.99,13.96,43,,1,8,Ramsey:10
G Joy Genshu Sake 750ml,Fortified,The Wine Company,4,0.4,11.2,15.25,27.99,23.96,46,,1,7,Roseville:4
Carnivor Cabernet 750ml,Cabernet,Johnson Brothers - St. Paul,22,0.4,50.5,8.76,13.99,11.96,37,,2,5,Plymouth:1;Blaine:3;Chanhassen:3;Rosemount:4;Minnetonka:11
Casa Silva Lingues Carmenere 750ml,Other Reds,"New France Wine Co, Inc",5,0.4,13.4,14.21,24.99,,43,,2,3,Minnetonka:5
Pikorua Sauvignon Blanc 750ml,Sauvignon Blanc,"New France Wine Co, Inc",6,0.4,16.1,10.25,17.99,,43,,2,3,Rosemount:1;Roseville:1;Andover:4
Arona Sauvignon Blanc 750ml,Sauvignon Blanc,Small Lot MN,3,0.4,7.4,10.79,18.99,15.96,43,,2,4,Minnetonka:3
Tyku Sake Junmai White 720ml,Fortified,Southern Glazer's Wine & Spirits of MN,6,0.4,14.3,12.13,22.99,18.96,47,,1,9,Minneapolis:3;Roseville:3
Arbor Mist Blackberry,Flavored,Johnson Brothers - St. Paul,6,0.4,13.8,6.85,9.99,,31,,2,5,Blaine:6
Mark West Black Pinot Noir 750ml,Pinot Noir,Johnson Brothers - St. Paul,14,0.4,33.3,10.76,17.99,,40,,1,9,Woodbury:2;Plymouth:5;Minnetonka:7
Cirelli Montepulciano d'Abruzzo,Other Reds,Libation Project,2,0.4,5.4,15.17,27.99,23.96,46,,2,3,Minnetonka:2
ClapBack Pushin Peach Liter,Flavored,Paustis Wine,55,0.4,153.7,9.42,15.99,13.96,41,,1,7,Roseville:2;Vadnais Heights:7;Blaine:8;Minneapolis:8;St. Louis Park:9;Woodbury:10;Osseo:11
ClapBack Slept On Strawberry Liter,Flavored,Paustis Wine,38,0.4,97.7,9.42,15.99,13.96,41,,1,8,Minneapolis:2;Blaine:3;Vadnais Heights:7;Roseville:8;St. Louis Park:8;Woodbury:10
MAN Vintners Shiraz 750ml,Syrah/Shiraz,The Wine Company,2,0.4,4.8,7.79,13.79,11.96,44,,1,9,Ramsey:2
Division�Gamay �Cru� Methven Vineyard 750ml,Other Reds,"Tradition Wine & Spirits, LLC",1,0.4,2.7,13.33,29.99,,56,,2,3,Plymouth:1
Chiarli Amabile Centario 750ml,Sparkling,The Wine Company,15,0.4,42.9,12.12,20.99,17.96,42,,2,3,Blaine:3;Chanhassen:3;Minnetonka:9
Mamamango 750ml,Flavored,Johnson Brothers - St. Paul,13,0.4,34.8,7.08,14.99,12.96,53,,2,3,Rosemount:13
Primo Amore Moscato 750ml,Moscato,Phillips Wine & Spirits - St. Paul,13,0.4,36.3,9.42,17.49,14.96,46,,1,7,Andover:5;Blaine:8
Vibe Pink Lemonade 500ml,Flavored,Johnson Brothers - St. Paul,6,0.4,13.8,2.09,4.49,3.96,53,,2,5,Minneapolis:6
Andre Strawberry Mimosa 750ml,Flavored,Johnson Brothers - St. Paul,11,0.4,26.2,5.42,8.99,,40,,1,9,Minneapolis:11
Esteban Martin 6M 750ml,Other Reds,Paustis Wine,22,0.4,52.4,7.42,13.79,11.95,46,,1,9,Osseo:22
Paul Bara Rose Grand Cru 750ml,Sparkling,"Grape Beginnings, Inc.",8,0.4,21.4,46.0,79.99,,42,,2,3,St. Louis Park:1;Roseville:3;Woodbury:4
Illahe Cap Fizz 187ml,Sparkling,"Tradition Wine & Spirits, LLC",17,0.4,42.0,5.25,8.99,3.95,42,,2,4,Stillwater:3;Minnetonka:6;Rosemount:8
Illahe Viognier 750ml,Other Whites,"Tradition Wine & Spirits, LLC",17,0.4,40.5,15.83,27.99,23.96,43,,1,9,Vadnais Heights:3;Stillwater:5;Minnetonka:9
Inches Cabernet Sauvignon 750ml,Cabernet,"Vinocopia, Inc",4,0.4,10.3,6.62,14.99,12.96,56,,1,8,Osseo:1;Ramsey:1;Minneapolis:2
Intrinsic Red Blend 750ml,Red Blends,Southern Glazer's Wine & Spirits of MN,21,0.4,48.2,13.4,23.99,19.96,44,,2,5,Blaine:1;St. Louis Park:5;Andover:7;Minnetonka:8
Penya Rose 750ml,Rose,"Bourget Imports, LLC",33,0.4,88.4,11.48,20.99,17.96,45,,2,3,Minneapolis:10;Roseville:11;Woodbury:12
Bouchard Cabernet Sauvignon Lot 121 750ml,Cabernet,"Maverick Beverage Co., LLC - MN",22,0.4,54.4,13.54,26.99,17.95,50,,2,4,Minnetonka:3;Ramsey:6;Osseo:14
Runquist 1448 750ml,Red Blends,"New France Wine Co, Inc",2,0.4,5.4,12.21,19.99,,39,,0,12,Blaine:1;Chanhassen:1
Ruth Boaz Zero Cuvee Carignan 750ml,Red Blends,,0,0.4,0.0,21.05,39.99,22.95,47,,2,3,
G.D. Vajra Rosabella Rosato 750ml,Rose,"New France Wine Co, Inc",20,0.4,53.6,13.54,24.99,20.96,46,,2,3,Rosemount:10;St. Louis Park:10
Cambria Katherine's Chard 750ml,Chardonnay,Johnson Brothers - St. Paul,14,0.4,37.5,12.09,20.99,17.96,42,,2,3,Woodbury:4;Blaine:5;Stillwater:5
CYT Casillero Carmenere 750ml,Other Reds,"Breakthru Beverage Minnesota Wine & Spirits, LLC",0,0.4,0.0,6.76,9.99,8.96,32,,1,7,
Revelshine White 500ml,White Blends,Oxford Street Merchants,23,0.4,61.6,7.11,11.49,9.96,38,,2,3,St. Louis Park:10;Chanhassen:13
Penya Rouge 750ml,Other Reds,"Bourget Imports, LLC",3,0.4,8.4,10.15,18.99,15.96,47,,1,7,Andover:3
Castellare Chianti Classico DOCG,Other Reds,"Grape Beginnings, Inc.",21,0.4,56.2,18.75,30.49,25.96,39,,2,3,Blaine:1;Roseville:9;Bloomington:11
Petit Bourgeois Loire Rose 750ml,Rose,"Bourget Imports, LLC",9,0.4,24.1,11.03,23.99,19.96,54,,2,3,Stillwater:2;Chanhassen:7
Petit Bourgeois Sauvignon Blanc 750ml,Sauvignon Blanc,"Bourget Imports, LLC",17,0.4,39.0,12.81,23.99,19.96,47,,2,5,Woodbury:1;Cottage Grove:2;Minnetonka:2;Chanhassen:3;St. Louis Park:9
Vibe Margarita 500ml,Flavored,Johnson Brothers - St. Paul,6,0.4,13.8,2.09,4.49,3.96,53,,0,14,Minneapolis:6
One of One Non-Alcoholic Sparkling Cans 4pk 12oz can,Sparkling,Paustis Wine,143,0.4,328.3,13.07,30.49,25.96,57,,2,5,Chanhassen:8;Cottage Grove:17;Plymouth:17;Andover:21;Roseville:33;Blaine:47
Sans Carignan no added sulfites 750ml,Other Reds,,13,0.4,34.8,12.0,19.99,,40,,2,3,Woodbury:1;Plymouth:5;Rosemount:7
Barefoot Bubbly Peach Fusion 750ml,Sparkling,Johnson Brothers - St. Paul,25,0.4,69.9,7.42,12.99,10.96,43,,1,7,Osseo:1;Minneapolis:7;Blaine:17
Barefoot Bubbly Pinot Grigio 750ml,Sparkling,Johnson Brothers - St. Paul,35,0.4,93.7,7.42,11.99,9.96,38,,0,12,Blaine:8;Rosemount:8;Andover:9;Ramsey:10
The Paring Red 750ml,Red Blends,"New France Wine Co, Inc",3,0.4,8.0,18.21,29.99,,39,,0,12,Woodbury:3
The Show Malbec 750ml,Malbec,Phillips Wine & Spirits - St. Paul,0,0.4,0.0,8.76,14.99,12.96,42,,0,12,
Three Lakes Black Cab 750ml,Cabernet,Bellboy Corporation,-1,0.4,-2.8,8.75,15.99,13.96,45,,1,7,
Robert Mondavi PVT Sel Barrel Merlot 750ml,Merlot,Southern Glazer's Wine & Spirits of MN,3,0.4,7.4,8.73,14.99,12.96,42,,2,4,Blaine:3
Broc Cellars Amore Rosso 750ml,Other Reds,Libation Project,19,0.4,47.0,18.17,33.99,27.96,47,,2,4,Minnetonka:8;St. Louis Park:11
Rose Gold Provence Rose 750ml,Rose,"Bourget Imports, LLC",3,0.4,8.0,16.15,29.99,24.96,46,,2,3,Minnetonka:3
Gulp Hablo Orange Liter,Other Whites,"New France Wine Co, Inc",13,0.4,32.1,13.54,20.24,17.95,33,,2,4,Rosemount:1;Andover:2;Roseville:10
Decibel Sauvignon Blanc 750ml,Sauvignon Blanc,Origin Wine & Spirits,12,0.4,32.1,11.99,19.99,16.96,40,,2,3,Andover:1;Plymouth:5;Chanhassen:6
Dark Horse Pinot Noir 375ml,Pinot Noir,Johnson Brothers - St. Paul,5,0.4,13.4,3.76,7.99,,53,,2,3,Cottage Grove:1;Blaine:4
Los Conejos Malditos White 750ml,Other Whites,Libation Project,0,0.4,0.0,10.5,18.99,15.96,45,,2,4,
Ancient Peaks Paso Robles Cabernet 750ml,Cabernet,"Grape Beginnings, Inc.",16,0.4,36.7,13.5,23.99,19.96,44,,2,5,Chanhassen:1;Andover:2;Minnetonka:3;Osseo:3;St. Louis Park:7
Franzia Chianti 5L Box,Red Blends,Southern Glazer's Wine & Spirits of MN,11,0.4,29.5,14.2,20.99,17.96,32,,2,3,Andover:2;Rosemount:4;Minneapolis:5
Anna de Codorniu Brut Rose 750ml,Sparkling,"Vinocopia, Inc",27,0.4,75.5,10.12,18.99,15.96,47,,1,7,Roseville:1;Cottage Grove:2;Chanhassen:3;Minnetonka:3;Woodbury:4;St. Louis Park:6;Blaine:8
Chateau Puyanche White Blend,White Blends,,29,0.4,66.6,0.0,22.99,14.86,100,,2,5,Plymouth:1;Blaine:2;Chanhassen:2;Vadnais Heights:2;Ramsey:6;St. Louis Park:16
Chateau Souverain Sauv Blanc 750ml,Sauvignon Blanc,Johnson Brothers - St. Paul,3,0.4,7.1,8.09,14.99,12.96,46,,1,9,Andover:3
Chateau Faugeres Red 750ml,Other Reds,Phillips Wine & Spirits - St. Paul,63,0.4,168.7,30.74,53.99,29.95,43,,2,3,Minnetonka:23;St. Louis Park:40
New Age Red Wine 750ml,Red Blends,The Wine Company,39,0.4,96.4,8.12,13.79,7.95,41,,2,4,Blaine:7;Andover:10;Osseo:11;Stillwater:11
J Vineyards RR Valley Chardonnay 750ml,Chardonnay,Johnson Brothers - St. Paul,5,0.4,11.5,25.43,29.99,24.95,15,,2,5,Andover:1;Osseo:4
Coastal Vines White Zinfandel 1.5L,Other Whites,"Breakthru Beverage Minnesota Wine & Spirits, LLC",0,0.4,0.0,6.5,11.99,,46,,2,3,
Juan Gil Blue Label Red Wine,Other Reds,Oxford Street Merchants,3,0.4,8.0,24.68,37.99,31.96,35,,2,3,St. Louis Park:1;Rosemount:2
K J Vintner's Riesling 750ml,Other Whites,Phillips Wine & Spirits - St. Paul,4,0.4,9.2,9.64,14.99,12.96,36,,2,5,Roseville:4
Barkan Chardonnay 750ml,Chardonnay,Phillips Wine & Spirits - St. Paul,37,0.4,91.5,8.98,15.99,13.96,44,,0,13,Plymouth:2;Roseville:3;Ramsey:7;Minnetonka:9;St. Louis Park:16
Black Box Shiraz 3L Box,Syrah/Shiraz,Johnson Brothers - St. Paul,13,0.4,33.4,10.62,18.99,,44,,1,8,Chanhassen:1;Rosemount:1;Minneapolis:5;Osseo:6
SixSip Pineapple Passionfruit 500ml,Flavored,Phillips Wine & Spirits - St. Paul,4,0.4,9.2,2.89,5.49,4.96,47,,2,5,Minneapolis:4
SixSip Raspberry Rita 500ml,Flavored,Phillips Wine & Spirits - St. Paul,8,0.4,19.8,2.89,5.49,4.96,47,,2,4,Minneapolis:8
Bezel Chardonnay 750ml,Chardonnay,"Breakthru Beverage Minnesota Wine & Spirits, LLC",8,0.4,19.8,16.1,25.99,21.96,38,,2,4,St. Louis Park:8
Akitabare Northern Skies Junma 720ml,Fortified,The Wine Company,24,0.4,55.1,21.46,40.99,31.95,48,,2,5,Ramsey:5;Vadnais Heights:5;Rosemount:6;Andover:8
Le Mesnil Brut NV Grand Cru 750ml,Sparkling,"Bourget Imports, LLC",5,0.4,12.4,40.15,47.99,34.95,16,,2,4,St. Louis Park:2;Plymouth:3
JJ Muller Riesling 750ml,Other Whites,Phillips Wine & Spirits - St. Paul,0,0.4,0.0,6.48,10.99,,41,,2,4,
Mer Soleil Rsv Chardonnay 375ml,Chardonnay,Oxford Street Merchants,95,0.4,218.1,5.64,10.99,8.96,49,,2,5,St. Louis Park:6;Andover:9;Woodbury:10;Minnetonka:11;Roseville:59
Miyashita Momo Nigori 300ml,Fortified,"Maverick Beverage Co., LLC - MN",26,0.4,66.9,12.12,20.99,17.96,42,,1,8,Minneapolis:2;Roseville:2;Blaine:11;St. Louis Park:11
Chateau Grand Puy Ducasse Pauillac 2020 750ml,Red Blends,Bellboy Corporation,28,0.4,75.0,32.41,50.99,42.45,36,,2,3,St. Louis Park:10;Blaine:18
Barefoot Red Sangria 3L Box,Flavored,Johnson Brothers - St. Paul,2,0.4,5.4,14.18,26.99,22.96,47,,2,3,Plymouth:2
Textbook Merlot Napa 750ml,Merlot,The Wine Company,8,0.4,21.4,17.12,30.49,25.96,44,,2,3,Blaine:1;Chanhassen:3;St. Louis Park:4
Barefoot Chardonnay Tetra 500ml,Chardonnay,Johnson Brothers - St. Paul,3,0.4,7.4,3.09,5.49,4.96,44,,2,4,Ramsey:1;Rosemount:2
St. Francis Chard 750ml,Chardonnay,"Breakthru Beverage Minnesota Wine & Spirits, LLC",23,0.4,64.3,12.76,23.99,19.96,47,,1,7,Andover:1;Blaine:6;St. Louis Park:7;Minnetonka:9
Substance Chardonnay 750ml,Chardonnay,"Breakthru Beverage Minnesota Wine & Spirits, LLC",32,0.4,73.5,8.1,15.99,12.96,49,,2,5,Blaine:1;Rosemount:1;St. Louis Park:1;Ramsey:2;Minnetonka:6;Plymouth:6;Stillwater:6;Cottage Grove:9
Tablas Creek Patelin de Tablas Blanc 750ml,White Blends,The Wine Company,8,0.4,21.4,18.79,22.49,18.95,16,,2,3,Plymouth:2;Woodbury:2;Vadnais Heights:4
Gia Bella Brut Rose 750ml,Sparkling,"Vinocopia, Inc",61,0.4,170.5,22.66,41.99,24.86,46,,1,7,Plymouth:2;Blaine:3;Cottage Grove:5;Osseo:5;Vadnais Heights:5;Minneapolis:6;Rosemount:7;Stillwater:9;Chanhassen:19
Tamburini 'THE BOSS' Chianti DOCG,Other Reds,Small Lot MN,42,0.4,96.4,10.79,18.99,12.95,43,,2,5,Chanhassen:2;Cottage Grove:3;Osseo:7;Plymouth:7;Blaine:11;Ramsey:12
Taylor Cream Sherry 750ml,Fortified,Johnson Brothers - St. Paul,62,0.4,159.4,6.76,9.99,7.95,32,,1,8,Andover:1;Woodbury:1;Plymouth:2;Chanhassen:3;St. Louis Park:5;Minnetonka:6;Rosemount:6;Stillwater:9;Roseville:12;Blaine:17
Jaja de Jau Cabernet Sauvignon 750ml,Cabernet,"Bourget Imports, LLC",30,0.4,83.9,9.48,17.49,10.95,46,,1,7,Chanhassen:1;Plymouth:5;St. Louis Park:6;Minnetonka:8;Woodbury:10
Dog Point Sauvignon Blanc 750ml,Sauvignon Blanc,The Wine Company,1,0.4,2.5,20.12,35.49,29.96,43,,2,4,St. Louis Park:1
Mocali Piaggioni Rosso 750ml,Other Reds,"New France Wine Co, Inc",31,0.4,71.2,11.54,20.99,17.96,45,,2,5,Roseville:9;Minnetonka:11;St. Louis Park:11
Moonshot Sonoma Valley Red Wine 750ml,Red Blends,Libation Project,7,0.4,16.7,16.17,29.99,24.96,46,,1,9,St. Louis Park:7
Chateau Croisille CocoriCot 750ml,Red Blends,"Bourget Imports, LLC",16,0.4,44.7,12.15,20.99,17.96,42,,1,7,Minnetonka:8;St. Louis Park:8
90+ Cellars Lot 209 Bourgueil Cabernet Franc 750ml,Cabernet,Bellboy Corporation,9,0.4,24.1,10.08,20.99,17.96,52,,0,12,St. Louis Park:9
Klinker Brick Marissa Zinfandel 750ml,Zinfandel,"Maverick Beverage Co., LLC - MN",11,0.4,27.2,16.58,29.99,24.96,45,,2,4,St. Louis Park:2;Blaine:4;Roseville:5
Kouros Dry White Wine 750ml,White Blends,Phillips Wine & Spirits - St. Paul,5,0.4,11.5,6.92,10.99,,37,,2,5,Roseville:1;St. Louis Park:4
Kourtaki Mavrodaphne of Patras 750ml,Fortified,Phillips Wine & Spirits - St. Paul,0,0.4,0.0,9.59,15.99,13.96,40,,0,12,
Comtesse Marion Cabernet 750ml,Cabernet,"Maverick Beverage Co., LLC - MN",18,0.4,42.9,10.12,17.49,14.96,42,,1,9,St. Louis Park:4;Roseville:6;Minnetonka:8
Fortant Altitude Chardonnay 750ml,Chardonnay,"Vinocopia, Inc",64,0.4,164.6,7.84,13.79,11.96,43,,1,8,Vadnais Heights:1;Ramsey:2;Cottage Grove:4;Osseo:10;Minnetonka:47
Yarden Mount Hermon Moscato 750ml,Moscato,,14,0.3,40.9,9.0,16.99,,47,,2,2,Rosemount:6;Vadnais Heights:8
Cristom Mt. Jefferson Pinot Noir 750ml,Pinot Noir,"Grape Beginnings, Inc.",7,0.3,23.7,36.0,58.99,49.96,39,,1,5,Minnetonka:7
Commanderie De La Bargemone Rose 750ml,Rose,"Bourget Imports, LLC",40,0.3,151.3,16.15,27.99,24.96,42,,1,4,Osseo:3;Rosemount:3;Vadnais Heights:5;Ramsey:8;St. Louis Park:10;Roseville:11
Kobal Pinot Grigio 750ml,Pinot Grigio/Gris,"New France Wine Co, Inc",2,0.3,7.6,13.54,25.99,21.96,48,,1,4,Chanhassen:1;Minnetonka:1
Klinker Brick 1850 Red Blend 750ml,Red Blends,"Maverick Beverage Co., LLC - MN",5,0.3,16.9,16.58,29.99,24.96,45,,1,5,Blaine:5
19 Crimes Cali Smooth Red 750ml,Red Blends,"Breakthru Beverage Minnesota Wine & Spirits, LLC",7,0.3,26.5,8.76,11.49,9.96,24,,1,4,St. Louis Park:7
Mr Brightside Gamay Noir 750ml,Other Reds,"Tradition Wine & Spirits, LLC",23,0.3,87.0,15.17,23.99,19.96,37,,1,4,Minneapolis:1;Chanhassen:6;Rosemount:6;Minnetonka:10
Mezzacorona Pinot Grigio 1.5L,Pinot Grigio/Gris,Southern Glazer's Wine & Spirits of MN,21,0.3,61.4,10.8,20.99,,49,,2,2,Chanhassen:2;Plymouth:3;St. Louis Park:4;Woodbury:12
Veuve Olivier Brut NV 750ml,Sparkling,Libation Project,2,0.3,5.8,8.83,14.99,12.96,41,,2,2,Stillwater:2
Domaine De La Geraudrie Muscadet 750ml,Other Whites,"Maverick Beverage Co., LLC - MN",38,0.3,128.6,12.12,20.99,17.96,42,,1,5,St. Louis Park:2;Blaine:8;Woodbury:8;Chanhassen:9;Roseville:11
Jean Louis Ice Blanc de Blancs 750ml,Sparkling,"Vinocopia, Inc",9,0.3,30.5,3.08,14.99,,79,,1,5,Vadnais Heights:1;Ramsey:2;Minnetonka:6
Chateau Meyney St Estephe 2019 750ml,Red Blends,Bellboy Corporation,1,0.3,3.4,2.69,28.49,23.95,91,,1,5,Blaine:1
Matsu El Picaro Toro 750ml,Other Reds,Rue 38 LLC,13,0.3,49.2,10.83,19.99,16.96,46,,1,4,Minneapolis:2;Minnetonka:5;Roseville:6
Matanzas Creek Sauv Blanc 750ml,Sauvignon Blanc,Johnson Brothers - St. Paul,8,0.3,30.3,10.76,18.99,15.96,43,,1,4,Stillwater:8
Vinada Sparkling Iberian Gold N/A 750ml,Sparkling,"Bourget Imports, LLC",46,0.3,155.6,12.79,23.99,14.86,47,,1,5,Osseo:1;Rosemount:1;Minnetonka:2;Blaine:3;Ramsey:3;Plymouth:4;Stillwater:4;Chanhassen:5;Minneapolis:5;Roseville:5;Vadnais Heights:6;Cottage Grove:7
Villa Sparina Gavi,Other Whites,Oxford Street Merchants,5,0.3,18.9,10.65,18.99,15.96,44,,1,4,Cottage Grove:5
Ironstone Obsession White 750ml,White Blends,The Wine Company,22,0.3,74.4,8.46,13.99,8.95,40,,1,5,Woodbury:2;Blaine:4;Cottage Grove:5;Rosemount:11
Paolo Scavino Ravera 2018,Other Reds,"Bourget Imports, LLC",1,0.3,2.9,57.33,89.99,,36,,2,2,Woodbury:2
Paolo Scavino Bricco Ambrogio 2018 750ml,Other Reds,"Bourget Imports, LLC",1,0.3,2.9,48.99,89.99,26.98,46,,2,2,Minnetonka:1
PH Crossbarn Sonoma Chardonnay 750ml,Chardonnay,"Grape Beginnings, Inc.",20,0.3,61.2,22.0,32.74,24.95,33,,1,6,Chanhassen:1;Minnetonka:1;Plymouth:6;Minneapolis:12
Chappellet Mountain Cuvee 750ml,Red Blends,Oxford Street Merchants,24,0.3,90.8,33.43,51.99,42.96,36,,1,4,Blaine:2;Minnetonka:5;Plymouth:5;Chanhassen:6;St. Louis Park:6
Castellani Monsalaia,Other Reds,Rue 38 LLC,31,0.3,90.6,11.46,20.99,17.96,45,,2,2,Cottage Grove:3;Minnetonka:13;Stillwater:15
Penfold's Shiraz Bin 28 750ml,Syrah/Shiraz,"Breakthru Beverage Minnesota Wine & Spirits, LLC",13,0.3,39.8,22.19,35.49,29.96,37,,1,6,St. Louis Park:1;Blaine:6;Minnetonka:6
Evesham Wood P.N. Le Puits Sec 750ml,Pinot Noir,The Wine Company,9,0.3,26.3,26.82,47.99,39.96,44,,2,2,Cottage Grove:3;Osseo:6
Estancia Pinot Grigio 750ml,Pinot Grigio/Gris,Johnson Brothers - St. Paul,6,0.3,19.3,9.42,14.99,,37,,0,10,Osseo:1;Rosemount:1;St. Louis Park:1;Minnetonka:3
Fernlands Sauvignon Blanc 750ml,Sauvignon Blanc,"Bourget Imports, LLC",13,0.3,44.0,10.81,19.99,16.96,46,,1,5,Plymouth:1;Roseville:5;Blaine:7
Andrew Paso Robles Organic Syrah 750ml,Syrah/Shiraz,"Maverick Beverage Co., LLC - MN",19,0.3,64.3,17.46,30.49,25.96,43,,1,5,Roseville:1;St. Louis Park:1;Minnetonka:7;Blaine:10
Vigilance Cimmaron Red 750ml,Red Blends,Paustis Wine,21,0.3,79.4,7.71,13.79,11.96,44,,1,4,Roseville:3;Chanhassen:4;Plymouth:4;Woodbury:10
Marques De Caceres Verdejo,Other Whites,The Wine Company,11,0.3,41.6,8.12,14.99,,46,,1,4,Rosemount:1;Andover:10
Chehalem 750ml,Chardonnay,"New France Wine Co, Inc",10,0.3,29.2,13.47,20.99,,36,,2,2,Stillwater:10
Poema Brut Cava 750ml,Sparkling,"Breakthru Beverage Minnesota Wine & Spirits, LLC",9,0.3,27.6,10.76,18.99,15.96,43,,1,6,St. Louis Park:1;Stillwater:8
Pine Ridge Sparkling Wine 750ml,Sparkling,Oxford Street Merchants,2,0.3,5.8,10.0,18.99,,47,,2,2,Minnetonka:2
Frescobaldi Nipozzano Chianti Rsv,Other Reds,The Wine Company,10,0.3,30.6,14.12,25.99,21.96,46,,1,6,Blaine:1;Roseville:1;Chanhassen:8
Trenel Cremant De Bourgogne 750ml,Sparkling,Oxford Street Merchants,4,0.3,11.7,22.18,40.99,33.96,46,,2,2,St. Louis Park:4
Trefethen Eshcol Chardonnay 750ml,Chardonnay,The Wine Company,54,0.3,204.2,13.12,23.99,19.96,45,,1,4,Ramsey:4;Blaine:7;Stillwater:7;Chanhassen:9;Minnetonka:11;Woodbury:16
Domaine Serene Yamhill Pinot Noir 750ml,Pinot Noir,Oxford Street Merchants,22,0.3,70.7,43.43,63.99,53.96,32,,0,10,St. Louis Park:3;Woodbury:4;Blaine:5;Minneapolis:5;Minnetonka:5
"Piattelli Grand Res Cabernet, Mendoza 750ml",Cabernet,"Vinocopia, Inc",8,0.3,24.5,12.04,20.99,17.96,43,,1,6,Rosemount:8
G. D. Vajra Barbera D'Alba Superiore,Other Reds,"New France Wine Co, Inc",5,0.3,14.6,28.54,43.99,12.97,35,,2,2,Ramsey:5
Tozai Living Jewel  300ml,Fortified,"Maverick Beverage Co., LLC - MN",10,0.3,37.8,8.12,14.99,12.96,46,,1,4,Osseo:5;Ramsey:5
Tisdale Pinot Noir 750ml,Pinot Noir,Johnson Brothers - St. Paul,37,0.3,113.3,3.76,5.99,,37,,1,6,Chanhassen:3;Blaine:9;Minnetonka:10;Plymouth:15
Tisdale Merlot 750ml,Merlot,Johnson Brothers - St. Paul,25,0.3,76.5,3.76,5.99,2.48,37,,1,6,Rosemount:7;Chanhassen:8;Roseville:10
House Wine Old Fashioned Lemonade Can 375ml,Flavored,Southern Glazer's Wine & Spirits of MN,19,0.3,67.9,3.28,6.49,3.95,49,,0,9,Minnetonka:4;Ramsey:5;Chanhassen:10
Quest Red Blend 750ml,Red Blends,"Grape Beginnings, Inc.",11,0.3,41.6,21.0,20.99,17.95,0,,1,4,Blaine:4;Chanhassen:7
Prophecy Cabernet Sauvignon 750ml,Cabernet,Johnson Brothers - St. Paul,8,0.3,30.3,4.14,12.99,,68,,1,4,Rosemount:8
Prima Pave Blanc de Blanc N/A 750ml,Sparkling,The Wine Company,14,0.3,52.9,17.46,31.99,26.96,45,,1,4,Blaine:6;St. Louis Park:8
