Item,Category,Supplier,Chain OH,Wk Velocity,WOS,Cost,Retail,Club Price,Margin %,Deal,30D Units,90D Units,By Store OH
Athletic Brew Run Wild IPA 6pk 12oz can,Craft,,125,24.0,5.2,8.04,11.99,10.96,33,,101,316,Plymouth:1;Osseo:2;Minneapolis:4;Ramsey:5;Andover:6;Blaine:12;Bloomington:3;Vadnais Heights:3;Minnetonka:4;Rosemount:6;Chanhassen:9;St. Louis Park:10;Roseville:11;Cottage Grove:21;Woodbury:28
Firestone Walker 805 Blonde Ale 12pk 12oz can,Craft,Artisan Beer,106,23.9,4.4,12.98,17.49,14.96,26,,105,296,Cottage Grove:2;Andover:3;Roseville:3;Vadnais Heights:3;Ramsey:5;St. Louis Park:5;Rosemount:5;Osseo:6;Chanhassen:6;Blaine:7;Plymouth:8;Minnetonka:16;Bloomington:17;Minneapolis:20
Four Loko USA 23oz can,Single Serve,,122,23.8,5.1,2.17,3.49,,38,,100,316,Blaine:12;Ramsey:18;Andover:18;Roseville:3;Vadnais Heights:9;Cottage Grove:26;Minneapolis:36
Sierra Nevada Atomic Torpedo 19.2oz can,Single Serve,"Breakthru Beverage Minnesota Beer, LLC",127,23.8,5.3,2.02,3.49,,42,,99,321,Stillwater:2;St. Louis Park:6;Woodbury:7;Rosemount:10;Bloomington:11;Roseville:11;Vadnais Heights:12;Ramsey:19;Osseo:20;Minneapolis:34
Smirnoff Ice Icy Island 12pk 12oz can,Malternatives,Bernicks,81,23.8,3.4,12.71,15.99,,21,,121,220,Vadnais Heights:3;Rosemount:5;Blaine:8;Woodbury:12;Andover:14;Minneapolis:39
Surly Todd The Axe Man 4pk 16oz can,Craft,Dahlheimer Beverage Monticello,110,23.7,4.6,12.28,18.99,,35,,104,293,Stillwater:7;Chanhassen:1;Plymouth:4;Vadnais Heights:5;Bloomington:6;Cottage Grove:6;Blaine:6;Andover:6;Minneapolis:7;Minnetonka:8;Woodbury:8;Rosemount:8;Roseville:11;Ramsey:13;St. Louis Park:14
Cutwater Long Island 12oz can,Single Serve,Single Can,0,23.5,0.0,2.47,4.49,3.96,45,,100,305,
Sierra Nevada Hazy IPA Pack 12pk 12oz can,Craft,,185,23.5,7.9,13.94,20.99,15.96,34,,96,323,Plymouth:5;Ramsey:6;Osseo:6;Blaine:17;Andover:22;Bloomington:2;Minnetonka:3;Vadnais Heights:6;Rosemount:10;Roseville:11;Woodbury:20;Chanhassen:25;Cottage Grove:28;Minneapolis:36
Steel Toe Size 4 6pk 12oz can,Craft,,56,23.4,2.4,9.0,12.99,11.96,31,,115,236,Minnetonka:1;Rosemount:1;Roseville:1;Woodbury:5;Cottage Grove:9;Blaine:10;St. Louis Park:14;Chanhassen:16
White Claw Mango 6pk 12oz can,Seltzer,,91,23.3,3.9,7.66,12.99,10.96,41,,105,278,Blaine:4;Stillwater:3;Woodbury:5;St. Louis Park:5;Bloomington:8;Rosemount:8;Andover:9;Ramsey:14;Cottage Grove:14;Minneapolis:21
Heineken 24pk 12oz btl,Import,,75,23.3,3.2,26.44,32.99,,20,,101,296,Vadnais Heights:5;Ramsey:8;Andover:8;Blaine:8;Bloomington:12;Rosemount:13;Cottage Grove:21
Cayman Jack Strawberry Margarita 6pk 12oz btl,FMB,,90,23.2,3.9,7.4,11.99,10.96,38,,99,299,Andover:2;Osseo:5;Blaine:6;Ramsey:20;Roseville:3;Bloomington:3;Rosemount:3;St. Louis Park:4;Minnetonka:5;Cottage Grove:6;Vadnais Heights:18;Minneapolis:27
Monaco Sun Crush 12oz can,Single Serve,"Breakthru Beverage Minnesota Beer, LLC",138,23.1,6.0,1.99,3.49,2.96,43,net down pricing,96,311,Andover:1;Cottage Grove:7;St. Louis Park:8;Minnetonka:10;Bloomington:11;Rosemount:12;Woodbury:13;Roseville:24;Minneapolis:24;Chanhassen:46
Downeast Cider Berry Variety Pack 12pk 12oz can,Cider,"Breakthru Beverage Minnesota Beer, LLC",72,23.0,3.1,15.15,23.99,,37,,105,267,Minnetonka:1;Plymouth:1;Andover:3;Osseo:4;Chanhassen:5;Blaine:5;Ramsey:6;Woodbury:7;St. Louis Park:9;Cottage Grove:13;Minneapolis:18
Mickeys Malt Liquor 6pk 12oz btl,Economy,,85,23.0,3.7,6.02,8.99,,33,,100,288,Plymouth:1;Andover:3;Osseo:5;Ramsey:5;Cottage Grove:12;Blaine:26;Vadnais Heights:1;St. Louis Park:3;Rosemount:4;Bloomington:9;Minneapolis:16
Truly Unruly Lemonade Variety 12pk 12oz can,Seltzer,,85,23.0,3.7,13.59,19.99,16.96,32,,95,311,Roseville:1;Osseo:2;Minneapolis:4;Blaine:9;Plymouth:11;Rosemount:14;Ramsey:15;Woodbury:16;Andover:19
Lift Bridge Seltzer Cocktail Variety Pack 12pk 12oz can,Seltzer,Dahlheimer Beverage Monticello,83,22.9,3.6,13.4,18.99,15.96,29,,100,286,Minnetonka:1;Blaine:1;Vadnais Heights:2;Woodbury:3;Ramsey:5;Rosemount:5;Roseville:7;Andover:7;Bloomington:11;Minneapolis:14;St. Louis Park:15;Stillwater:16
Michelob Golden Light 15pk 16oz can,Premium,"College City Beverage, Inc.",52,22.7,2.3,17.57,24.99,20.96,30,,105,256,Stillwater:1;St. Louis Park:2;Rosemount:3;Cottage Grove:3;Woodbury:4;Blaine:6;Roseville:7;Andover:11;Ramsey:15
Surfside Lemonade Variety 12pk 12oz can,Seltzer,"College City Beverage, Inc.",8,22.6,0.4,21.75,36.99,,41,,120,187,Rosemount:3;Woodbury:5
Corona Light 6pk 12oz btl,Import,,72,22.5,3.2,7.15,10.99,,35,,102,264,St. Louis Park:2;Vadnais Heights:3;Stillwater:1;Osseo:2;Minnetonka:2;Roseville:2;Blaine:2;Plymouth:3;Rosemount:6;Chanhassen:6;Ramsey:7;Bloomington:8;Minneapolis:9;Andover:10;Cottage Grove:10
High Noon Tequila Fiesta Pack 8pk 12oz can,RTD,Johnson Brothers - St. Paul,86,22.4,3.8,18.37,29.99,24.96,39,Deep Net,106,242,St. Louis Park:1;Chanhassen:2;Bloomington:2;Minneapolis:3;Vadnais Heights:3;Woodbury:5;Minnetonka:6;Blaine:8;Plymouth:58
Surly Selects Variety Pack 12pk 12oz can,Craft,Artisan Beer,159,22.4,7.1,14.77,23.99,19.96,38,,95,293,Plymouth:2;Osseo:3;Stillwater:3;Ramsey:5;Roseville:5;Minnetonka:6;Minneapolis:8;Cottage Grove:9;Vadnais Heights:10;Blaine:10;Bloomington:12;Andover:15;St. Louis Park:19;Rosemount:23;Woodbury:30
Coronita Extra 6pk 8oz btl,Import,"Breakthru Beverage Minnesota Beer, LLC",32,22.2,1.4,5.32,6.99,,24,,102,256,Woodbury:1;Roseville:1;St. Louis Park:1;Chanhassen:2;Andover:2;Minnetonka:3;Blaine:4;Bloomington:6;Rosemount:6;Cottage Grove:6
High Noon Iced Tea Variety Pack 8pk 12oz can,RTD,Johnson Brothers - St. Paul,62,22.2,2.8,16.87,24.99,21.96,32,Deep Net,100,264,Rosemount:1;Roseville:1;Osseo:2;Bloomington:2;Minnetonka:3;Andover:3;Plymouth:3;Chanhassen:5;Cottage Grove:8;Minneapolis:9;Ramsey:11;Stillwater:14
Heineken 0.0 NA 12pk 12oz can,Import,,66,22.1,3.0,15.05,19.99,16.96,25,,97,275,Plymouth:1;Minnetonka:3;Vadnais Heights:3;St. Louis Park:3;Ramsey:4;Osseo:4;Woodbury:5;Minneapolis:7;Blaine:8;Rosemount:2;Stillwater:2;Chanhassen:4;Bloomington:6;Cottage Grove:7;Roseville:14
Rolling Rock 30pk 12oz can,Below Premium,"College City Beverage, Inc.",29,22.1,1.3,15.51,20.99,17.96,26,,97,274,Cottage Grove:1;Stillwater:1;Vadnais Heights:1;Rosemount:3;Andover:4;Bloomington:6;Minneapolis:13
Carbliss Lemon Lime 12pk 12oz can,RTD,,102,22.0,4.6,26.3,35.49,29.96,26,,101,252,Bloomington:6;Rosemount:6;Minneapolis:8;Woodbury:21;Roseville:27;Andover:10;Ramsey:24
Surly Furious 6pk 12oz can,Craft,,76,22.0,3.5,8.46,12.99,,35,,97,270,Andover:3;Bloomington:5;Vadnais Heights:7;Woodbury:7;Blaine:8;St. Louis Park:9;Minneapolis:12;Roseville:15;Ramsey:10
Pryes Miraculum Midwest IPA 12pk 12oz can,Craft,,164,21.6,7.6,13.42,22.49,16.96,40,,92,279,Plymouth:1;Woodbury:2;Bloomington:5;Vadnais Heights:6;Chanhassen:7;Ramsey:8;Osseo:9;Blaine:10;Rosemount:12;Stillwater:12;Roseville:19;Cottage Grove:22;St. Louis Park:25;Minneapolis:26
Corona Extra 4pk 16oz can,Import,,90,21.6,4.2,5.23,7.99,,35,,90,290,Blaine:4;Andover:5;Ramsey:8;Minnetonka:3;Rosemount:5;St. Louis Park:6;Cottage Grove:9;Chanhassen:10;Roseville:10;Bloomington:11;Minneapolis:19
Pabst Blue Ribbon 12pk 12oz can,Below Premium,,38,21.6,1.8,9.59,12.99,11.96,26,,89,294,Osseo:1;Blaine:2;Plymouth:3;St. Louis Park:3;Andover:8;Rosemount:2;Stillwater:2;Roseville:2;Minnetonka:3;Minneapolis:3;Cottage Grove:4;Bloomington:5
Castle Danger Variety Pack 12pk 12oz can,Craft,Bernicks,55,21.4,2.6,15.39,23.99,19.96,36,,93,270,Bloomington:1;St. Louis Park:1;Minnetonka:2;Andover:2;Plymouth:4;Rosemount:6;Roseville:6;Ramsey:7;Cottage Grove:12;Vadnais Heights:13;Minneapolis:23
Angry Orchard Imperial 6pk 12oz can,Cider,"Breakthru Beverage Minnesota Beer, LLC",34,21.4,1.6,8.51,11.99,,29,,96,256,Ramsey:2;Rosemount:3;Andover:5;Bloomington:9;Minneapolis:9;Blaine:12
Mickeys Malt Liquor 40oz btl,Single Serve,,143,21.4,6.7,2.71,4.49,,40,,92,275,Andover:1;Osseo:2;Cottage Grove:5;Blaine:14;Ramsey:21;Roseville:6;Rosemount:7;Vadnais Heights:10;Woodbury:12;St. Louis Park:13;Bloomington:14;Stillwater:15;Minneapolis:23
Heineken 0.0 N/A 6pk 12oz btl,Import,Bernicks,76,21.2,3.6,7.32,12.49,10.96,41,,92,266,Minneapolis:1;Rosemount:1;Cottage Grove:3;Woodbury:3;Andover:3;Minnetonka:5;Chanhassen:5;Osseo:5;St. Louis Park:5;Plymouth:6;Blaine:6;Vadnais Heights:8;Roseville:11;Bloomington:14
Michelob Ultra 25oz can,Single Serve,,132,21.2,6.2,2.07,3.99,,48,,95,254,Cottage Grove:8;Bloomington:12;Rosemount:13;Woodbury:14;Ramsey:15;Vadnais Heights:15;Minneapolis:56
Pryes Royal Raspberry Sour Ale 4pk 16oz can,Craft,,168,21.2,7.9,10.24,17.49,14.96,41,,95,255,Minneapolis:1;Vadnais Heights:1;Minnetonka:2;Stillwater:7;Roseville:10;Bloomington:11;Andover:12;Chanhassen:13;Plymouth:14;St. Louis Park:14;Woodbury:16;Cottage Grove:17;Rosemount:19;Blaine:31
Lift Bridge Grape Ape 19.2oz can,Single Serve,"College City Beverage, Inc.",86,21.2,4.1,2.08,2.99,,30,,88,284,Blaine:3;Bloomington:4;Stillwater:4;Roseville:7;Minnetonka:7;Woodbury:13;Cottage Grove:18;St. Louis Park:30
White Claw Green Apple 6pk 12oz can,Seltzer,,55,21.2,2.6,7.71,12.99,10.96,41,,92,268,Blaine:5;Stillwater:7;Chanhassen:1;Woodbury:3;Rosemount:7;Bloomington:15;St. Louis Park:18
Wild State Cider Classic Dry 4pk 12oz can,Cider,"Capitol Beverage Sales, L.P.",86,21.1,4.1,8.81,12.99,,32,,92,265,Rosemount:1;Woodbury:1;Andover:3;Minnetonka:4;Blaine:5;St. Louis Park:5;Cottage Grove:6;Plymouth:7;Stillwater:7;Bloomington:10;Minneapolis:11;Chanhassen:13;Roseville:13
Pacifico 24oz can,Single Serve,"Breakthru Beverage Minnesota Beer, LLC",120,21.1,5.7,2.37,3.99,,41,,85,295,Blaine:1;Andover:5;Vadnais Heights:8;Cottage Grove:11;Stillwater:12;Rosemount:12;Bloomington:14;Minneapolis:14;St. Louis Park:14;Woodbury:29
Ursa Minor Galactic Face Slap 4pk 16oz can,Craft,Ursa Minor Brewing,73,21.1,3.5,10.76,15.99,,33,,86,291,Minnetonka:2;Cottage Grove:2;Woodbury:4;Bloomington:5;Plymouth:5;Osseo:6;Rosemount:7;Roseville:8;Blaine:8;Andover:9;St. Louis Park:18
Twisted Tea Raspberry 24oz can,Single Serve,"Breakthru Beverage Minnesota Beer, LLC",93,21.1,4.4,2.35,3.99,,41,,91,268,Roseville:5;St. Louis Park:8;Stillwater:10;Bloomington:10;Blaine:11;Woodbury:12;Rosemount:14;Minneapolis:35
Good Boy Vodka Lemonade Variety Pack 8pk 12oz can,RTD,,24,21.1,1.1,15.88,25.99,21.96,39,,92,264,Chanhassen:4;Blaine:11;Stillwater:2;Rosemount:12
Pryes Variety Pack 12pk 12oz can,Craft,,69,21.0,3.3,13.72,22.49,16.96,39,,98,233,Vadnais Heights:2;Woodbury:4;St. Louis Park:4;Blaine:5;Rosemount:5;Minneapolis:6;Cottage Grove:7;Bloomington:8;Ramsey:9;Stillwater:10;Osseo:13
Cayman Jack Variety Pack 12pk 12oz can,FMB,,103,21.0,4.9,13.76,22.49,18.96,39,,88,279,Blaine:10;Andover:11;Ramsey:19;Roseville:4;Vadnais Heights:5;Rosemount:7;St. Louis Park:8;Chanhassen:10;Bloomington:12;Minneapolis:30
Ole Tequila Cocktail Variety Pack 8pk 12oz can,RTD,,101,21.0,4.8,16.3,24.99,20.96,35,,99,231,St. Louis Park:12;Rosemount:14;Woodbury:18;Bloomington:22;Minneapolis:22;Andover:16
Summit Saga Hazy IPA 12pk 12oz can,Craft,Dahlheimer Beverage Monticello,-9,20.9,-0.4,12.03,19.99,16.96,40,,92,257,Stillwater:1;Cottage Grove:4;Vadnais Heights:4;Woodbury:4;Bloomington:5;St. Louis Park:6;Andover:8
Deschutes Fresh Squeezed IPA 12pk 12oz can,Craft,,103,20.8,4.9,14.72,23.99,19.96,39,,85,287,Osseo:2;Ramsey:9;Andover:10;St. Louis Park:15;Blaine:15;Roseville:1;Minnetonka:2;Cottage Grove:6;Rosemount:6;Vadnais Heights:8;Bloomington:9;Chanhassen:20
Guinness Draught 6pk 11oz btl,Import,Bernicks,111,20.6,5.4,7.2,9.99,8.96,28,,85,279,Woodbury:2;Osseo:2;Roseville:2;Minnetonka:3;Cottage Grove:3;Chanhassen:4;Stillwater:4;Rosemount:5;Plymouth:5;Vadnais Heights:5;St. Louis Park:5;Bloomington:7;Blaine:9;Minneapolis:56
Keystone Apple 15pk 12oz can,Value,"Breakthru Beverage Minnesota Beer, LLC",32,20.6,1.6,9.29,12.99,,29,,30,526,Minneapolis:1;Ramsey:1;Andover:3;Cottage Grove:5;Bloomington:22
Insight Troll Way 4pk 16oz can,Craft,Insight Brewing Company (D),56,20.6,2.8,9.94,13.99,,29,,90,256,Ramsey:4;Minnetonka:6;Plymouth:7;Woodbury:8;Bloomington:9;Rosemount:11;Blaine:11;Cottage Grove:12;St. Louis Park:15
Corona Sunbrew Citrus 12pk 12oz btl,Import,,106,20.6,5.1,13.4,18.99,15.96,29,,88,267,Minnetonka:1;Osseo:2;Bloomington:6;Ramsey:8;Andover:8;Woodbury:11;St. Louis Park:2;Stillwater:2;Chanhassen:3;Vadnais Heights:6;Plymouth:8;Cottage Grove:12;Rosemount:13;Blaine:24
Athletic Free Wave N/A 12pk 12oz can,Craft,,169,20.5,8.2,13.77,20.99,17.96,34,,93,241,Chanhassen:2;Osseo:2;Bloomington:4;St. Louis Park:5;Plymouth:11;Ramsey:12;Minneapolis:13;Cottage Grove:15;Blaine:16;Woodbury:24;Andover:27;Roseville:27;Rosemount:5;Stillwater:6
Smirnoff Ice Screwdriver 6pk 12oz btl,FMB,Bernicks,50,20.5,2.4,7.4,10.99,,33,,88,262,Osseo:1;Chanhassen:2;Rosemount:2;Stillwater:2;Bloomington:3;Blaine:3;Woodbury:4;St. Louis Park:8;Minneapolis:33
Bell's Two Hearted Ale 4pk 16oz can,Craft,,93,20.4,4.6,6.75,10.99,,39,,83,282,Woodbury:5;Cottage Grove:4;Roseville:4;Minneapolis:5;Rosemount:6;Vadnais Heights:6;St. Louis Park:13;Bloomington:16;Chanhassen:34
Miller Lite 24oz can,Single Serve,,160,20.4,7.8,2.28,3.99,,43,,91,247,Andover:6;Blaine:10;Ramsey:10;Woodbury:12;St. Louis Park:7;Vadnais Heights:9;Rosemount:11;Roseville:12;Bloomington:14;Cottage Grove:21;Minneapolis:48
Bud Light Lime 12pk 12oz can,Super Premium,,143,20.3,7.0,12.9,16.99,,24,,95,226,St. Louis Park:1;Vadnais Heights:4;Andover:5;Plymouth:12;Roseville:15;Bloomington:19;Minneapolis:19;Osseo:24;Blaine:29;Stillwater:4;Cottage Grove:21
Leinenkugel's Summer Shandy  24pk 12oz can,Craft,,7,20.3,0.3,22.96,27.99,,18,,84,274,Rosemount:1;Blaine:8
Miller High Life 6pk 16oz can,Below Premium,,617,20.2,30.6,5.16,7.99,,35,,83,275,Osseo:10;Andover:12;Ramsey:16;Blaine:16;Stillwater:3;Vadnais Heights:5;Woodbury:7;Roseville:14;Minneapolis:23;Cottage Grove:512
Two Chicks Pear & Elderflower 4pk 12oz can,RTD,Phillips Wine & Spirits - St. Paul,22,20.2,1.1,6.87,12.99,10.96,47,3 free on 20,89,249,Ramsey:1;Chanhassen:2;Minnetonka:3;Minneapolis:3;Plymouth:5;Roseville:5;Bloomington:5;Andover:5;Woodbury:7;St. Louis Park:11
Smirnoff Spiked Ice Screwdrive 24oz can,Single Serve,,150,20.2,7.4,2.31,3.99,,42,,87,258,Blaine:3;Vadnais Heights:18;Plymouth:19;Stillwater:6;Rosemount:11;Roseville:11;St. Louis Park:12;Cottage Grove:17;Woodbury:17;Bloomington:18;Minneapolis:19
Two Chicks Paloma 4pk 12oz can,RTD,Phillips Wine & Spirits - St. Paul,32,20.1,1.6,6.87,12.99,10.96,47,3 free on 20,91,236,Andover:1;Rosemount:1;Blaine:1;Bloomington:3;Roseville:5;Minnetonka:6;Cottage Grove:6;Stillwater:6;Chanhassen:6;St. Louis Park:6
Lagunitas Little Sumpin' Sumpin' Ale 19.2oz can,Single Serve,,102,20.0,5.1,1.95,3.49,,44,,86,255,Woodbury:8;Osseo:12;Vadnais Heights:5;Cottage Grove:8;Roseville:12;Blaine:16;Bloomington:17;Plymouth:25
NUTRL Cranberry Variety Pack 8pk 12oz can,RTD,,96,19.9,4.8,14.96,23.99,19.96,38,,95,212,Blaine:2;Plymouth:3;Bloomington:3;St. Louis Park:4;Woodbury:11;Minneapolis:12;Cottage Grove:12;Andover:14;Chanhassen:27;Rosemount:8
Indeed Pistachio Cream Ale 6pk 12oz can,Craft,,64,19.7,3.3,8.79,12.99,,32,,81,268,Rosemount:3;Minneapolis:3;Andover:4;Ramsey:5;Blaine:13;Stillwater:2;Bloomington:6;Cottage Grove:7;Vadnais Heights:7;Roseville:7;Chanhassen:8
Dos Equis Lager Especial 12pk 12oz btl,Import,Bernicks,108,19.7,5.5,13.22,20.99,17.96,37,,86,245,Osseo:1;Woodbury:1;Minnetonka:2;Stillwater:2;Bloomington:3;Ramsey:3;St. Louis Park:4;Cottage Grove:6;Plymouth:9;Rosemount:9;Chanhassen:13;Vadnais Heights:18;Andover:18;Roseville:19
Four Loko Blue Razz 23oz can,Single Serve,,111,19.6,5.7,2.2,3.49,,37,,87,239,Blaine:5;Ramsey:7;Osseo:18;Cottage Grove:40;Minneapolis:44
Gray Duck Seltzer Variety 12pk 12oz can,Seltzer,Artisan Beer,113,19.6,5.8,13.49,20.99,17.96,36,,94,207,Stillwater:2;Blaine:5;Rosemount:5;St. Louis Park:19;Plymouth:22;Woodbury:60
Busch N/A 12pk 12oz can,Below Premium,,47,19.5,2.4,10.89,15.99,13.96,32,,85,245,Vadnais Heights:1;Osseo:2;Blaine:2;Plymouth:3;Bloomington:4;St. Louis Park:5;Chanhassen:7;Andover:7;Rosemount:1;Stillwater:2;Cottage Grove:4;Woodbury:9
Leinenkugel's Honey Weiss 12pk 12oz btl,Craft,,107,19.5,5.5,13.04,19.99,16.96,35,,81,263,Osseo:4;Plymouth:5;Ramsey:13;Blaine:19;Woodbury:2;Vadnais Heights:4;Roseville:4;Stillwater:5;St. Louis Park:8;Chanhassen:9;Bloomington:9;Rosemount:14;Cottage Grove:16
Sierra Nevada Big Little Thing IPA 19.2oz can,Single Serve,,-190,19.5,-9.7,2.62,3.49,,25,,83,253,Rosemount:8
Michelob Ultra 8pk 16oz can,Super Premium,,65,19.5,3.3,8.6,10.99,,22,,83,252,Cottage Grove:1;Ramsey:6;Andover:8;Roseville:8;Chanhassen:8;Woodbury:34
Lagunitas IPA 19.2oz can,Single Serve,,120,19.4,6.2,1.93,3.49,,45,,87,233,Rosemount:15;Minnetonka:2;Minneapolis:4;Woodbury:4;Roseville:8;Chanhassen:8;Cottage Grove:8;Vadnais Heights:10;Osseo:10;Bloomington:17;Blaine:18;St. Louis Park:30
Beatbox Cranberry Dreams 500ml,Single Serve,"Capitol Beverage Sales, L.P.",223,19.4,11.5,2.4,4.49,3.96,47,,82,255,Andover:5;Stillwater:7;Osseo:9;Chanhassen:10;Plymouth:10;Cottage Grove:13;Woodbury:14;Roseville:19;St. Louis Park:19;Blaine:30;Rosemount:31;Minneapolis:56
White Claw Peach 6pk 12oz can,Seltzer,,100,19.3,5.2,7.68,12.99,10.96,41,,87,229,Vadnais Heights:1;Bloomington:4;Andover:4;Blaine:8;Plymouth:9;Cottage Grove:9;Roseville:12;Ramsey:15;St. Louis Park:17;Minneapolis:21
Cutwater Espresso Martini 12oz Can,Single Serve,Single Can,0,19.2,0.0,2.48,4.49,3.96,45,,82,249,
Guinness Extra Stout 6pk 11oz btl,Import,Bernicks,-56,19.1,-2.9,7.03,9.99,,30,,75,275,Ramsey:1;Rosemount:1;Andover:2;Minneapolis:9
White Claw 0.0 Variety 12pk 12oz can,Seltzer,"Breakthru Beverage Minnesota Beer, LLC",57,19.0,3.0,14.08,18.99,15.96,26,,90,207,Chanhassen:1;Vadnais Heights:1;Minnetonka:2;Osseo:2;Plymouth:2;Rosemount:2;Ramsey:4;Cottage Grove:4;Woodbury:8;Blaine:14;Andover:17
Third Street MN Gold Lager 12pk 16oz can,Premium,,87,19.0,4.6,10.58,15.99,13.96,34,,84,234,Ramsey:1;Andover:4;Osseo:4;Blaine:6;Cottage Grove:21;Rosemount:3;Woodbury:4;Minneapolis:8;Bloomington:10;St. Louis Park:12;Vadnais Heights:14
Beatbox Party Punch Grape 500ml,Single Serve,"Capitol Beverage Sales, L.P.",120,19.0,6.3,2.42,4.49,3.96,46,,88,214,Andover:1;Woodbury:4;Vadnais Heights:5;Chanhassen:7;St. Louis Park:7;Bloomington:10;Minnetonka:11;Stillwater:11;Minneapolis:18;Rosemount:19;Cottage Grove:27
New Belgium Voodoo Ranger Juicy Haze IPA 12pk 12oz can,Craft,,91,18.9,4.8,13.4,19.99,16.96,33,,84,229,Andover:4;Ramsey:5;Blaine:13;St. Louis Park:16;Bloomington:2;Rosemount:2;Woodbury:7;Roseville:8;Vadnais Heights:9;Cottage Grove:12;Chanhassen:13
Corona Familiar 12pk 12oz btl,Import,"Breakthru Beverage Minnesota Beer, LLC",155,18.8,8.3,13.33,18.99,15.96,30,,82,234,Minnetonka:1;Vadnais Heights:2;Cottage Grove:5;Chanhassen:7;Plymouth:8;Osseo:11;Roseville:11;Ramsey:12;Rosemount:13;Woodbury:14;Bloomington:15;Minneapolis:16;Blaine:16;Andover:24
Deschutes N/A Fresh Squeezed 6pk 12oz cans,Craft,McDonald Distributing Co dba Clear River Beverage,13,18.7,0.7,7.71,12.49,10.96,38,,82,233,Plymouth:1;Bloomington:1;Rosemount:1;Andover:1;Blaine:2;Minnetonka:4;Vadnais Heights:4;Woodbury:4
Mike's Strawberry 6pk 12oz can,FMB,Dahlheimer Beverage Monticello,103,18.7,5.5,7.45,10.99,,32,,79,244,Osseo:1;Chanhassen:2;Stillwater:3;Woodbury:3;Minnetonka:4;Plymouth:5;Rosemount:7;Bloomington:7;Andover:9;St. Louis Park:10;Blaine:16;Minneapolis:18;Ramsey:19
Grain Belt Nordeast 24pk 16oz can,Premium,,69,18.7,3.7,21.73,26.99,,19,,84,223,St. Louis Park:3;Andover:4;Osseo:7;Cottage Grove:8;Ramsey:11;Minneapolis:12;Blaine:24
Summit Saga Variety 12pk 12oz can,Craft,,-541,18.7,-28.9,13.2,19.99,16.96,34,,79,246,Osseo:1;Plymouth:1;Andover:6;Blaine:8
Leinenkugel's Honey Weiss 6pk 12oz btl,Craft,Bernicks,88,18.7,4.7,7.68,10.99,,30,,83,227,Ramsey:2;Blaine:3;Woodbury:3;Vadnais Heights:4;Stillwater:5;Minneapolis:7;Roseville:7;Bloomington:8;Plymouth:9;St. Louis Park:9;Andover:10;Cottage Grove:10;Rosemount:11
Castle Danger Sea Salt Lime 12pk 12oz can,Craft,,50,18.6,2.7,15.59,23.99,19.96,35,,84,220,Osseo:2;Chanhassen:2;Rosemount:3;Roseville:7;Bloomington:8;Cottage Grove:8;Woodbury:8;Minneapolis:12
Press Sparkling Savor 12pk 12oz can,Seltzer,,202,18.6,10.9,13.96,21.99,18.96,37,,81,233,Minnetonka:2;Ramsey:3;Chanhassen:6;Stillwater:10;Roseville:10;Rosemount:10;Blaine:12;St. Louis Park:19;Minneapolis:20;Woodbury:26;Vadnais Heights:39;Andover:45
Busch Light Apple 24pk 12oz can,Below Premium,,9,18.5,0.5,19.7,23.99,,18,,7,562,Osseo:1;Blaine:2;Minneapolis:6
Golden Road Mango Cart 12pk 12oz can,Craft,,44,18.5,2.4,12.82,19.99,16.96,36,,83,220,Woodbury:4;Rosemount:7;Blaine:8;Cottage Grove:11;Andover:14
New Belgium Voodoo Ranger IPA 12pk 12oz can,Craft,Bernicks,123,18.5,6.7,13.51,19.99,16.96,32,,81,230,Bloomington:1;Blaine:4;Vadnais Heights:8;Chanhassen:8;Cottage Grove:11;Rosemount:12;Ramsey:14;Andover:16;St. Louis Park:19;Minneapolis:37
Carbliss Cranberry 12pk 12oz can,RTD,,110,18.5,5.9,26.3,35.49,29.96,26,,80,236,Bloomington:1;Woodbury:3;Minneapolis:6;Cottage Grove:8;Roseville:14;Ramsey:22;Blaine:23;Andover:33
Guinness Draught 4pk 15oz can,Import,,135,18.4,7.4,6.36,8.99,,29,,76,248,Blaine:6;Plymouth:8;Rosemount:1;Woodbury:2;Minnetonka:4;Stillwater:7;St. Louis Park:10;Cottage Grove:16;Minneapolis:81
Sinless Vodka Cocktail Variety Pack 8pk 12oz can,RTD,,401,18.3,21.9,14.27,22.99,19.96,38,,85,205,Bloomington:10;St. Louis Park:16;Rosemount:22;Cottage Grove:23;Blaine:38;Woodbury:58;Minneapolis:234
Chelada Bud & Clamato Picante 25oz can,Single Serve,,108,18.3,5.9,2.18,3.99,,45,,87,198,Bloomington:2;Plymouth:9;Minneapolis:11;Cottage Grove:12;Andover:4;Ramsey:8;Rosemount:10;Blaine:23;St. Louis Park:29
Pabst Blue Ribbon 24pk 16oz can,Below Premium,,95,18.3,5.2,19.35,25.99,23.96,26,,78,236,St. Louis Park:2;Stillwater:2;Cottage Grove:3;Bloomington:4;Woodbury:6;Andover:11;Ramsey:19;Blaine:21;Minneapolis:27
Bud Light Lime 12pk 12oz btl,Super Premium,,77,18.2,4.2,12.91,16.99,,24,,82,215,Chanhassen:5;Plymouth:8;Roseville:8;Andover:8;Bloomington:11;Blaine:15;Rosemount:1;Stillwater:6;Cottage Grove:15
