Item,Category,Supplier,Chain OH,Wk Velocity,WOS,Cost,Retail,Club Price,Margin %,Deal,30D Units,90D Units,By Store OH
Iverson Cran-Apple Crossover 10mg THC 6pk 16oz can,Beverages,"Capitol Beverage Sales, L.P.",124,11.8,10.6,14.66,24.49,20.96,40,,55,131,Plymouth:2;St. Louis Park:3;Woodbury:3;Minnetonka:6;Osseo:6;Vadnais Heights:6;Blaine:8;Chanhassen:9;Stillwater:11;Minneapolis:12;Roseville:13;Rosemount:13;Ramsey:15;Andover:17
Lift Bridge Believer Float 10mg THC 4pk 12oz can,Beverages,,143,11.8,12.1,8.4,14.99,12.96,44,Lift Bridge Supports to Hit Pricing,51,150,Cottage Grove:9;Minneapolis:4;St. Louis Park:6;Woodbury:6;Plymouth:6;Roseville:6;Osseo:7;Rosemount:8;Ramsey:9;Vadnais Heights:10;Chanhassen:13;Stillwater:13;Minnetonka:14;Blaine:15;Bloomington:17
Aura Blackberry Lavender Seltzer 10mg THC 4pk 12oz can,Beverages,Global Reserve LLC,103,11.8,8.7,8.5,15.99,13.96,47,,48,163,Chanhassen:2;Minnetonka:3;Stillwater:4;Cottage Grove:5;Osseo:5;St. Louis Park:5;Ramsey:6;Blaine:6;Vadnais Heights:8;Minneapolis:8;Andover:8;Rosemount:8;Roseville:9;Woodbury:12;Plymouth:14
Clrty Black Cherry 5mg THC 4pk 12oz can,Beverages,"Capitol Beverage Sales, L.P.",97,11.8,8.2,8.01,14.99,12.96,47,,52,146,Andover:1;Chanhassen:3;Ramsey:3;Stillwater:3;Plymouth:3;Osseo:4;Cottage Grove:4;St. Louis Park:5;Minneapolis:6;Rosemount:6;Woodbury:6;Minnetonka:7;Roseville:7;Bloomington:11;Blaine:11;Vadnais Heights:17
Looner Classic Lemonade 10mg THC 12oz can,Beverages,Single Can,0,11.8,0.0,2.8,5.99,4.96,53,,50,155,
Foundry Nation Two Scoops Variety Pack 10mg THC 6pk 12oz can,Beverages,Bellboy Corporation,94,11.7,8.0,18.02,33.49,27.96,46,,47,165,Minneapolis:3;Ramsey:3;Vadnais Heights:3;Cottage Grove:3;Minnetonka:4;Stillwater:4;Woodbury:4;St. Louis Park:4;Osseo:5;Plymouth:6;Andover:6;Blaine:6;Chanhassen:7;Rosemount:9;Bloomington:11;Roseville:16
Granny's Dill Pickle Pretzel's 50mg THC 50pk,Edibles,"Capitol Beverage Sales, L.P.",122,11.6,10.5,10.0,15.99,12.96,37,,47,161,Roseville:2;Rosemount:3;St. Louis Park:3;Osseo:4;Minneapolis:4;Bloomington:6;Ramsey:7;Woodbury:9;Blaine:10;Chanhassen:10;Vadnais Heights:10;Minnetonka:11;Plymouth:11;Cottage Grove:15;Andover:17
Wild State Birdie Berry Lemonade 5mg THC 4pk 12oz can,Beverages,Wild State Cider,90,11.6,7.7,9.0,14.99,12.96,40,,56,122,Osseo:2;Stillwater:2;Andover:2;Minnetonka:4;Chanhassen:5;Blaine:5;Roseville:5;Plymouth:6;St. Louis Park:6;Ramsey:6;Vadnais Heights:7;Minneapolis:8;Woodbury:9;Bloomington:11;Rosemount:12
Wikid Paloma 10mg THC 4pk 12oz can,Beverages,Bellboy Corporation,106,11.6,9.2,11.2,23.99,16.96,53,FG From Supplier,54,129,Blaine:2;Cottage Grove:2;Osseo:2;Chanhassen:3;Ramsey:3;Woodbury:4;Plymouth:5;Stillwater:5;Minneapolis:5;Andover:6;Rosemount:6;Vadnais Heights:6;Roseville:7;Minnetonka:9;St. Louis Park:41
Iverson Bubba Chuck Berry 10mg THC 6pk 16oz can,Beverages,"Capitol Beverage Sales, L.P.",103,11.6,8.9,14.94,24.49,20.96,39,,53,135,Roseville:2;Vadnais Heights:3;Andover:4;Plymouth:4;Osseo:5;St. Louis Park:5;Chanhassen:6;Minneapolis:6;Rosemount:6;Minnetonka:7;Stillwater:7;Woodbury:10;Blaine:12;Ramsey:12;Cottage Grove:14
Plift Juicy Grapefruit 10mg THC 4pk 7.5oz can,Beverages,"Capitol Beverage Sales, L.P.",120,11.6,10.4,11.33,15.99,13.96,29,,53,134,Minneapolis:2;Chanhassen:2;Plymouth:4;Roseville:4;Stillwater:4;Vadnais Heights:5;St. Louis Park:6;Cottage Grove:7;Minnetonka:8;Blaine:9;Osseo:10;Woodbury:11;Rosemount:14;Andover:16;Ramsey:18
Jixxie Grapefruit Rosemary 10mg THC 4pk 12oz can,Beverages,"Jixxie, Inc.",81,11.6,7.0,7.83,13.99,12.96,44,,54,130,Rosemount:3;Vadnais Heights:3;Minneapolis:3;Plymouth:3;Woodbury:4;Minnetonka:5;Blaine:5;Roseville:6;St. Louis Park:6;Stillwater:8;Cottage Grove:11;Andover:12;Chanhassen:12
Sweet Leaves Pineapple 5mg THC 10 Pack,Edibles,"Sweet Leaves, LLC",144,11.6,12.5,5.2,11.49,9.96,55,Direct Ship to Blaine,45,169,Cottage Grove:1;Rosemount:2;Roseville:6;Plymouth:8;Blaine:9;St. Louis Park:12;Ramsey:13;Minneapolis:13;Chanhassen:14;Woodbury:15;Vadnais Heights:16;Osseo:17;Minnetonka:18
Gigli Blueberry Lemonade 5mg THC 4pk 12oz can,Beverages,Gigli MN LLC,274,11.5,23.7,8.67,17.49,12.96,50,,56,119,Bloomington:9;Minnetonka:9;Cottage Grove:10;Osseo:11;Stillwater:12;Vadnais Heights:12;Ramsey:15;Chanhassen:16;Minneapolis:17;Blaine:17;Rosemount:18;Plymouth:18;Woodbury:21;St. Louis Park:28;Roseville:30;Andover:31
Collective Project Mango Pineapple Coconut 10mg THC 4pk 12oz can,Beverages,"Capitol Beverage Sales, L.P.",133,11.5,11.6,9.36,18.99,14.96,51,,51,139,Osseo:3;Plymouth:5;Ramsey:6;Woodbury:6;St. Louis Park:6;Minneapolis:6;Chanhassen:7;Rosemount:7;Roseville:8;Andover:9;Cottage Grove:11;Minnetonka:13;Blaine:14;Vadnais Heights:16;Stillwater:16
Granny's Blast Off 10mg THC 4pk 12oz can,Beverages,"Capitol Beverage Sales, L.P.",122,11.5,10.6,11.0,17.99,14.96,39,,50,144,Plymouth:1;Stillwater:2;Vadnais Heights:2;Minnetonka:5;Rosemount:5;Chanhassen:6;Minneapolis:6;Ramsey:6;Cottage Grove:7;Osseo:7;Roseville:8;Andover:9;Woodbury:12;St. Louis Park:15;Blaine:31
Gigli Strawberry Spritz  10mg THC 4pk 12oz can,Beverages,,180,11.5,15.7,10.67,18.99,14.96,44,,46,162,Cottage Grove:8;Stillwater:4;Ramsey:6;St. Louis Park:7;Osseo:8;Vadnais Heights:10;Plymouth:11;Rosemount:12;Chanhassen:13;Andover:13;Roseville:13;Minneapolis:14;Minnetonka:15;Woodbury:20;Blaine:26
Stigma Lemonade Tea 10mg THC 4pk 16oz can,Beverages,,159,11.4,14.0,9.15,16.99,14.96,46,"10 Free on 104, 3 from Stigma, 7 from Artisan",57,109,Cottage Grove:11;Andover:3;Chanhassen:6;Minnetonka:6;Osseo:7;Rosemount:7;Roseville:7;St. Louis Park:9;Bloomington:11;Minneapolis:11;Stillwater:11;Vadnais Heights:11;Woodbury:12;Plymouth:16;Blaine:31
Drops Black Currant Deep 5mg THC 10 Pack,Edibles,Global Reserve LLC,139,11.4,12.1,6.0,14.99,12.96,60,Case 1,46,161,Woodbury:2;Ramsey:3;Plymouth:5;Blaine:6;Minneapolis:6;Osseo:7;Bloomington:8;Rosemount:8;Stillwater:10;St. Louis Park:10;Roseville:11;Vadnais Heights:13;Minnetonka:13;Andover:14;Chanhassen:23
BLNCD Adaptogen Elixir Variety Pack 5mg THC 6pk 12oz can,Beverages,Bellboy Corporation,94,11.4,8.2,15.55,25.99,21.96,40,,52,133,Woodbury:2;Cottage Grove:3;Ramsey:3;Osseo:4;Minnetonka:5;St. Louis Park:5;Stillwater:5;Minneapolis:6;Vadnais Heights:6;Chanhassen:6;Andover:6;Plymouth:7;Blaine:10;Roseville:11;Rosemount:15
North Canna High Tonics Variety Pack 10mg THC,Beverages,NOR North Brands LLC,25,11.3,2.2,16.67,30.99,23.96,46,,31,223,Woodbury:4;Bloomington:9;Cottage Grove:12
Voltage Lavender Lemonade 10mg THC 4pk 12oz can,Beverages,Credo Brands LLC,81,11.3,7.2,9.0,14.99,12.96,40,,29,233,Roseville:1;Vadnais Heights:6;Ramsey:9;Minnetonka:11;Plymouth:15;Osseo:20;St. Louis Park:20
Looner Root Beer 5mg THC 4pk 12oz can,Beverages,Global Reserve LLC,110,11.2,9.8,6.99,11.49,9.96,39,,54,118,Minneapolis:2;Blaine:2;Vadnais Heights:2;Andover:3;Plymouth:3;Rosemount:3;Minnetonka:4;Stillwater:5;Chanhassen:6;Cottage Grove:7;Roseville:10;St. Louis Park:14;Woodbury:16;Ramsey:33
Drops Cranberry Focused 2.5mg THC 10 Pack,Edibles,Global Reserve LLC,132,11.1,11.9,6.0,14.99,12.96,60,Case 1,48,141,Minneapolis:2;Osseo:5;Blaine:6;Andover:7;Bloomington:7;Ramsey:7;Cottage Grove:8;Rosemount:9;Woodbury:9;Chanhassen:10;Plymouth:11;Minnetonka:14;Roseville:18;St. Louis Park:19
Insight Brewing Flavor Pixels 12pk 12oz can,Beverages,Insight Brewing Company (D),75,11.0,6.8,17.41,32.99,27.96,47,Quarterly buy,51,124,Cottage Grove:2;Minnetonka:2;St. Louis Park:2;Minneapolis:2;Osseo:2;Bloomington:3;Blaine:3;Plymouth:3;Ramsey:3;Vadnais Heights:4;Rosemount:4;Chanhassen:6;Andover:6;Stillwater:8;Woodbury:10;Roseville:15
Sweet Leaves Passion Fruit 5mg THC 10 Pack,Edibles,"Sweet Leaves, LLC",236,11.0,21.4,5.2,11.49,9.96,55,Direct Ship to Blaine,43,161,Vadnais Heights:6;Woodbury:6;Chanhassen:7;Cottage Grove:8;Ramsey:9;Rosemount:11;Minnetonka:12;St. Louis Park:13;Minneapolis:18;Plymouth:18;Osseo:19;Stillwater:21;Roseville:23;Blaine:30;Andover:35
High Rise Pineapple 10mg THC 4pk 12oz can,Beverages,Get Chai,55,11.0,5.0,8.0,16.99,12.96,53,,44,155,Plymouth:1;Rosemount:1;Vadnais Heights:2;St. Louis Park:3;Woodbury:3;Chanhassen:6;Minneapolis:6;Ramsey:6;Roseville:8;Minnetonka:19
Tetra Lemon-Lime 5mg THC 4pk 12oz can,Beverages,Bauhaus Brew Labs,124,10.9,11.4,10.33,17.49,14.96,41,,48,133,Woodbury:1;Rosemount:1;Andover:2;Chanhassen:3;Plymouth:4;Cottage Grove:5;Minneapolis:5;Ramsey:6;Minnetonka:7;Blaine:8;Stillwater:9;Vadnais Heights:9;Bloomington:11;Osseo:11;Roseville:17;St. Louis Park:25
Granny's Sunny-G 10mg THC 4pk 12oz can,Beverages,"Capitol Beverage Sales, L.P.",131,10.9,12.0,11.0,17.99,14.96,39,,49,131,Chanhassen:1;Vadnais Heights:4;Andover:4;Cottage Grove:5;Minnetonka:5;Plymouth:5;Woodbury:5;Stillwater:6;Roseville:9;Minneapolis:10;Rosemount:10;St. Louis Park:10;Osseo:14;Ramsey:17;Blaine:26
Foundry Nation Two Scoops Root Beer 10mg THC 12oz can,Beverages,Single Can,0,10.8,0.0,2.37,5.99,4.96,60,,47,136,
You Betcha Hibiscus Mint Tea 5mg THC 4pk 12oz can,Beverages,"North Star Hemp, LLC",146,10.8,13.5,8.33,14.99,12.96,44,Currently Anytime (Blue)  – Changing to Nighttime,47,135,Rosemount:2;Bloomington:4;Cottage Grove:4;Osseo:4;Woodbury:5;Ramsey:8;Vadnais Heights:8;Minnetonka:9;Plymouth:9;Andover:10;Blaine:10;Minneapolis:12;Roseville:12;Stillwater:22;St. Louis Park:27
Collective Project Variety Pack 10mg 6pk 12oz can,Beverages,"Capitol Beverage Sales, L.P.",129,10.8,11.9,15.2,26.99,22.96,44,,48,131,Rosemount:2;Cottage Grove:3;Minnetonka:3;Ramsey:4;Roseville:4;Woodbury:5;Minneapolis:8;Plymouth:8;St. Louis Park:11;Blaine:13;Bloomington:15;Andover:16;Vadnais Heights:16;Stillwater:21
Looner Cola 10mg THC 4pk 12oz can,Beverages,Global Reserve LLC,86,10.8,8.0,11.2,22.49,14.96,50,,49,127,Bloomington:1;Osseo:1;Rosemount:1;Minneapolis:1;Cottage Grove:2;Andover:2;Roseville:3;Woodbury:4;Ramsey:6;Plymouth:7;Vadnais Heights:7;Stillwater:8;Chanhassen:9;Minnetonka:9;St. Louis Park:10;Blaine:10
You Betcha Daytime 5mg THC 4pk 12oz can,Beverages,"North Star Hemp, LLC",34,10.7,3.2,8.33,14.99,12.96,44,,41,159,Woodbury:1;Roseville:1;Ramsey:2;Plymouth:2;Blaine:2;Rosemount:5;Vadnais Heights:6;Minneapolis:8;Osseo:8
TBD Green Tea Lemonade 4mg THC 12oz can,Beverages,Get Chai,306,10.6,28.8,3.2,7.99,6.96,60,,41,157,Stillwater:7;Rosemount:12;Ramsey:13;Minneapolis:14;Plymouth:15;St. Louis Park:18;Minnetonka:22;Andover:25;Osseo:25;Vadnais Heights:27;Blaine:31;Woodbury:31;Roseville:33;Chanhassen:33
Daizy's Blueberry Lemonade 10mg THC 4pk 12oz can,Beverages,Phillips Wine & Spirits - St. Paul,95,10.5,9.0,9.06,14.99,12.96,40,,50,113,St. Louis Park:2;Ramsey:2;Minnetonka:3;Chanhassen:4;Osseo:4;Stillwater:4;Rosemount:4;Andover:5;Bloomington:5;Woodbury:6;Blaine:8;Cottage Grove:8;Vadnais Heights:8;Minneapolis:9;Plymouth:9;Roseville:14
North Canna High Tonics Strawberry Melon 10mg THC,Beverages,NOR North Brands LLC,32,10.5,3.0,9.67,16.99,14.96,43,,39,162,Ramsey:1;Woodbury:1;Roseville:1;Minnetonka:6;Bloomington:10;Chanhassen:15
Gigli Iced Tea Lemonade 10mg THC 4pk 12oz can,Beverages,Gigli MN LLC,233,10.5,22.3,9.75,18.99,14.96,49,,48,120,Osseo:5;Stillwater:6;Rosemount:10;Ramsey:12;Chanhassen:13;St. Louis Park:13;Minnetonka:14;Plymouth:16;Andover:17;Vadnais Heights:20;Woodbury:21;Roseville:21;Blaine:23;Minneapolis:42
Granny's Fruit Tonic 10mg THC Variety Pack 12pk 12oz can,Beverages,"Capitol Beverage Sales, L.P.",100,10.5,9.6,31.0,51.99,42.96,40,,49,116,Woodbury:1;Minnetonka:1;Chanhassen:2;St. Louis Park:2;Osseo:3;Andover:3;Roseville:4;Cottage Grove:5;Ramsey:7;Plymouth:8;Vadnais Heights:8;Stillwater:10;Bloomington:11;Blaine:12;Rosemount:23
OFFFIELD High Performance Sports Drink Original Lime 3mg THC 12oz can,Beverages,Get Chai,678,10.4,65.4,2.83,5.99,4.46,53,,56,81,Cottage Grove:47;Stillwater:8;Ramsey:20;St. Louis Park:25;Osseo:26;Rosemount:35;Plymouth:36;Blaine:40;Minneapolis:43;Vadnais Heights:44;Bloomington:46;Roseville:48;Andover:49;Woodbury:50;Chanhassen:161
Climbing Kites Peach Prickly Pear 10mg THC 4pk 12oz can,Beverages,Dahlheimer Beverage Monticello,132,10.4,12.7,10.67,18.99,15.96,44,Case 1,41,150,Ramsey:4;Osseo:5;Woodbury:5;Stillwater:6;Andover:7;Chanhassen:7;Minneapolis:7;Vadnais Heights:7;Plymouth:8;Minnetonka:9;Blaine:10;Rosemount:10;St. Louis Park:10;Bloomington:11;Roseville:12;Cottage Grove:14
Looner Classic Lemonade 10mg THC 4pk 12oz can,Beverages,Global Reserve LLC,83,10.4,8.0,11.2,22.49,14.96,50,,49,114,Osseo:2;Chanhassen:2;Minnetonka:3;Vadnais Heights:3;Rosemount:3;Ramsey:5;Woodbury:5;St. Louis Park:5;Roseville:6;Stillwater:6;Andover:6;Minneapolis:6;Cottage Grove:7;Plymouth:10;Blaine:10
Granny's Blueberry Pomegranate 10mg THC 4pk 12oz can,Beverages,"Capitol Beverage Sales, L.P.",110,10.3,10.7,11.0,17.99,14.96,39,,47,120,Osseo:1;Roseville:3;Cottage Grove:3;Ramsey:4;Rosemount:4;Andover:5;Chanhassen:6;Minneapolis:6;Minnetonka:6;Stillwater:9;St. Louis Park:9;Plymouth:10;Vadnais Heights:17;Blaine:27
Clrty Pink Lemonade 10mg THC 4pk 12oz can,Beverages,"Capitol Beverage Sales, L.P.",126,10.3,12.2,9.82,20.99,17.96,53,,46,125,Plymouth:2;Ramsey:3;Roseville:3;Chanhassen:4;Minnetonka:7;Vadnais Heights:7;Minneapolis:8;Cottage Grove:10;Osseo:16;Andover:18;Blaine:49
Bent Paddle Puff Party Pack 10mg THC 12pk 12oz can,Beverages,Bent Paddle Brewing Co,48,10.3,4.7,22.5,42.99,35.96,48,,44,133,Minneapolis:1;Minnetonka:1;Rosemount:1;Woodbury:1;St. Louis Park:2;Chanhassen:2;Vadnais Heights:2;Plymouth:2;Ramsey:3;Cottage Grove:4;Blaine:10;Bloomington:19
Bootlegger Mojito Mocktail 10mg THC 4pk 12oz can,Beverages,Global Reserve LLC,98,10.3,9.5,11.2,19.99,16.96,44,,47,120,Cottage Grove:2;Minneapolis:3;Osseo:3;Minnetonka:4;Andover:4;Roseville:4;Bloomington:5;Ramsey:5;Vadnais Heights:5;Blaine:6;Rosemount:7;Plymouth:9;Woodbury:9;Chanhassen:10;St. Louis Park:11;Stillwater:11
Minny Grown CBG Pink Lemonade 10 Pack,Edibles,Bellboy Corporation,121,10.2,11.8,8.0,17.49,14.96,54,$200 order qty per store,44,131,Vadnais Heights:1;Woodbury:2;Minnetonka:5;Andover:8;Osseo:8;Chanhassen:8;Cottage Grove:9;Plymouth:9;Rosemount:9;Minneapolis:9;Ramsey:10;Blaine:11;Roseville:15;St. Louis Park:17
Bent Paddle Puff Dragonfruit Pine 10mg THC 12pk 12oz can,Beverages,Bent Paddle Brewing Co,174,10.2,17.0,22.5,42.99,35.96,48,,42,140,Minnetonka:1;Blaine:1;Roseville:1;Chanhassen:2;Rosemount:2;Minneapolis:3;St. Louis Park:9;Plymouth:11;Stillwater:11;Ramsey:11;Vadnais Heights:14;Andover:16;Woodbury:17;Cottage Grove:17;Osseo:58
Tetra Rasp-Ginger 10mg THC 4pk 12oz can,Beverages,Bauhaus Brew Labs,163,10.2,16.0,13.33,23.99,19.96,44,,48,111,Plymouth:5;Osseo:5;Minneapolis:7;Rosemount:7;Vadnais Heights:8;Roseville:8;Andover:11;Ramsey:11;Stillwater:12;Minnetonka:13;Woodbury:13;Chanhassen:15;St. Louis Park:20;Blaine:28
Looner Half and Half 10mg THC 12oz can,Beverages,Single Can,0,10.1,0.0,2.8,5.99,4.96,53,,46,119,
Minny Grown CBN Rainbow Sherbert 10 Pack,Edibles,Bellboy Corporation,107,10.1,10.6,8.0,17.49,14.96,54,$200 order qty per store,41,140,Vadnais Heights:4;Rosemount:4;Osseo:5;Cottage Grove:6;Andover:6;Ramsey:9;Chanhassen:9;Blaine:10;Woodbury:11;St. Louis Park:13;Minnetonka:15;Plymouth:15
Drops Cherry Dreamy 5mg THC 10 Pack,Edibles,Global Reserve LLC,92,10.0,9.2,6.0,14.99,12.96,60,Case 1,44,122,Osseo:1;Plymouth:3;Blaine:4;Roseville:4;Ramsey:5;Vadnais Heights:6;Bloomington:7;Rosemount:7;Chanhassen:8;Stillwater:10;St. Louis Park:10;Andover:11;Woodbury:16
Wild State Birdie Honey Lemonade 10mg THC 4pk 12oz can,Beverages,Wild State Cider,112,10.0,11.2,10.99,18.99,15.96,42,Pallet Orders,47,111,Minnetonka:2;Chanhassen:2;Andover:5;Plymouth:6;Minneapolis:6;Osseo:6;Ramsey:6;Stillwater:8;Vadnais Heights:8;St. Louis Park:8;Blaine:8;Woodbury:9;Bloomington:11;Roseville:13;Rosemount:14
Modist Melt Ginger Lemon Lime THC 10mg 4pk 12oz can,Beverages,Modist Brewing Company,16,9.8,1.6,9.17,15.99,13.96,43,Direct Ship to Blaine 50cs mix,40,136,Chanhassen:1;Minneapolis:1;Ramsey:2;Rosemount:2;Roseville:2;Andover:4;Minnetonka:4
Insight Flavor Pixels Orange Creamsicle 10mg THC 12pk 12oz can,Beverages,Insight Brewing Company (D),47,9.8,4.8,25.45,48.49,36.96,48,Quarterly buy,43,121,Vadnais Heights:1;Bloomington:1;Minneapolis:2;Minnetonka:2;Plymouth:2;Rosemount:2;Stillwater:3;St. Louis Park:3;Andover:4;Woodbury:5;Chanhassen:6;Roseville:8;Blaine:8
Granny's S'mores Pretzels 50mg THC 50pk,Edibles,"Capitol Beverage Sales, L.P.",129,9.8,13.1,10.0,15.99,12.96,37,,41,131,Roseville:2;Osseo:3;Ramsey:4;Bloomington:5;St. Louis Park:6;Rosemount:7;Woodbury:8;Minnetonka:9;Vadnais Heights:9;Minneapolis:10;Chanhassen:11;Andover:12;Plymouth:12;Blaine:15;Cottage Grove:16
North Canna High Tonics Prickly Pear Lime 10mg THC,Beverages,NOR North Brands LLC,28,9.8,2.9,9.67,16.99,14.96,43,,39,139,Roseville:1;Cottage Grove:2;St. Louis Park:2;Vadnais Heights:2;Chanhassen:3;Ramsey:4;Minnetonka:4;Bloomington:10
Daizy's Root Beer 10mg THC 4pk 12oz can,Beverages,Phillips Wine & Spirits - St. Paul,132,9.8,13.5,6.39,14.99,12.96,57,,47,102,Stillwater:3;Chanhassen:4;St. Louis Park:4;Bloomington:4;Vadnais Heights:4;Andover:5;Rosemount:8;Roseville:8;Ramsey:10;Cottage Grove:10;Minneapolis:11;Plymouth:13;Woodbury:17;Blaine:31
IYKYK Strawberry Lemonade 10mg 4pk 12oz can,Beverages,"IYKYK Beverages, LLC",98,9.7,10.1,9.0,15.99,13.96,44,Pallet Buy,43,119,Stillwater:1;Chanhassen:2;Vadnais Heights:2;St. Louis Park:2;Rosemount:3;Roseville:3;Ramsey:4;Osseo:6;Woodbury:6;Minnetonka:7;Plymouth:8;Andover:9;Blaine:11;Minneapolis:11;Cottage Grove:18
Wynk Raspberry Lemonade 10mg THC 4pk 12oz can,Beverages,Johnson Brothers - St. Paul,293,9.6,30.6,9.0,17.49,13.96,49,,43,114,Cottage Grove:3;Minnetonka:7;St. Louis Park:8;Blaine:8;Woodbury:9;Chanhassen:13;Minneapolis:16;Osseo:17;Roseville:19;Rosemount:23;Stillwater:23;Ramsey:28;Vadnais Heights:36;Andover:41;Plymouth:42
Stigma Club Soda 10mg THC 4pk 16oz can,Beverages,,163,9.6,17.0,9.15,16.99,14.96,46,"10 Free on 104, 3 from Stigma, 7 from Artisan",42,120,Cottage Grove:16;Roseville:4;Rosemount:6;Stillwater:6;Minnetonka:7;Osseo:7;Vadnais Heights:8;Ramsey:9;Minneapolis:10;Chanhassen:10;Plymouth:10;Woodbury:10;Andover:11;St. Louis Park:11;Blaine:38
Brez Double 5mg THC 4pk 12oz can,Beverages,Bellboy Corporation,168,9.6,17.7,11.33,17.99,15.96,37,,38,136,Vadnais Heights:1;Plymouth:2;St. Louis Park:2;Cottage Grove:5;Ramsey:5;Osseo:6;Rosemount:6;Minnetonka:9;Blaine:13;Bloomington:17;Woodbury:21;Chanhassen:21;Stillwater:28;Andover:29
North Canna High Tonics Blood Orange Mango 10mg THC,Beverages,NOR North Brands LLC,12,9.6,1.3,9.67,16.99,14.96,43,,37,141,Minneapolis:1;Cottage Grove:1;St. Louis Park:1;Minnetonka:3;Bloomington:8
Mary Jones Berry Lemonade 10mg THC 4pk 12oz can,Beverages,College City Beverage,138,9.5,14.6,9.73,20.99,17.96,54,Extra on 12pk to make up for 4pk,43,111,St. Louis Park:4;Minneapolis:5;Chanhassen:6;Stillwater:7;Rosemount:7;Minnetonka:9;Vadnais Heights:10;Roseville:11;Osseo:12;Plymouth:14;Ramsey:16;Andover:17;Blaine:20
Gigli Mango Seltzer 10mg THC 4pk 12oz can,Beverages,Gigli MN LLC,292,9.5,30.7,9.75,18.99,14.96,49,,40,126,Osseo:11;Minnetonka:12;Stillwater:16;Ramsey:17;Woodbury:20;Rosemount:21;Andover:21;Chanhassen:22;Vadnais Heights:22;Plymouth:22;Minneapolis:23;Roseville:24;St. Louis Park:24;Blaine:37
Daizy's Strawberry Lemonade 10mg THC 4pk 12oz can,Beverages,Phillips Wine & Spirits - St. Paul,114,9.5,12.0,10.5,14.99,12.96,30,,40,125,Minnetonka:2;Stillwater:2;Andover:2;Osseo:3;Bloomington:3;Cottage Grove:3;Chanhassen:3;Roseville:4;Ramsey:5;Rosemount:6;Plymouth:6;Vadnais Heights:9;Blaine:10;Minneapolis:15;St. Louis Park:16;Woodbury:25
Granny's Watermelon 10mg THC 4pk 12oz can,Beverages,"Capitol Beverage Sales, L.P.",84,9.4,9.0,11.0,17.99,14.96,39,,43,108,Minnetonka:1;Osseo:1;Chanhassen:2;Stillwater:2;Rosemount:3;Vadnais Heights:4;Minneapolis:6;Plymouth:6;St. Louis Park:6;Roseville:6;Woodbury:6;Andover:7;Ramsey:7;Cottage Grove:7;Bloomington:8;Blaine:12
"oHHo 10mg Blood Orange and Pomegranate 4pk 12oz can
",Beverages,Get Chai,118,9.4,12.6,10.0,18.99,15.96,47,Pallet Buy 104 Case,46,94,Chanhassen:1;Rosemount:1;Ramsey:5;Minneapolis:5;Osseo:6;Plymouth:6;Minnetonka:7;Stillwater:7;St. Louis Park:8;Vadnais Heights:8;Woodbury:10;Roseville:12;Andover:12;Cottage Grove:14;Blaine:16
Nothing But Hemp Agent Orange 10mg 5 Pack,Edibles,Logan Fleischman,287,9.3,30.9,3.5,17.49,14.96,80,,37,132,Minnetonka:1;Plymouth:6;St. Louis Park:9;Blaine:12;Rosemount:16;Minneapolis:17;Chanhassen:18;Vadnais Heights:19;Bloomington:23;Osseo:24;Ramsey:24;Roseville:32;Woodbury:40;Andover:46
Modist Melt Blood Orange Raspberry Vanilla 10mg THC 4pk 12oz can,Beverages,Modist Brewing Company,56,9.2,6.1,9.17,15.99,13.96,43,Direct Ship to Blaine 50cs mix,38,124,Osseo:1;Roseville:1;Chanhassen:2;Stillwater:2;Blaine:2;Cottage Grove:4;Minneapolis:4;Minnetonka:4;Woodbury:4;Rosemount:4;Plymouth:4;Ramsey:6;St. Louis Park:6;Vadnais Heights:6;Andover:6
Tempter's Citrus 10mg THC 12oz can,Beverages,,0,9.2,0.0,10.67,5.99,4.96,-78,,39,119,
BLNCD Adaptogen Elixir Zen Blend 5mg THC 4pk 12oz can,Beverages,Bellboy Corporation,125,9.1,13.7,11.77,18.99,15.96,38,,39,117,Blaine:1;Minneapolis:1;Stillwater:1;Cottage Grove:2;Rosemount:2;Chanhassen:2;Ramsey:3;Osseo:5;Woodbury:7;St. Louis Park:7;Roseville:8;Vadnais Heights:10;Andover:11;Plymouth:12;Bloomington:23;Minnetonka:30
Sweet Leaves Peach 5mg THC 10 Pack,Edibles,"Sweet Leaves, LLC",256,9.1,28.3,5.2,11.49,9.96,55,Direct Ship to Blaine,32,147,Cottage Grove:5;Rosemount:7;Bloomington:10;Chanhassen:11;Plymouth:11;Minnetonka:13;Vadnais Heights:13;Roseville:14;Woodbury:14;Ramsey:15;Minneapolis:20;St. Louis Park:23;Blaine:28;Andover:35;Osseo:37
Nothing But Hemp Strawberry Cough 10mg THC 5 Pack,Edibles,Logan Fleischman,335,9.1,36.8,3.5,23.99,19.96,85,,45,90,St. Louis Park:1;Blaine:10;Minnetonka:18;Vadnais Heights:18;Rosemount:19;Osseo:20;Minneapolis:22;Ramsey:23;Bloomington:23;Chanhassen:24;Roseville:30;Andover:39;Woodbury:44;Plymouth:44
