Item,Category,Supplier,Chain OH,Wk Velocity,WOS,Cost,Retail,Club Price,Margin %,Deal,30D Units,90D Units,By Store OH
Jameson Irish Whiskey 375ml,Whisky/Whiskey,Southern Glazer's Wine & Spirits of MN,191,13.3,14.3,11.42,23.99,19.96,52,,57,172,Woodbury:3;Andover:5;Roseville:6;Vadnais Heights:7;Rosemount:7;St. Louis Park:8;Cottage Grove:12;Plymouth:13;Ramsey:14;Blaine:15;Osseo:16;Bloomington:19;Minnetonka:20;Chanhassen:20;Stillwater:26
Bailey's Irish Cream Liter,Cordials,Phillips Wine & Spirits - St. Paul,131,13.3,9.8,23.95,39.99,32.96,40,Buy 10cs get 1cs of Seagram's 7 1.75L Monthly Accum,57,172,Woodbury:2;Chanhassen:2;St. Louis Park:3;Osseo:5;Stillwater:6;Plymouth:7;Roseville:7;Vadnais Heights:8;Rosemount:9;Cottage Grove:9;Minnetonka:10;Blaine:10;Minneapolis:11;Ramsey:12;Andover:12;Bloomington:18
Crown Royal Canadian Liter,Whisky/Whiskey,Phillips Wine & Spirits - St. Paul,141,13.2,10.7,27.58,42.99,36.96,36,"3cs m/m crown Apple  liter across chain, same week",58,163,Minneapolis:1;Chanhassen:3;Woodbury:4;Osseo:5;Rosemount:7;St. Louis Park:9;Andover:9;Ramsey:9;Cottage Grove:9;Bloomington:10;Vadnais Heights:10;Roseville:11;Plymouth:12;Minnetonka:18;Blaine:24
Kahlua Liter,Cordials,Southern Glazer's Wine & Spirits of MN,98,13.2,7.4,26.08,33.99,27.96,23,,55,178,Cottage Grove:1;Osseo:3;Plymouth:4;Vadnais Heights:4;Rosemount:5;Stillwater:5;Andover:5;Chanhassen:6;Ramsey:6;Roseville:6;Minnetonka:7;St. Louis Park:8;Minneapolis:9;Woodbury:12;Bloomington:17
Buddy's American Vodka Liter,Vodka,Bellboy Corporation,266,13.1,20.2,7.17,12.49,10.96,43,Buyer's Select,61,148,Rosemount:6;Vadnais Heights:8;Ramsey:8;Minnetonka:9;Stillwater:12;Osseo:13;Cottage Grove:15;St. Louis Park:16;Bloomington:18;Roseville:19;Plymouth:20;Andover:20;Minneapolis:22;Blaine:25;Chanhassen:26;Woodbury:29
Fireball Blazin' Apple 750ml,Whisky/Whiskey,"Breakthru Beverage Minnesota Wine & Spirits, LLC",343,13.1,26.3,9.1,15.99,11.96,43,25cs purchase equity sizes in a month,53,181,Cottage Grove:2;Stillwater:2;Minnetonka:3;Plymouth:4;Rosemount:5;St. Louis Park:7;Osseo:8;Woodbury:9;Vadnais Heights:10;Chanhassen:11;Ramsey:11;Roseville:12;Blaine:19;Andover:21;Bloomington:45;Minneapolis:174
Patron Silver Tequila 375ml,Agave,Bellboy Corporation,73,13.1,5.6,15.5,30.49,25.96,49,,58,159,Minnetonka:1;Cottage Grove:3;Roseville:3;Bloomington:5;Andover:5;St. Louis Park:6;Osseo:7;Ramsey:8;Blaine:8;Woodbury:12;Minneapolis:15
Fireball Dragnum 1.75L,Canadian Whisky,"Breakthru Beverage Minnesota Wine & Spirits, LLC",408,13.0,31.3,11.33,19.99,16.96,43,,69,108,Rosemount:1;Chanhassen:11;Woodbury:22;Cottage Grove:24;Bloomington:26;Stillwater:28;Plymouth:34;Andover:34;St. Louis Park:41;Blaine:53;Minneapolis:134
2 Gingers Liter,Whisky/Whiskey,Phillips Wine & Spirits - St. Paul,131,12.9,10.2,15.1,27.99,24.96,46,1 free case liters on 11 cases of liters,60,144,Vadnais Heights:1;Cottage Grove:2;Chanhassen:3;Blaine:5;Andover:6;Bloomington:7;Ramsey:7;Rosemount:8;Woodbury:9;Osseo:9;Minnetonka:10;Plymouth:10;St. Louis Park:10;Minneapolis:12;Stillwater:12;Roseville:20
On the Rocks Old Fashioned 100ml,Pre-Mix,Southern Glazer's Wine & Spirits of MN,195,12.8,15.2,3.67,5.49,4.96,33,,64,124,Cottage Grove:1;Blaine:1;Ramsey:3;St. Louis Park:4;Plymouth:9;Chanhassen:10;Bloomington:12;Minnetonka:16;Rosemount:18;Roseville:27;Woodbury:30;Andover:31;Minneapolis:33
Campari Aperitivo 750ml,Cordials,Johnson Brothers - St. Paul,86,12.7,6.8,25.3,35.49,29.96,29,Case 1,52,173,St. Louis Park:2;Chanhassen:3;Osseo:3;Vadnais Heights:3;Bloomington:4;Stillwater:4;Minnetonka:5;Plymouth:10;Roseville:10;Cottage Grove:11;Blaine:11;Woodbury:20
Disaronno Amaretto 750ml,Cordials,Bellboy Corporation,86,12.7,6.8,21.1,38.99,31.96,46,3 case deal on one invoice,52,174,Ramsey:1;Chanhassen:2;Plymouth:2;Vadnais Heights:2;Roseville:3;Cottage Grove:5;Stillwater:6;Woodbury:6;Bloomington:7;Blaine:8;Andover:10;Rosemount:11;St. Louis Park:11;Minnetonka:12
Smirnoff Strawberry & Rose Zero Sugar 750ml,Vodka,Johnson Brothers - St. Paul,105,12.7,8.3,8.09,14.99,12.96,46,Case 1 Must hit 24 cs within month,62,130,Ramsey:1;Minnetonka:3;Plymouth:4;Minneapolis:5;Roseville:7;Blaine:7;Cottage Grove:9;St. Louis Park:9;Woodbury:9;Bloomington:10;Rosemount:11;Vadnais Heights:12;Andover:18
On the Rocks Old Fashioned 750ml,Pre-Mix,Southern Glazer's Wine & Spirits of MN,72,12.6,5.7,15.2,22.99,19.96,34,,54,161,Cottage Grove:1;Andover:1;Plymouth:1;Stillwater:2;Bloomington:3;Rosemount:3;Blaine:3;Ramsey:4;St. Louis Park:4;Chanhassen:6;Minnetonka:6;Osseo:6;Roseville:6;Vadnais Heights:10;Woodbury:18
E&J Brandy 375ml,Brandy,Johnson Brothers - St. Paul,140,12.6,11.1,4.71,8.99,7.96,48,,54,163,Osseo:2;Rosemount:3;St. Louis Park:4;Blaine:4;Roseville:4;Vadnais Heights:7;Cottage Grove:8;Ramsey:8;Minnetonka:11;Chanhassen:16;Plymouth:16;Minneapolis:16;Bloomington:17;Woodbury:24
Bulleit 95 Rye Whiskey 750ml,Whisky/Whiskey,Bellboy Corporation,120,12.5,9.6,19.25,28.99,24.96,34,8 cases  - m/m bourbon across chain - same week,51,171,Cottage Grove:2;Woodbury:2;Chanhassen:3;Minnetonka:5;Minneapolis:6;Ramsey:7;St. Louis Park:7;Andover:8;Vadnais Heights:8;Osseo:9;Bloomington:10;Rosemount:11;Stillwater:12;Roseville:12;Blaine:18
Buzzballz Cranberry 187ml,Pre-mixed,Phillips Wine & Spirits - St. Paul,23,12.4,1.8,1.8,4.99,3.96,64,1 Case 48 pack Chiller free on 25 Chiller 187,32,256,Blaine:1;Bloomington:22
Malibu Pink Rum 750ml,Rum,Southern Glazer's Wine & Spirits of MN,93,12.4,7.5,12.06,18.99,16.96,36,,44,202,Roseville:2;Woodbury:2;St. Louis Park:5;Chanhassen:7;Minnetonka:7;Ramsey:7;Plymouth:8;Andover:9;Vadnais Heights:13;Blaine:16;Minneapolis:17
New Amsterdam Raspberry 1.75L,Vodka,Johnson Brothers - St. Paul,59,12.4,4.8,14.47,24.99,20.96,42,1 free on 20 NAV 1.75 May/July.  Deep $90 invoice All months,52,163,Minnetonka:2;Cottage Grove:3;Woodbury:3;St. Louis Park:4;Andover:6;Blaine:6;Rosemount:6;Roseville:6;Bloomington:10;Minneapolis:13
Martini & Rossi Dry Vermouth 375ml,Vermouth,Southern Glazer's Wine & Spirits of MN,192,12.3,15.6,4.92,7.99,6.96,38,,55,147,Rosemount:3;Blaine:4;Plymouth:4;Osseo:6;Minneapolis:6;Ramsey:8;Cottage Grove:9;Woodbury:9;Chanhassen:11;Roseville:15;Minnetonka:16;Stillwater:16;Vadnais Heights:17;Bloomington:20;St. Louis Park:21;Andover:27
Buzzballz Chili Watermelon 187ml,Pre-Mix,Phillips Wine & Spirits - St. Paul,32,12.3,2.6,2.14,4.99,3.96,57,,32,252,Bloomington:32
Svedka Mango Pineapple Vodka 1.75L,Vodka,Southern Glazer's Wine & Spirits of MN,45,12.3,3.6,14.76,17.99,15.96,18,"Buy Deep Every Month, EO Months Listed",53,158,St. Louis Park:1;Woodbury:2;Plymouth:2;Minneapolis:2;Osseo:3;Minnetonka:3;Rosemount:3;Chanhassen:3;Blaine:4;Vadnais Heights:4;Cottage Grove:8;Bloomington:10
Captain Morgan Spiced Rum 200ml,Rum,Bellboy Corporation,407,12.2,33.3,4.42,8.99,7.96,51,Case 1,55,145,Vadnais Heights:11;Osseo:12;Roseville:17;Minneapolis:17;Woodbury:19;Andover:24;Chanhassen:25;St. Louis Park:32;Blaine:46;Bloomington:46;Plymouth:47;Minnetonka:48;Stillwater:63
Ketel One Vodka Liter,Vodka,Phillips Wine & Spirits - St. Paul,135,12.2,11.1,22.17,31.99,27.96,31,5 cs across the chain same wee,52,158,St. Louis Park:3;Stillwater:4;Blaine:5;Minnetonka:6;Osseo:6;Roseville:6;Woodbury:7;Cottage Grove:7;Minneapolis:8;Bloomington:10;Plymouth:11;Rosemount:11;Andover:11;Vadnais Heights:13;Ramsey:13;Chanhassen:14
Smirnoff Cherry Vodka Liter,Vodka,Johnson Brothers - St. Paul,66,12.1,5.4,10.17,17.99,15.96,43,Case 1 Must hit 8 cs within month,52,156,Vadnais Heights:1;St. Louis Park:4;Stillwater:6;Chanhassen:8;Minnetonka:8;Cottage Grove:8;Andover:10;Blaine:10;Bloomington:11
Dashfire Old Fashioned 100ml,Pre-Mix,"Vinocopia, Inc",110,12.1,9.1,3.56,6.49,5.96,45,Net Down Pricing,40,210,Minnetonka:1;Vadnais Heights:2;Osseo:2;Woodbury:3;Minneapolis:5;Blaine:6;Chanhassen:9;Plymouth:9;Stillwater:11;Ramsey:12;Rosemount:13;Andover:18;Cottage Grove:19
Elijah Craig BBN Small Batch 94 1.75L,Whisky/Whiskey,Southern Glazer's Wine & Spirits of MN,35,12.0,2.9,35.01,51.99,39.96,33,,54,144,Plymouth:1;Stillwater:1;St. Louis Park:2;Woodbury:2;Chanhassen:3;Minnetonka:3;Andover:3;Rosemount:4;Roseville:5;Bloomington:11
Casamigos Reposado 750ml,Agave,Johnson Brothers - St. Paul,51,12.0,4.2,36.5,52.99,39.96,31,Case 1,46,179,Vadnais Heights:1;Ramsey:2;Plymouth:2;Cottage Grove:2;Minnetonka:2;Woodbury:2;Chanhassen:3;Roseville:3;Andover:3;Minneapolis:3;Bloomington:4;Osseo:4;Rosemount:4;Blaine:4;St. Louis Park:5;Stillwater:7
Svedka Blue Raspberry Vodka 1.75L,Vodka,Southern Glazer's Wine & Spirits of MN,31,11.9,2.6,14.76,17.99,15.96,18,"Buy Deep Every Month, EO Months Listed",48,166,Plymouth:1;Minneapolis:1;Minnetonka:2;Rosemount:2;Stillwater:3;St. Louis Park:3;Blaine:4;Vadnais Heights:4;Bloomington:11
Bacardi Spiced Rum 50ml,Rum,Southern Glazer's Wine & Spirits of MN,376,11.9,31.5,0.84,1.49,1.24,44,,41,199,Roseville:3;Bloomington:68;Plymouth:80;Chanhassen:103;Stillwater:122
Crown Royal Vanilla 750ml,Whisky/Whiskey,Phillips Wine & Spirits - St. Paul,118,11.9,9.9,19.75,29.99,24.96,34,"8cs m/m (Reg, Apple, Peach,Vanilla)across chain-same week",55,136,Minnetonka:2;Vadnais Heights:4;Woodbury:5;Bloomington:6;Osseo:6;Plymouth:6;Roseville:7;St. Louis Park:7;Blaine:10;Stillwater:11;Andover:12;Minneapolis:19;Chanhassen:23
Bulleit Bourbon Liter,Whisky/Whiskey,Phillips Wine & Spirits - St. Paul,92,11.9,7.7,23.43,37.99,32.96,38,Case 1 Must hit 3 cs within month,47,172,Minnetonka:1;Blaine:2;Woodbury:2;Ramsey:4;Osseo:9;Vadnais Heights:9;Rosemount:10;Roseville:13;Bloomington:22;Stillwater:24
Bailey's Irish Cream 1.75L,Cordials,Phillips Wine & Spirits - St. Paul,69,11.9,5.8,35.18,52.99,42.96,34,Case 1,51,152,Plymouth:2;St. Louis Park:2;Rosemount:3;Osseo:3;Blaine:3;Chanhassen:5;Ramsey:5;Cottage Grove:5;Minnetonka:6;Stillwater:6;Woodbury:6;Andover:6;Vadnais Heights:7;Bloomington:10
Sauza Hornitos Plata Tequila 1.75L,Agave,Southern Glazer's Wine & Spirits of MN,49,11.8,4.2,29.2,37.99,32.96,23,,48,163,Blaine:2;Cottage Grove:2;Woodbury:2;Osseo:3;Vadnais Heights:3;Roseville:4;St. Louis Park:6;Rosemount:6;Bloomington:7;Chanhassen:7;Minnetonka:7
Post Meridiem Espresso Martini 100ml RTD,,"Vinocopia, Inc",199,11.8,16.9,2.56,4.99,3.96,49,Net Down Plus M&M 1 on 5,42,189,Vadnais Heights:1;Blaine:3;St. Louis Park:4;Ramsey:5;Stillwater:5;Rosemount:7;Minneapolis:9;Woodbury:10;Chanhassen:12;Osseo:12;Plymouth:12;Roseville:12;Cottage Grove:19;Andover:24;Minnetonka:24;Bloomington:40
Tanqueray Gin 50ml,Gin,Johnson Brothers - St. Paul,522,11.7,44.7,0.99,2.99,,67,Case 1,55,128,St. Louis Park:3;Andover:36;Stillwater:63;Plymouth:68;Woodbury:73;Blaine:77;Cottage Grove:202
Grand Marnier Liqueur 750ml,Cordials,Southern Glazer's Wine & Spirits of MN,91,11.7,7.8,25.0,39.99,32.96,37,,49,156,Chanhassen:2;Minnetonka:3;Ramsey:4;Plymouth:6;Bloomington:7;Cottage Grove:7;Vadnais Heights:7;St. Louis Park:7;Roseville:8;Stillwater:9;Blaine:9;Andover:10;Rosemount:12
Phillips Vodka 375ml,Vodka,Phillips Wine & Spirits - St. Paul,174,11.6,15.0,4.0,7.99,6.96,50,Case 1,52,140,Stillwater:1;Ramsey:1;Minnetonka:9;Roseville:10;Rosemount:13;Chanhassen:14;Osseo:16;Bloomington:16;St. Louis Park:17;Andover:18;Plymouth:18;Blaine:19;Woodbury:22
Bailey's Irish Cream 50ml,Cordials,Phillips Wine & Spirits - St. Paul,416,11.6,35.8,1.25,2.99,1.96,58,Case 1,52,140,Stillwater:23;Minneapolis:26;Plymouth:46;Minnetonka:60;Andover:60;Roseville:64;Osseo:68;Blaine:69
Dos Amigos Tequila Reposado 750ml,Agave,"New France Wine Co, Inc",144,11.5,12.5,23.18,40.99,31.96,43,56 Case Buy Increments across all skus,52,137,Cottage Grove:1;Rosemount:4;St. Louis Park:6;Roseville:6;Chanhassen:7;Stillwater:7;Bloomington:7;Osseo:8;Andover:8;Ramsey:9;Woodbury:11;Blaine:13;Minnetonka:14;Plymouth:14;Vadnais Heights:14;Minneapolis:15
Svedka Citron Vodka 1.75L,Vodka,Southern Glazer's Wine & Spirits of MN,63,11.5,5.5,14.76,17.99,15.96,18,"Buy Deep Every Month, EO Months Listed",48,155,Ramsey:1;Chanhassen:2;Andover:3;Minnetonka:4;Rosemount:4;St. Louis Park:4;Vadnais Heights:5;Woodbury:5;Stillwater:6;Blaine:6;Cottage Grove:6;Osseo:7;Roseville:10
Suntory Roku Gin 750ml,Gin,Southern Glazer's Wine & Spirits of MN,40,11.5,3.5,18.61,33.99,27.96,45,1 case Free M&M All  Suntory (Toki Free),50,146,Roseville:1;Blaine:1;Andover:2;Woodbury:3;Ramsey:4;Rosemount:4;St. Louis Park:4;Chanhassen:5;Plymouth:5;Vadnais Heights:5;Minnetonka:6
New Amsterdam Raspberry vodka 750ml,Vodka,Johnson Brothers - St. Paul,28,11.5,2.4,9.09,14.99,12.96,39,,50,144,Blaine:3;St. Louis Park:4;Bloomington:21
Gunner Bourbon Liter,Bourbon,Bellboy Corporation,223,11.4,19.5,11.26,19.99,14.96,44,,51,138,Minnetonka:3;Ramsey:5;Roseville:5;Woodbury:5;Blaine:6;Cottage Grove:6;Bloomington:9;Minneapolis:11;Vadnais Heights:14;Rosemount:15;Osseo:16;Andover:17;St. Louis Park:19;Stillwater:27;Chanhassen:29;Plymouth:36
On the Rocks Larios Aviation 375ml,Pre-Mix,Southern Glazer's Wine & Spirits of MN,145,11.3,12.8,8.67,13.79,11.96,37,,49,143,Vadnais Heights:2;Andover:3;Plymouth:3;Ramsey:4;Woodbury:5;Roseville:5;Rosemount:6;Cottage Grove:8;Osseo:10;Bloomington:11;Minnetonka:12;St. Louis Park:31;Blaine:45
Jameson Irish Whiskey 200ml,Whisky/Whiskey,Southern Glazer's Wine & Spirits of MN,266,11.3,23.6,6.72,14.99,12.96,55,,46,156,Osseo:3;Andover:5;Vadnais Heights:8;Rosemount:10;Roseville:11;Stillwater:13;Bloomington:13;St. Louis Park:21;Woodbury:23;Blaine:24;Plymouth:135
Aperol Spritz 4pk 200ml btl,Pre-mixed,Southern Glazer's Wine & Spirits of MN,105,11.2,9.4,9.07,15.99,13.96,43,,51,129,Cottage Grove:1;Chanhassen:5;Rosemount:5;Andover:6;Plymouth:8;Vadnais Heights:9;Bloomington:10;Minneapolis:10;Woodbury:12;Roseville:12;St. Louis Park:13;Blaine:14
Crown Royal Regal Apple 50ml,Whisky/Whiskey,Phillips Wine & Spirits - St. Paul,236,11.1,21.3,1.19,3.99,,70,1 on 15,48,140,Stillwater:20;Ramsey:27;Andover:35;Bloomington:38;Rosemount:57;Roseville:59
Crown Royal Canadian 375ml,Whisky/Whiskey,Bellboy Corporation,154,11.1,13.8,12.37,21.99,17.96,44,Case 1,49,137,Andover:1;Woodbury:1;Vadnais Heights:2;Osseo:6;Ramsey:9;Plymouth:11;St. Louis Park:14;Roseville:14;Rosemount:17;Minnetonka:18;Bloomington:19;Blaine:20;Stillwater:22
Hendrick's Gin 750ml,Gin,"Breakthru Beverage Minnesota Wine & Spirits, LLC",68,11.0,6.2,24.33,36.99,31.96,34,"Mix & match Hendrick's 750s, liters, 1.75s - across chain same week",50,130,Minnetonka:2;Osseo:2;Chanhassen:3;Woodbury:3;Vadnais Heights:5;Plymouth:5;Blaine:6;Andover:6;Bloomington:7;St. Louis Park:7;Roseville:24
Tribuno Sweet Vermouth 750ml,Vermouth,Southern Glazer's Wine & Spirits of MN,85,11.0,7.7,5.4,8.99,7.96,40,,45,151,Woodbury:1;Ramsey:5;St. Louis Park:5;Plymouth:8;Blaine:8;Vadnais Heights:10;Rosemount:11;Chanhassen:11;Minnetonka:12;Roseville:14
Crown Royal Regal Apple 375ml,Whisky/Whiskey,Bellboy Corporation,128,11.0,11.7,12.37,21.99,17.96,44,Case 1,46,145,Vadnais Heights:1;Minneapolis:1;Woodbury:2;Cottage Grove:5;Roseville:6;Minnetonka:7;Chanhassen:7;Andover:8;Rosemount:9;St. Louis Park:13;Plymouth:14;Ramsey:17;Stillwater:18;Blaine:20
E&J VSOP Brandy Liter,Brandy,Johnson Brothers - St. Paul,105,10.9,9.6,12.84,20.99,17.96,39,,50,126,Plymouth:2;Cottage Grove:5;Osseo:5;Ramsey:5;Vadnais Heights:7;Andover:8;Woodbury:8;Roseville:9;Rosemount:11;St. Louis Park:11;Blaine:11;Bloomington:23
Absolut Raspberri Vodka Liter,Vodka,Southern Glazer's Wine & Spirits of MN,132,10.8,12.2,16.52,24.99,21.96,34,,51,119,Chanhassen:3;Roseville:3;Minnetonka:4;Vadnais Heights:5;Minneapolis:7;Plymouth:7;Ramsey:8;Andover:9;Bloomington:10;Cottage Grove:10;Stillwater:11;Blaine:11;Woodbury:13;Rosemount:15;St. Louis Park:16
Seagrams Extra Dry Gin Liter,Gin,Southern Glazer's Wine & Spirits of MN,65,10.8,6.0,9.44,14.99,12.96,37,,47,137,Minnetonka:1;St. Louis Park:1;Minneapolis:1;Rosemount:2;Andover:6;Plymouth:7;Roseville:7;Vadnais Heights:9;Osseo:10;Bloomington:21
Prairie Organic Vodka 750ml,Vodka,Phillips Wine & Spirits - St. Paul,108,10.8,10.0,13.25,23.99,21.96,45,3 free vodka 1.75 free on 21cases monthly,48,131,St. Louis Park:4;Minnetonka:5;Blaine:6;Rosemount:6;Roseville:6;Bloomington:9;Andover:9;Chanhassen:10;Minneapolis:10;Stillwater:10;Woodbury:10;Plymouth:11;Ramsey:12
Tip Top Negroni 100ml,Pre-Mix,Johnson Brothers - St. Paul,331,10.8,30.6,2.76,6.49,5.96,57,,53,109,Roseville:10;St. Louis Park:10;Ramsey:17;Woodbury:22;Andover:22;Chanhassen:24;Cottage Grove:25;Rosemount:25;Minneapolis:28;Plymouth:32;Bloomington:36;Blaine:39;Vadnais Heights:41
High West Old Fashioned 750ml,Pre-Mix,Southern Glazer's Wine & Spirits of MN,53,10.7,4.9,23.47,31.99,25.96,27,,47,133,Plymouth:1;Chanhassen:2;Bloomington:3;Andover:3;Cottage Grove:3;St. Louis Park:3;Ramsey:4;Minnetonka:5;Blaine:5;Osseo:6;Vadnais Heights:6;Rosemount:6;Roseville:6
Suntory -196 Strawberry 24ozcan,Pre-Mix,Southern Glazer's Wine & Spirits of MN,63,10.7,5.9,3.81,4.99,4.46,24,,51,116,Minnetonka:3;Ramsey:5;Roseville:5;St. Louis Park:5;Vadnais Heights:5;Bloomington:6;Blaine:8;Andover:8;Osseo:9;Plymouth:9
Angel's Envy Bourbon 750ml,Whisky/Whiskey,Southern Glazer's Wine & Spirits of MN,33,10.6,3.1,34.9,46.99,39.96,26,,40,161,Chanhassen:1;Plymouth:1;Minnetonka:2;Roseville:2;Woodbury:2;Stillwater:2;Bloomington:3;Blaine:3;Vadnais Heights:4;Andover:6;Rosemount:7
E&J VSOP Brandy 375ml,Brandy,Johnson Brothers - St. Paul,170,10.6,16.0,5.38,9.99,8.96,46,,41,157,Roseville:2;Rosemount:3;Chanhassen:5;Andover:7;Plymouth:9;St. Louis Park:9;Osseo:10;Blaine:10;Vadnais Heights:11;Bloomington:15;Minnetonka:19;Woodbury:23;Cottage Grove:23;Ramsey:24
Buffalo Trace Bourbon Cream 750ml,Cordials,Bellboy Corporation,114,10.6,10.7,16.58,24.99,21.96,34,,48,125,Minnetonka:2;Ramsey:2;Stillwater:2;Woodbury:4;Roseville:5;Vadnais Heights:5;Chanhassen:8;Bloomington:9;Andover:9;St. Louis Park:9;Osseo:10;Cottage Grove:11;Plymouth:12;Rosemount:13;Blaine:13
Captain Morgan Silver Rum 1.75L,Rum,Phillips Wine & Spirits - St. Paul,81,10.5,7.7,20.29,28.99,23.96,30,M/M 175's PET/Glass/lsilver-20cs across chain same week,41,153,Minneapolis:1;Plymouth:2;Minnetonka:4;Bloomington:4;Stillwater:5;Vadnais Heights:5;Andover:5;St. Louis Park:7;Osseo:8;Blaine:8;Rosemount:10;Chanhassen:11;Cottage Grove:11
E&J Apple Brandy 750ml,Brandy,Johnson Brothers - St. Paul,60,10.5,5.7,9.84,16.99,14.96,42,Deep Net,38,167,Chanhassen:1;Ramsey:1;Woodbury:2;Andover:3;St. Louis Park:3;Cottage Grove:4;Plymouth:5;Bloomington:6;Minnetonka:6;Minneapolis:7;Vadnais Heights:10;Blaine:12
Christian Brothers Brandy Liter,Brandy,Southern Glazer's Wine & Spirits of MN,107,10.5,10.2,8.87,14.99,12.96,41,,42,149,Woodbury:2;Roseville:7;St. Louis Park:8;Blaine:8;Osseo:9;Andover:10;Bloomington:11;Chanhassen:11;Rosemount:12;Cottage Grove:12;Stillwater:17
Crown Royal Regal Apple Liter,Whisky/Whiskey,Phillips Wine & Spirits - St. Paul,306,10.5,29.2,27.58,39.99,37.96,31,"3cs m/m crown liter , across chain same week",45,134,Vadnais Heights:4;Cottage Grove:5;Stillwater:6;Osseo:6;Minneapolis:8;Chanhassen:9;Minnetonka:10;Ramsey:10;St. Louis Park:11;Plymouth:12;Roseville:12;Woodbury:12;Andover:14;Bloomington:23;Blaine:29;Rosemount:135
New Amsterdam Gin Liter,Gin,Johnson Brothers - St. Paul,61,10.4,5.9,12.09,20.99,17.96,42,,45,131,Rosemount:1;Osseo:2;Minneapolis:2;St. Louis Park:8;Andover:8;Blaine:9;Minnetonka:10;Roseville:10;Vadnais Heights:11
Gray Duck Liter,Vodka,Johnson Brothers - St. Paul,85,10.3,8.2,12.84,20.99,17.96,39,Case 1 Pricing,40,152,Minnetonka:1;Vadnais Heights:1;Minneapolis:2;Chanhassen:2;Woodbury:3;St. Louis Park:4;Plymouth:4;Bloomington:6;Blaine:6;Osseo:7;Andover:7;Roseville:9;Rosemount:33
High Noon Watermelon 4pk 12oz can,Pre-Mix,Johnson Brothers - St. Paul,60,10.3,5.9,8.43,13.79,11.96,39,Deep Net,47,118,Minnetonka:1;Bloomington:1;Cottage Grove:3;Blaine:3;Plymouth:4;Rosemount:4;St. Louis Park:4;Andover:4;Minneapolis:5;Osseo:6;Ramsey:6;Roseville:6;Stillwater:6;Vadnais Heights:7
Prairie Organic Vodka 50ml,Vodka,Phillips Wine & Spirits - St. Paul,38,10.3,3.7,0.68,1.49,1.24,54,Case 1,44,133,Stillwater:2;Minnetonka:36
Jagermeister 50ml,Cordials,Southern Glazer's Wine & Spirits of MN,273,10.3,26.5,1.63,3.99,2.96,59,,57,75,Andover:12;Blaine:17;St. Louis Park:19;Roseville:21;Bloomington:22;Minneapolis:22;Minnetonka:22;Ramsey:23;Vadnais Heights:23;Chanhassen:25;Cottage Grove:25;Woodbury:42
1800 Reposado Tequila 1.75L,Agave,Johnson Brothers - St. Paul,67,10.3,6.5,31.09,46.99,39.96,34,Buy 7cs get 1cs Silver 750's free,43,138,Chanhassen:2;Andover:2;Rosemount:2;St. Louis Park:2;Bloomington:4;Stillwater:4;Cottage Grove:4;Plymouth:4;Roseville:4;Blaine:4;Woodbury:5;Minneapolis:5;Ramsey:6;Vadnais Heights:9;Osseo:10
Casamigos Reposado Tequila Liter,Agave,Johnson Brothers - St. Paul,47,10.2,4.6,43.5,64.99,52.96,33,Case 1,43,133,Minnetonka:1;Plymouth:1;Roseville:1;Cottage Grove:2;Minneapolis:2;Woodbury:2;Ramsey:3;St. Louis Park:3;Chanhassen:4;Stillwater:4;Rosemount:5;Osseo:6;Andover:6;Blaine:7
New Amsterdam Pink Whitney 375ml,Vodka,Johnson Brothers - St. Paul,74,10.2,7.2,4.71,9.99,7.96,53,,42,140,Ramsey:1;Plymouth:1;St. Louis Park:6;Osseo:9;Vadnais Heights:9;Bloomington:10;Roseville:18;Blaine:20
Admiral Nelson's Spiced Rum 1.75L,Rum,Southern Glazer's Wine & Spirits of MN,39,10.1,3.9,12.13,18.99,15.96,36,,41,141,Bloomington:1;Chanhassen:1;Stillwater:2;Andover:4;St. Louis Park:4;Osseo:4;Blaine:5;Cottage Grove:5;Rosemount:5;Minnetonka:8
On The Rocks Variety Pack 8pk 12oz can,Pre-Mix,Southern Glazer's Wine & Spirits of MN,67,10.1,6.6,16.75,22.99,19.96,27,,44,126,Osseo:1;Woodbury:1;Minnetonka:2;Ramsey:2;Rosemount:2;Roseville:3;Plymouth:4;Bloomington:8;Andover:8;Minneapolis:8;Blaine:9;Chanhassen:9;St. Louis Park:10
Rum Chata 750ml,Cordials,Johnson Brothers - St. Paul,107,10.0,10.7,17.76,27.99,22.96,37,DEEP NET,40,142,Minnetonka:1;Ramsey:1;Plymouth:2;Vadnais Heights:2;Cottage Grove:2;Roseville:4;Chanhassen:5;St. Louis Park:8;Blaine:10;Rosemount:11;Woodbury:11;Stillwater:12;Andover:17;Bloomington:21
Banhez Mezcal 750ml,Agave,"Maverick Beverage Co., LLC - MN",83,10.0,8.3,25.58,37.99,32.96,33,1/2 on 4 one week all stores,39,146,Osseo:2;Ramsey:2;Rosemount:2;Vadnais Heights:3;Blaine:3;Chanhassen:5;Minnetonka:5;Plymouth:6;St. Louis Park:6;Andover:8;Cottage Grove:9;Bloomington:10;Minneapolis:10;Roseville:12
