upc,Department,Buyer Cost,Deal,Buy Months
89744402554,Wine,6.75,,
89744402530,Wine,6.75,,
89744402547,Wine,6.75,,
730429950029,Wine,12.75,,
730429950012,Wine,8.42,,
5600312190854,Wine,6.75,,
857680001182,Wine,7.71,,
857680001243,Wine,7.71,,
857680001090,Wine,7.71,,
859764007356,Wine,11.99,,
80438192942,Wine,6.75,,
89636460006,Wine,10.08,,
89636190002,Wine,9.33,,
89636455552,Wine,10.08,,
89636160005,Wine,9.33,,
89636240103,Wine,12.08,,
52392122938,Wine,10.75,,
52392122075,Wine,10.75,,
52392122723,Wine,8.08,,
52392122877,Wine,15.33,,
52392122945,Wine,8.08,,
52392122211,Wine,10.75,,
52392122471,Wine,10.75,,
52392122044,Wine,9.33,,
52392122372,Wine,13.33,,
52392122358,Wine,10.75,,
52392122020,Wine,12.75,,
52392122105,Wine,10.75,,
52392122761,Wine,10.75,,
52392122808,Wine,10.75,,
52392122051,Wine,10.08,,
52392122228,Wine,10.75,,
52392122303,Wine,18.42,,
52392122082,Wine,10.75,,
52392122341,Wine,18.42,,
763955017003,Wine,6.14,,
763955010004,Wine,6.14,,
763955000364,Wine,8.17,,
763955020003,Wine,6.14,,
763955019007,Wine,6.14,,
764227446385,Wine,7.42,,
763955018000,Wine,6.14,,
763955013005,Wine,6.14,,
763955000388,Wine,8.17,,
763955015009,Wine,6.14,,
763955000401,Wine,8.17,,
763955014002,Wine,6.14,,
763955000371,Wine,8.17,,
763955000081,Wine,9.42,,
763955000098,Wine,9.42,,
763955016006,Wine,6.14,,
763955000395,Wine,8.17,,
44956001155,Wine,59.92,,
44956001018,Wine,33.25,,
196383007597,Wine,2.75,,
196383009140,Wine,2.75,,
196383009102,Wine,2.75,,
196383007559,Wine,2.75,,
894509000278,Wine,6.09,,
87752006108,Wine,8.98,,2|4|7|10|12
87752006115,Wine,8.98,,2|4|7|10|12
87752016909,Wine,8.98,,2|4|7|10|12
87752008836,Wine,8.98,,2|4|7|10|12
87752008843,Wine,8.98,,2|4|7|10|12
87752011102,Wine,8.98,,2|4|7|10|12
87752006139,Wine,12.62,,2|4|7|10|12
87752006122,Wine,12.62,,2|4|7|10|12
87752008850,Wine,7.96,,2|4|7|10|12
87752002575,Wine,7.96,,2|4|7|10|12
87752002568,Wine,7.96,,2|4|7|10|12
87752002537,Wine,6.62,,2|4|7|10|12
87752008966,Wine,7.96,,2|4|7|10|12
87752002551,Wine,7.96,,2|4|7|10|12
31259021911,Wine,8.42,,
87752014875,Wine,7.71,,
87752005644,Wine,7.71,,
87752013854,Wine,7.82,,
87752034538,Wine,7.82,,
87752003435,Wine,7.71,,
87752008126,Wine,7.82,,
87752014295,Wine,5.49,,
856622001013,Wine,7.09,,
9316475001925,Wine,12.09,,
3700372800426,Wine,4.8,,
80887551017,Wine,11.38,,
80887551062,Wine,10.0,,
80887551116,Wine,11.38,,
80887551048,Wine,11.37,,
80887551086,Wine,10.0,,
80887496493,Wine,11.13,,
80887490231,Wine,12.51,,
82242018074,Wine,13.4,,
82242017633,Wine,13.4,,
82242016773,Wine,13.4,,
82242017978,Wine,2.76,,
82242016780,Wine,13.4,,
82242016797,Wine,13.4,,
82242016827,Wine,13.4,,
82242017985,Wine,2.76,,
82242018685,Wine,13.37,,
82242018692,Wine,2.75,,
82242010450,Wine,13.4,,
82242010412,Wine,2.76,,
82242011051,Wine,13.4,,
82242011013,Wine,2.76,,
82242014373,Wine,13.4,,
82242017558,Wine,13.4,,
82242017510,Wine,2.76,,
82242016575,Wine,2.76,,
82242014380,Wine,13.4,,
82242016094,Wine,13.4,,
82242017657,Wine,13.4,,
82242016063,Wine,13.4,,
82242015691,Wine,13.4,,
82242016148,Wine,2.76,,
82242016049,Wine,13.4,,
82242013741,Wine,13.4,,
82242017374,Wine,13.4,,
82242013253,Wine,13.4,,
82242013314,Wine,2.76,,
82242012362,Wine,13.4,,
82242016766,Wine,2.76,,
82242016056,Wine,13.4,,
82242010832,Wine,2.76,,
82242013956,Wine,13.4,,
82242014939,Wine,2.76,,
82242012935,Wine,13.4,,
82242014311,Wine,2.76,,
82242014953,Wine,13.4,,
728028087161,Wine,12.09,,
728028168419,Wine,12.09,,
728028490978,Wine,15.09,,
728028490992,Wine,15.09,,
728028490985,Wine,15.09,,
728028127492,Wine,10.76,,
728028127485,Wine,10.76,,
728028127478,Wine,10.76,,
728028087178,Wine,12.09,,
728028087185,Wine,12.09,,
764793208301,Wine,7.42,,
764793328306,Wine,7.42,,
876153001467,Wine,10.18,,
876153004109,Wine,5.84,,
876153002266,Wine,6.76,,
876153004093,Wine,6.76,,
876153002662,Wine,6.76,,
722358006953,Wine,9.59,,
856622001105,Wine,8.09,,
184745002007,Wine,8.42,,
184745002052,Wine,8.42,,
184745002106,Wine,8.42,,
400000024648,Wine,19.14,,
873964003888,Wine,30.74,,
400000024655,Wine,34.9,,
400000024646,Wine,33.2,,
400000024651,Wine,73.51,,
400000024653,Wine,34.79,,
400000024654,Wine,511.19,,
400000024650,Wine,44.29,,
873964002300,Wine,18.82,,
834129005116,Wine,8.89,,
400000024647,Wine,72.4,,
873964004298,Wine,8.01,,
873964004496,Wine,16.21,,
400000024656,Wine,25.69,,
873964000160,Wine,18.03,,
873964001020,Wine,12.93,,
873964000376,Wine,11.0,,
873964000887,Wine,18.73,,
873964001853,Wine,20.43,,
873964002287,Wine,7.26,,
400000024652,Wine,33.8,,
873964003635,Wine,28.43,,
400000023268,Wine,25.76,,
853015003067,Wine,20.76,,
850315003001,Wine,13.42,,
850315003018,Wine,9.92,,
400000023269,Wine,41.76,,
850315003025,Wine,9.92,,
84279974040,Wine,6.29,,
84279982151,Wine,7.67,,
74806918999,Wine,1.55,,9|10|11|12
74806186398,Wine,1.55,,9|10|11|12
74806918975,Wine,1.55,,9|10|11|12
74806186107,Wine,1.55,,9|10|11|12
74806186206,Wine,1.55,,9|10|11|12
74806189405,Wine,1.55,,9|10|11|12
74806184103,Wine,1.55,,9|10|11|12
74806188309,Wine,1.55,,9|10|11|12
74806918982,Wine,1.55,,9|10|11|12
74806184400,Wine,1.55,,9|10|11|12
74806184202,Wine,1.55,,9|10|11|12
74806186718,Wine,1.55,,9|10|11|12
873964004519,Wine,15.63,,
3434520000429,Wine,8.48,,
851929002206,Wine,8.03,,
7798090160287,Wine,8.36,,
7798090160065,Wine,8.36,,
7798090162212,Wine,8.36,,
7798090160201,Wine,6.36,,
7798090160140,Wine,6.36,,
400000000671,Wine,43.01,,
87752011881,Wine,21.52,,
31259002583,Wine,9.69,,
99988072109,Wine,16.76,,
99988071072,Wine,11.42,,
8510527,Wine,6.76,,
8516123,Wine,6.42,,
196383001915,Wine,7.85,,
8510129,Wine,6.42,,
196383001946,Wine,7.85,,
8510828,Wine,6.42,,
8510624,Wine,6.42,,
8572624,Wine,6.42,,
8510420,Wine,6.42,,
8516026,Wine,6.42,,
8567525,Wine,6.42,,
8510022,Wine,6.42,,
89541300893,Wine,0.0,,
89541200902,Wine,0.0,,
89541100912,Wine,0.0,,
3480200311019,Wine,17.81,,
3480200313013,Wine,20.02,,
87752023440,Wine,15.42,,
87752029299,Wine,15.42,,
87752023464,Wine,15.42,,
717888110225,Wine,56.85,,
717888410226,Wine,26.76,,
71788190227,Wine,36.85,,
717888510025,Wine,9.17,,
717888520024,Wine,6.97,,
717888506028,Wine,9.17,,
717888570029,Wine,6.97,,
717888500224,Wine,9.17,,
84279976204,Wine,5.76,,
84279975863,Wine,5.76,,
85200020812,Wine,16.76,,
196383006217,Wine,5.95,,4|6
188985000137,Wine,10.74,,
188985000038,Wine,7.98,,
196383009645,Wine,5.95,,4|6
188985000670,Wine,15.69,,
817625010181,Wine,7.98,,
188985000281,Wine,7.98,,
817625010143,Wine,10.74,,
188985000694,Wine,7.98,,
188985000113,Wine,7.98,,
188985000984,Wine,8.36,,
188985000120,Wine,10.74,,
81584047674,Wine,9.64,,3|6|9|12
81584013211,Wine,23.41,,3|6|9|12
81584013082,Wine,11.61,,3|6|9|12
81584131649,Wine,9.64,,3|6|9|12
81584013105,Wine,9.64,,3|6|9|12
81584131526,Wine,11.61,,3|6|9|12
81584002154,Wine,9.64,,3|6|9|12
81584131519,Wine,9.64,,3|6|9|12
81584013174,Wine,11.61,,3|6|9|12
81584130000,Wine,9.64,,3|6|9|12
81584013297,Wine,9.64,,3|6|9|12
81584130406,Wine,9.64,,3|6|9|12
81584131403,Wine,13.85,,3|6|9|12
87752001295,Wine,4.76,,
81584014805,Wine,12.95,,3|6|9|12
873964004243,Wine,7.92,,
13791030149,Wine,6.92,,
13791040247,Wine,9.59,,
813497007809,Wine,19.44,,
813497005706,Wine,19.44,,
813497007038,Wine,19.44,,
813497005010,Wine,19.44,,
813497004310,Wine,19.44,,
813497005904,Wine,19.44,,
84279972855,Wine,8.36,,
84279993997,Wine,8.36,,
84279349749,Wine,8.36,,
873964004212,Wine,7.17,,
99988071621,Wine,8.76,,
99988071140,Wine,8.76,,
99988071102,Wine,7.09,,
99988071416,Wine,7.09,,
99988071911,Wine,7.09,,
99988071393,Wine,7.09,,
99988071430,Wine,7.09,,
196383006101,Wine,5.92,,
99988071782,Wine,7.09,,
99988071577,Wine,7.09,,
99988071294,Wine,7.09,,
99988071164,Wine,7.09,,
99988071171,Wine,8.76,,
99988071300,Wine,10.09,,
99988071096,Wine,5.92,,
99988371080,Wine,7.09,,
99988071362,Wine,5.92,,
99988071898,Wine,7.09,,
99988071058,Wine,7.09,,
870731000033,Wine,18.09,,
870731000019,Wine,13.42,,
870731000057,Wine,16.09,,
870731000101,Wine,16.09,,
853763001599,Wine,20.09,,
84279978567,Wine,6.59,,
87752009840,Wine,46.09,,
684530000114,Wine,9.09,,
876153002846,Wine,9.42,,
8775201121,Wine,34.09,,
87752011225,Wine,40.09,,
87752019207,Wine,21.43,,
817036010602,Wine,6.97,,
861518002647,Wine,10.85,,
861518002623,Wine,10.85,,
850012571414,Wine,10.85,,
861518002654,Wine,10.85,,
87752008454,Wine,6.2,,2|4|7|10|12
3423290197040,Wine,4.96,,
3770005597726,Wine,13.28,,
85200027613,Wine,7.09,,
85200005772,Wine,7.09,,
85200005796,Wine,6.1,,4|6
85200005789,Wine,8.36,,4|6
85200005765,Wine,7.09,,
85200028078,Wine,7.09,,
85200005758,Wine,6.1,,4|6
87752011331,Wine,13.42,,
87116010734,Wine,2.89,,
87116010741,Wine,2.89,,
87116010758,Wine,2.89,,
87116010765,Wine,2.89,,
84279978727,Wine,5.42,,
84279999494,Wine,6.85,,
84279973944,Wine,5.42,,
8502528,Wine,3.78,,
8500520,Wine,5.18,,
8505525,Wine,7.56,,
85200001378,Wine,3.43,,
8500627,Wine,5.18,,
8505622,Wine,7.56,,
8502625,Wine,3.78,,
85200001361,Wine,3.43,,
8505428,Wine,7.56,,
8502421,Wine,3.78,,
8500229,Wine,5.18,,
8502023,Wine,3.78,,
8501626,Wine,5.18,,
8506223,Wine,7.56,,
8509628,Wine,3.78,,
8509929,Wine,5.18,,
8509822,Wine,7.56,,
8501422,Wine,5.18,,
8506825,Wine,7.56,,
8506922,Wine,3.78,,
85200001354,Wine,3.43,,
8513320,Wine,7.56,,
8511827,Wine,7.56,,
8511623,Wine,3.78,,
85200118847,Wine,5.18,,
8508629,Wine,7.56,,
8501820,Wine,3.78,,
8515629,Wine,3.78,,
8522221,Wine,7.56,,
8521824,Wine,3.78,,
8505729,Wine,7.56,,
8502722,Wine,3.78,,
85200718740,Wine,5.18,,
8507523,Wine,3.78,,
8507824,Wine,5.18,,
8507620,Wine,7.56,,
8506320,Wine,7.56,,
8505923,Wine,7.56,,
8500928,Wine,5.18,,
8502926,Wine,3.78,,
84279973371,Wine,13.28,,
84279973388,Wine,7.84,,
9460000148,Wine,14.76,,
9460000551,Wine,10.09,,
9460000377,Wine,10.09,,
9460000391,Wine,10.09,,
9460000124,Wine,12.09,,
9460000339,Wine,18.85,,
831869000012,Wine,7.31,,
894509008526,Wine,8.76,,
894509000179,Wine,6.09,,
839743001490,Wine,6.62,,
839743001483,Wine,4.26,,
31259014050,Wine,6.62,,
31259009469,Wine,6.62,,
31259009452,Wine,4.26,,
31259008936,Wine,6.62,,
31259008929,Wine,3.96,,
31259044101,Wine,6.62,,
31259009223,Wine,3.96,,
31259009230,Wine,6.62,,
31259032863,Wine,6.62,,
31259032856,Wine,4.26,,
839743001520,Wine,6.62,,
31259009728,Wine,6.62,,
31259009711,Wine,3.96,,
31259032658,Wine,6.62,,
31259018492,Wine,4.26,,
31259018690,Wine,6.62,,
839743001582,Wine,6.62,,
9322214011520,Wine,4.26,,
9322214011537,Wine,6.62,,
31259008943,Wine,4.26,,
31259008950,Wine,6.62,,
31259009551,Wine,6.62,,
31259032641,Wine,6.62,,
15643255953,Wine,8.79,,
93674093126,Wine,10.79,,
8437022637242,Wine,13.5,,
8437008695198,Wine,10.17,,
15643475917,Wine,8.12,,
891126000124,Wine,54.33,,
891126000223,Wine,67.0,,
850004656051,Wine,22.12,,
850004656075,Wine,22.12,,
850004656044,Wine,14.12,,
850004656068,Wine,14.12,,
8028920010109,Wine,13.5,,
5600221678375,Wine,8.12,,
15643245268,Wine,8.79,,
15643423956,Wine,11.46,,
15643005459,Wine,10.17,,
15643682193,Wine,7.67,,
15643427350,Wine,22.79,,
15643427367,Wine,20.12,,
5060152096998,Wine,7.67,,
18446602016,Wine,9.46,,
40232243677,Wine,20.12,,
40232243707,Wine,33.46,,
15643426537,Wine,12.12,,
8437007162295,Wine,9.5,,
15643875687,Wine,7.83,,
15643744785,Wine,7.21,,
8010145030093,Wine,10.12,,
8010145300172,Wine,10.79,,
8010145030062,Wine,10.12,,
18446801013,Wine,12.12,,
18446808012,Wine,12.12,,
15643676222,Wine,8.12,,
15643605550,Wine,12.79,,
8421915100616,Wine,11.67,,
747154050948,Wine,10.79,,
747154058722,Wine,19.5,,
747154058814,Wine,15.5,,
15643422669,Wine,9.5,,
8435065600278,Wine,11.5,,
8435065600292,Wine,11.5,,
785255008116,Wine,45.46,,
3342512142104,Wine,9.46,,
8437007162196,Wine,12.17,,
8437008695822,Wine,10.83,,
8437008695891,Wine,15.5,,
8437008695846,Wine,37.67,,
15643422652,Wine,13.5,,
15643000188,Wine,8.79,,
648348080003,Wine,9.46,,
730792100359,Wine,20.12,,
730792100366,Wine,38.12,,
730792100403,Wine,20.12,,
730792100410,Wine,15.12,,
8032697886621,Wine,31.96,,
8032697885525,Wine,30.12,,
5603616130021,Wine,10.12,,
5603616110054,Wine,10.12,,
5603616110023,Wine,10.12,,
15643422850,Wine,7.46,,
15643521287,Wine,10.12,,
156434152416,Wine,12.12,,
5060152093300,Wine,7.62,,
15643731532,Wine,8.17,,
15643655456,Wine,8.17,,
15643565380,Wine,8.17,,
15643607554,Wine,8.17,,
15643699252,Wine,8.17,,
40232243783,Wine,13.46,,
40232243646,Wine,13.46,,
40232243660,Wine,13.46,,
682921211552,Wine,27.67,,
15643415210,Wine,10.0,,
15643257902,Wine,10.0,,
15643257582,Wine,11.46,,
15643257919,Wine,10.0,,
15643523861,Wine,10.0,,
15643257896,Wine,10.0,,
819243001183,Wine,13.46,,
819243001169,Wine,12.79,,
819243001145,Wine,13.46,,
669835224113,Wine,13.75,,
669835222294,Wine,12.08,,
669835222263,Wine,12.08,,
669835225226,Wine,21.0,,
669835222416,Wine,13.33,,
669835222256,Wine,11.83,,
669835224106,Wine,13.75,,
669835224144,Wine,14.5,,
669835225295,Wine,11.83,,
669835223116,Wine,9.42,,
669835225349,Wine,10.5,,
669835222218,Wine,10.5,,
669835225219,Wine,11.08,,
669835222225,Wine,11.83,,
857098003006,Wine,10.79,,
9318560010034,Wine,14.12,,
850709002023,Wine,31.58,,
181856000892,Wine,6.12,,4|5|6|7|8
181856000229,Wine,6.79,,
181856000250,Wine,7.46,,
181856000052,Wine,6.79,,
400000021980,Wine,72.92,,
767749002046,Wine,14.79,,
767749002060,Wine,46.92,,
767749002312,Wine,12.12,,
767749002039,Wine,14.79,,
858441006811,Wine,13.46,,
767749018023,Wine,18.25,,
650298002141,Wine,10.79,,
767749014018,Wine,8.79,,
767946628643,Wine,13.46,,
767946608614,Wine,13.46,,
9421901920517,Wine,16.79,,
461390838046,Wine,26.79,,
181856000878,Wine,10.12,,
767749008673,Wine,9.46,,
850000571006,Wine,12.92,,
767749011024,Wine,30.25,,
6009609600745,Wine,12.12,,
854829005179,Wine,6.79,,
852659004027,Wine,40.12,,
767749006945,Wine,23.46,,
5512555774,Wine,51.58,,
851665002874,Wine,17.46,,
856782007252,Wine,13.46,,
850042151716,Wine,14.79,,
8034094890225,Wine,13.46,,
856724003014,Wine,15.46,,
5605891942078,Wine,20.79,,
5605891042099,Wine,12.12,,
5605891962038,Wine,12.12,,
400000019499,Wine,22.12,,
767749016128,Wine,19.12,,
751527391408,Wine,13.46,,
756029464001,Wine,10.79,,
756029464025,Wine,12.79,,
756029464018,Wine,10.79,,
400000021959,Wine,87.58,,
857098003013,Wine,10.12,,
891540001172,Wine,6.62,,
891540001165,Wine,6.62,,
891540001646,Wine,6.62,,
891540001851,Wine,6.62,,
891540001653,Wine,6.62,,
891540001615,Wine,6.62,,
9329743003057,Wine,16.79,,
9329743003637,Wine,11.46,,
88473104135,Wine,13.46,,
88473316514,Wine,10.12,,
88473823142,Wine,10.12,,
88473881661,Wine,10.12,,
858441006217,Wine,15.46,,
181856000090,Wine,10.12,,
8057742969999,Wine,10.79,,
857098003037,Wine,10.79,,
857098003020,Wine,13.46,,
852768003065,Wine,16.12,,
8017048007030,Wine,5.62,,
8570988003068,Wine,10.12,,
81308003405,Wine,7.4,,
88586007279,Wine,7.4,,3|4|7|8|11|12
88586010378,Wine,3.57,,
88586013324,Wine,7.4,,
88586001895,Wine,7.4,,
88586001765,Wine,7.4,,
88586001772,Wine,7.4,,
88586004483,Wine,7.4,,
88586010354,Wine,3.57,,
88586008689,Wine,7.4,,
88586012532,Wine,7.4,,
88586011108,Wine,3.57,,
88586010330,Wine,3.57,,
88586009198,Wine,7.4,,
88586006876,Wine,7.4,,
88586007682,Wine,7.4,,
88586013331,Wine,7.4,,
83120011347,Wine,8.73,,
652935100449,Wine,8.73,,
652935100012,Wine,8.73,,
86003261006,Wine,8.07,,
892931000811,Wine,10.07,,
892931000651,Wine,10.07,,
892931000149,Wine,10.07,,
892931000347,Wine,11.4,,
892931000248,Wine,10.07,,
892931000750,Wine,10.07,,
768675085820,Wine,9.57,,2|4|5|8|9|12
768675085929,Wine,12.07,,2|4|5|8|9|12
768675116029,Wine,9.57,,2|4|5|8|9|12
80120281510,Wine,17.2,,
80120281534,Wine,17.2,,
80120115037,Wine,17.2,,
80120000289,Wine,17.2,,
80120281565,Wine,17.2,,
80120281572,Wine,17.2,,
80120281763,Wine,17.2,,
80120281633,Wine,17.2,,
80120281961,Wine,17.2,,
88586003387,Wine,43.47,,
874390001165,Wine,11.78,,
874390001035,Wine,12.07,,
88586005480,Wine,30.13,,
88586002632,Wine,21.47,,
88586003400,Wine,14.73,,
88586002809,Wine,11.4,,
88586003226,Wine,10.07,,
88586002366,Wine,10.07,,
88586002465,Wine,128.8,,
88586002793,Wine,12.73,,
88586002755,Wine,16.73,,
853451008039,Wine,12.71,,
853451008275,Wine,12.71,,
864621000197,Wine,12.71,,
864621000128,Wine,12.71,,
81308003511,Wine,6.4,,
81308004549,Wine,6.4,,
81308004235,Wine,6.4,,
81308003528,Wine,6.4,,
51497320782,Wine,15.62,,
51497320799,Wine,13.62,,
850032189132,Wine,15.62,,
816136025370,Wine,12.64,,
816136025349,Wine,12.64,,
51497382094,Wine,13.62,,
816136025356,Wine,18.29,,
816136025363,Wine,12.64,,
833302001709,Wine,15.4,,
833302001754,Wine,15.4,,
833302001747,Wine,15.4,,
87000101302,Wine,0.07,,
87000102903,Wine,0.07,,
87000103702,Wine,0.07,,
87000102705,Wine,8.07,,
853868006475,Wine,16.07,,
853868006345,Wine,14.07,,2|3|6|8|10|11
853868006116,Wine,14.07,,2|3|6|8|10|11
853868006024,Wine,14.07,,2|3|6|8|10|11
853868006123,Wine,12.73,,2|3|6|8|10|11
853868006321,Wine,12.73,,2|3|6|8|10|11
780383069626,Wine,23.4,,
785774000219,Wine,7.4,,
785774000455,Wine,9.4,,
89819068227,Wine,3.57,,
89819001712,Wine,3.57,,
89819083947,Wine,3.57,,
89819068241,Wine,3.57,,
89819541874,Wine,3.57,,
89819067206,Wine,3.57,,
89819542543,Wine,3.57,,
89819760091,Wine,3.57,,
89819536955,Wine,3.57,,
89819090297,Wine,3.57,,
89819006526,Wine,3.57,,
89819067244,Wine,7.13,,
89819090303,Wine,7.13,,
89819038428,Wine,7.13,,
812147020670,Wine,30.47,,
894254002213,Wine,34.8,,
812147021127,Wine,12.07,,2|5|7|9|11
812147021042,Wine,12.73,,2|5|7|9|11
812147021110,Wine,12.73,,2|5|7|9|11
812147070873,Wine,20.8,,
812147020984,Wine,8.73,,
812147020083,Wine,12.73,,2|5|7|9|11
894254002435,Wine,14.8,,
812147020021,Wine,16.13,,
894254002299,Wine,13.4,,
856137006077,Wine,10.79,,
856137006190,Wine,10.79,,
81308001463,Wine,12.72,,
81308001456,Wine,12.72,,
81308001449,Wine,12.72,,
81308000831,Wine,12.72,,
81308001432,Wine,12.72,,
833302005387,Wine,12.4,,
833302005363,Wine,12.4,,
87000345072,Wine,0.07,,
858018007371,Wine,13.46,,
858018007401,Wine,5.45,,
858018007104,Wine,10.73,,
85801800704,Wine,10.73,,
858018007159,Wine,10.73,,
7075963720398,Wine,13.47,,
707596001038,Wine,9.07,,
707596001052,Wine,15.47,,
707596001021,Wine,10.07,,
852832104711,Wine,7.32,,
871234000179,Wine,13.9,,
848375007213,Wine,6.73,,3|6|9|12
848375007220,Wine,6.73,,3|6|9|12
852832105855,Wine,7.47,,
852832105848,Wine,7.47,,
852832106524,Wine,8.15,,
852832105381,Wine,16.73,,
852832104810,Wine,9.48,,
852832106258,Wine,8.15,,
10986010405,Wine,8.8,,
10986010511,Wine,8.8,,
10986010733,Wine,8.8,,
16236000028,Wine,13.4,,
16236001032,Wine,27.4,,
16236000011,Wine,28.07,,
16236000042,Wine,14.07,,
16236006013,Wine,14.73,,
16236002046,Wine,16.73,,
86012200430,Wine,24.73,,
86012102833,Wine,16.57,,
86012201734,Wine,18.07,,
86012200249,Wine,40.13,,
86012102734,Wine,15.07,,
83120015000,Wine,7.4,,2|5|7|8|11
86003253049,Wine,10.07,,2|5|7|8|11
83120015024,Wine,9.4,,2|5|7|8|11
86003253087,Wine,7.4,,2|5|7|8|11
83120015048,Wine,7.4,,2|5|7|8|11
83120015055,Wine,7.4,,2|5|7|8|11
88586013348,Wine,7.4,,
88586013355,Wine,7.4,,
86891076096,Wine,33.07,,
86891071503,Wine,82.13,,
81308004532,Wine,7.07,,
81308003320,Wine,7.07,,
81308003566,Wine,7.07,,
81308003337,Wine,7.07,,
81308003733,Wine,8.07,,
81308003344,Wine,7.07,,
81308011011,Wine,7.07,,
86036104516,Wine,8.97,,
86036104592,Wine,5.23,,
86036114515,Wine,8.97,,
86036114591,Wine,5.23,,
86036931266,Wine,8.97,,
86036931273,Wine,5.23,,
86036124590,Wine,5.23,,
86036134513,Wine,8.97,,
96749401406,Wine,11.07,,
88586011689,Wine,11.07,,
88586001864,Wine,12.07,,
88586601835,Wine,10.07,,
88586655937,Wine,16.13,,
88586659935,Wine,11.4,,
88586603846,Wine,7.4,,
88586642890,Wine,7.4,,
88586625848,Wine,7.4,,
88586602832,Wine,10.07,,
88586607912,Wine,12.07,,
88586000768,Wine,7.4,,
88586004971,Wine,12.07,,
88586641862,Wine,12.13,,
88586621840,Wine,7.4,,
88586000201,Wine,13.47,,
88586004162,Wine,7.4,,
88586009327,Wine,7.4,,
88586630989,Wine,7.4,,
86012500943,Wine,8.13,,
86012500936,Wine,4.73,,
86012400748,Wine,8.13,,
86012500844,Wine,8.13,,
86012401219,Wine,8.13,,
86012400847,Wine,8.13,,
86012501346,Wine,8.13,,
86012501049,Wine,8.13,,
86012501032,Wine,4.73,,
82915003093,Wine,10.07,,
98652700027,Wine,11.4,,
98652600020,Wine,11.4,,
98652300067,Wine,11.4,,
98652300029,Wine,11.4,,
98652610043,Wine,0.07,,
98652400019,Wine,11.4,,
98652190064,Wine,9.4,,
98652140137,Wine,17.4,,
98652840013,Wine,8.07,,
98652840006,Wine,8.07,,
98652140076,Wine,20.07,,
98652190040,Wine,9.4,,
98652350024,Wine,8.07,,
